bin_edges,hist_data,kde_values
0.0,11852,0.021988156939266788
1.6666666666666667,108,0.02295803078807357
3.3333333333333335,674,0.0218954961695315
5.0,4293,0.020345235678295694
6.666666666666667,1466,0.019298478603689263
8.333333333333334,940,0.01868061271573603
10.0,4024,0.017736288686518446
11.666666666666668,2959,0.01571024072298773
13.333333333333334,373,0.012447481732075315
15.0,20,0.008579189506716097
16.666666666666668,14,0.005100942636866689
18.333333333333336,27,0.002743566635366937
20.0,45,0.0017784512307207222
21.666666666666668,43,0.002371662087504687
23.333333333333336,37,0.00498355769719931
25.0,72,0.010200985171911973
26.666666666666668,39,0.017861280161999973
28.333333333333336,6876,0.02620345779305442
30.0,7576,0.032236166377800385
31.666666666666668,4995,0.033512192541470066
33.333333333333336,2887,0.029805763863142206
35.0,1066,0.023084073526132155
36.66666666666667,644,0.015968388311089786
38.333333333333336,452,0.010230891268268962
40.0,432,0.006359756392223459
41.66666666666667,297,0.004003935287748097
43.333333333333336,173,0.0025984900215755154
45.0,82,0.0017243030741693637
46.66666666666667,54,0.001164268906437738
48.333333333333336,41,0.0008179179191597725
50.0,72,0.0006201794646378713
51.66666666666667,64,0.0005131597012050081
53.333333333333336,37,0.00045155307261198104
55.0,46,0.00041009183785380615
56.66666666666667,34,0.0003802237969667156
58.333333333333336,43,0.00036112425945183365
60.0,34,0.0003531872070638924
61.66666666666667,43,0.00035588230347164106
63.333333333333336,37,0.0003677046268679537
65.0,53,0.00038706538275342414
66.66666666666667,46,0.0004141049794708636
68.33333333333334,36,0.0004517074155374841
70.0,71,0.0005038434187649802
71.66666666666667,54,0.0005732848873522395
73.33333333333334,93,0.0006631601095658806
75.0,79,0.0007836924777168072
76.66666666666667,100,0.0009616212766488743
78.33333333333334,119,0.0012496482947124416
80.0,151,0.0017330824508894726
81.66666666666667,197,0.0025272668617335524
83.33333333333334,341,0.0037567624138342324
85.0,595,0.005512419214243549
86.66666666666667,813,0.007798401288926452
88.33333333333334,1244,0.010493714873238188
90.0,2449,0.013325473707692131
91.66666666666667,1149,0.015815573487355898
93.33333333333334,2398,0.017257428571747863
95.0,4444,0.016936181717224295
96.66666666666667,1302,0.014627299270349023
98.33333333333334,407,0.010931445827046849
