Trend,Residual,Seasonal
,,69674.28539172995
,,-40.686886346615296
10701844488.2,71908.83608939878,-71857.03609016172
10701845006.0,141096.07489225178,-141253.07489225178
10701845429.2,-143254.7124777931,143476.51247703016
10701845852.4,-69674.68539134848,69674.28539172995
10701846254.0,40.686886346615296,-40.686886346615296
10701846575.600002,71937.4360878729,-71857.03609016172
10701847008.2,141101.87489148884,-141253.07489225178
10701847518.2,-143735.7124777931,143476.51247703016
10701848103.2,-69762.48539249289,69674.28539172995
10701848728.4,116.28688672808502,-40.686886346615296
10701849313.400002,72124.63608863585,-71857.03609016172
10701849827.6,141408.4748918703,-141253.07489225178
10701850295.0,-143587.51247703016,143476.51247703016
10701850687.4,-69775.68539134848,69674.28539172995
10701851079.8,101.88688710955475,-40.686886346615296
10701851472.2,71927.83608939878,-71857.03609016172
10701851864.6,141333.4748918703,-141253.07489225178
10701852186.2,-143516.7124777931,143476.51247703016
10701852538.400002,-69664.68539325583,69674.28539172995
10701853008.2,-218.51311441632416,-40.686886346615296
10701853523.800001,71637.23608901731,-71857.03609016172
10701853999.2,141547.87489148884,-141253.07489225178
10701854514.800001,-143267.31247817457,143476.51247703016
10701854959.6,-69708.88539211142,69674.28539172995
10701855379.2,-11.513114416324157,-40.686886346615296
10701855799.6,71585.43608978025,-71857.03609016172
10701856220.0,141425.07489225178,-141253.07489225178
10701856640.400002,-143290.91247855604,143476.51247703016
10701857060.8,-69708.08539096701,69674.28539172995
10701857337.2,132.48688558367584,-40.686886346615296
10701857678.0,71809.03609016172,-71857.03609016172
10701858176.6,140850.4748918703,-141253.07489225178
10701858640.6,-143587.11247741163,143476.51247703016
10701859144.800001,-69299.08539287436,69674.28539172995
10701859660.4,129.28688672808502,-40.686886346615296
10701860105.2,71902.83608939878,-71857.03609016172
10701860503.2,141101.87489148884,-141253.07489225178
10701860895.6,-143618.11247741163,143476.51247703016
10701861288.0,-69452.28539172995,69674.28539172995
10701861720.6,31.08688596514557,-40.686886346615296
10701862113.0,71857.03609016172,-71857.03609016172
10701862423.2,141344.87489148884,-141253.07489225178
10701862844.4,-143604.9124766487,143476.51247703016
10701863343.0,-69956.28539172995,69674.28539172995
10701863847.2,10.486885583675843,-40.686886346615296
10701864351.4,72111.6360905432,-71857.03609016172
10701864867.0,141422.07489225178,-141253.07489225178
10701865311.800001,-143551.31247817457,143476.51247703016
10701865639.0,-69674.28539172995,69674.28539172995
10701865982.2,99.48688558367584,-40.686886346615296
10701866365.599998,71733.4360916876,-71857.03609016172
10701866708.8,141296.27489301472,-141253.07489225178
10701867052.0,-143374.51247703016,143476.51247703016
10701867424.0,-69743.28539172995,69674.28539172995
10701867805.0,-7.313113653384704,-40.686886346615296
10701868303.6,71655.43608978025,-71857.03609016172
10701868877.2,141032.87489148884,-141253.07489225178
10701869450.800001,-143280.31247817457,143476.51247703016
10701870035.800001,-69487.08539287436,69674.28539172995
10701870757.4,-91.71311327191498,-40.686886346615296
10701871432.2,71451.83608939878,-71857.03609016172
10701872072.199999,141445.8748933962,-141253.07489225178
10701872672.0,-143127.51247703016,143476.51247703016
10701873271.800001,-69523.08539287436,69674.28539172995
10701873664.2,0.4868855836758428,-40.686886346615296
10701873974.4,71908.6360905432,-71857.03609016172
10701874355.4,141124.67489263325,-141253.07489225178
10701874854.0,-143758.51247703016,143476.51247703016
10701875358.2,-69704.48539249289,69674.28539172995
10701875902.599998,255.0868878724942,-40.686886346615296
10701876418.2,71985.83608939878,-71857.03609016172
10701876863.0,141339.07489225178,-141253.07489225178
10701877316.400002,-143642.91247855604,143476.51247703016
10701877724.0,-69846.28539172995,69674.28539172995
10701878153.2,271.48688558367587,-40.686886346615296
10701878588.800001,71853.23608901731,-71857.03609016172
10701879024.400002,141323.6748907259,-141253.07489225178
10701879362.6,-143511.11247741163,143476.51247703016
10701879771.6,-69715.88539211142,69674.28539172995
10701880276.6,-160.91311403485443,-40.686886346615296
10701880821.0,71666.03609016172,-71857.03609016172
10701881325.2,141547.87489148884,-141253.07489225178
10701881840.8,-143267.31247626722,143476.51247703016
10701882325.8,-69749.08539096701,69674.28539172995
10701882653.0,40.686886346615296,-40.686886346615296
10701883045.4,71866.6360905432,-71857.03609016172
10701883437.800001,141071.27489110737,-141253.07489225178
10701883830.2,-143294.7124777931,143476.51247703016
10701884182.400002,-69643.68539325583,69674.28539172995
10701884523.2,132.48688558367584,-40.686886346615296
10701884793.2,71879.83608939878,-71857.03609016172
10701885291.800001,140921.27489110737,-141253.07489225178
10701885774.4,-143888.9124766487,143476.51247703016
10701886297.2,-69265.48539249289,69674.28539172995
10701886871.6,197.08688596514557,-40.686886346615296
10701887420.400002,71866.63608863585,-71857.03609016172
10701887780.8,141304.27489301472,-141253.07489225178
10701888187.800001,-143558.31247817457,143476.51247703016
10701888610.000002,-69776.2853936373,69674.28539172995
10701889053.800001,49.886885202206116,-40.686886346615296
10701889492.2,71905.83608939878,-71857.03609016172
10701889959.400002,141344.6748907259,-141253.07489225178
10701890396.0,-143574.51247703016,143476.51247703016
10701890965.6,-69795.88539211142,69674.28539172995
10701891593.400002,-306.7131151792636,-40.686886346615296
10701892252.2,71993.83608939878,-71857.03609016172
10701892842.0,141601.07489225178,-141253.07489225178
10701893450.400002,-143334.91247855604,143476.51247703016
10701893870.400002,-69751.68539325583,69674.28539172995
10701894296.0,32.686886346615296,-40.686886346615296
10701894721.6,71624.43608978025,-71857.03609016172
10701895147.2,141423.87489148884,-141253.07489225178
10701895554.2,-143310.7124777931,143476.51247703016
10701895975.6,-69728.88539211142,69674.28539172995
