bin_edges,hist_data,kde_values
68042070.0,1577,3.2917681736798046e-10
98176092.41666667,560,4.470854799895763e-10
128310114.83333334,1239,5.949535997800336e-10
158444137.25,2936,7.852128909956357e-10
188578159.6666667,1994,8.915739495210266e-10
218712182.08333334,710,8.716575130157365e-10
248846204.5,2839,8.85145886841381e-10
278980226.9166667,2341,9.758770828998036e-10
309114249.3333334,2301,9.84696807539792e-10
339248271.75,909,8.539212706300168e-10
369382294.1666667,1370,7.51915689303574e-10
399516316.5833334,1129,8.206856311426625e-10
429650339.0,4452,9.712660803857497e-10
459784361.4166667,929,1.0084733075930124e-09
489918383.8333334,1961,8.917856627167567e-10
520052406.25,275,7.619303262001919e-10
550186428.6666667,2420,7.298597676933607e-10
580320451.0833334,1734,7.926510997096087e-10
610454473.5,1965,8.800189136048993e-10
640588495.9166667,1962,8.897883557084348e-10
670722518.3333334,976,7.943042794911506e-10
700856540.75,1883,6.957126244524116e-10
730990563.1666667,354,6.859845912651458e-10
761124585.5833334,3198,7.820912257749239e-10
791258608.0,2376,9.088889298604951e-10
821392630.4166667,201,9.325439040037766e-10
851526652.8333334,2293,8.253756706089976e-10
881660675.25,855,6.982573723322918e-10
911794697.6666667,1395,6.93766733192175e-10
941928720.0833334,2471,8.33875605693933e-10
972062742.5,3057,9.616388836509901e-10
1002196764.9166667,622,9.249236783138436e-10
1032330787.3333334,1920,7.764247983882699e-10
1062464809.75,550,6.443087978955457e-10
1092598832.1666667,1064,5.833428025194445e-10
1122732854.5833335,1584,5.892400537911333e-10
1152866877.0,1450,5.751098357960982e-10
1183000899.4166667,733,4.672425099200461e-10
1213134921.8333335,357,3.315994495023572e-10
1243268944.25,179,2.8284588496425937e-10
1273402966.6666667,1563,3.3094549945948813e-10
1303536989.0833335,74,3.850353533864517e-10
1333671011.5,1384,3.8383345963861137e-10
1363805033.9166667,691,3.31821105255824e-10
1393939056.3333335,359,2.628975713024647e-10
1424073078.75,137,2.290946613653851e-10
1454207101.1666667,195,2.5635027795704835e-10
1484341123.5833335,1581,2.7778446552657587e-10
