State,Hurst_RS,CI_RS,Hurst_Variance,CI_Variance,Hurst_Periodogram,Noise_Level
entire,-2.3436770889609956e-05,"(-14.70741989886072, 14.70737302531894)",0.9999765632291104,"(-13.70741989886072, 15.70737302531894)",1.9025191522845695,22207457.6657652
entire,-2.3436770889609956e-05,"(-14.70741989886072, 14.70737302531894)",0.9999765632291104,"(-13.70741989886072, 15.70737302531894)",1.9025191522845695,22207457.6657652
AR,0.0003666068462581233,"(-14.368075015779572, 14.368808229472089)",1.0003666068462582,"(-13.368075015779572, 15.368808229472089)",1.9019241571644776,45704511.98633945
Idle,-0.0002974671671929865,"(-14.539232106006368, 14.538637171671981)",0.999702532832807,"(-13.539232106006368, 15.538637171671981)",1.9030036624101754,44309595.4510725
Stream,-0.001620766411477612,"(-14.422019540774302, 14.418778007951348)",0.9983792335885224,"(-13.422019540774302, 15.418778007951348)",1.9013043773581275,54081788.95926105
Gaming,0.0005448618600298825,"(-12.69867869393193, 12.69976841765199)",1.0005448618600299,"(-11.69867869393193, 13.69976841765199)",1.9026122314895928,49640189.24115661
Mining,nan,"(nan, nan)",nan,"(nan, nan)",1.9018153148977077,69649034.00248739
