bin_edges,hist_data,kde_values
2971645.46,8154,4.980258164412011e-07
3096732.6064,8898,8.306277299901648e-07
3221819.7528,10143,9.756615609474688e-07
3346906.8992,7360,8.26099240422653e-07
3471994.0456,0,4.589827498413714e-07
3597081.192,0,1.485191635646307e-07
3722168.3384,0,2.5696793564913485e-08
3847255.4848,0,2.259618591279975e-09
3972342.6312,0,9.810915274821185e-11
4097429.7776,0,2.0687200970969036e-12
4222516.924000001,0,2.0977050173415706e-14
4347604.0704,0,1.0167083044312243e-16
4472691.2168000005,0,2.3465544085241833e-19
4597778.3632,0,5.230277394417524e-20
4722865.5096,0,2.6595710190602667e-17
4847952.656,0,6.475726103164817e-15
4973039.8024,0,7.546435440409985e-13
5098126.9488,0,4.236258427382416e-11
5223214.0952,0,1.1568008228090228e-09
5348301.2416,0,1.5604639256541174e-08
5473388.388,0,1.0664091412405725e-07
5598475.5344,4363,3.852842131123569e-07
5723562.6808,11119,7.899467476585603e-07
5848649.8272,10177,1.0167541144717427e-06
5973736.9736,8898,8.965630306382756e-07
