Resource,Score,RMSE,MAE,MAPE,SMAPE,Training time,Mean Inference time,Max Inference time,Min Inference time
cpu_user_time_diff_sg_5_2,0.924,1.648,0.516,92.38,37.24,1354.0789194107056,0.13155970504663417,1.637336254119873,0.09535980224609375
cpu_system_time_diff_sg_5_2,0.791,0.177,0.087,26.98,28.18,1354.0789194107056,0.13155970504663417,1.637336254119873,0.09535980224609375
cpu_idle_time_diff_sg_5_2,0.914,1.718,0.69,12.91,12.64,1354.0789194107056,0.13155970504663417,1.637336254119873,0.09535980224609375
memory_sg_5_2,0.864,2.564,1.127,3.09,3.03,1354.0789194107056,0.13155970504663417,1.637336254119873,0.09535980224609375
