Resource,Score,RMSE,MAE,MAPE,SMAPE,Training time,Mean Inference time,Max Inference time,Min Inference time
cpu_user_time_diff_sg_5_2,0.966,1.183,0.441,84.14,46.53,485.5831172466278,0.21186058276333686,2.7136216163635254,0.12261819839477539
cpu_system_time_diff_sg_5_2,0.867,0.176,0.088,23.77,21.1,485.5831172466278,0.21186058276333686,2.7136216163635254,0.12261819839477539
cpu_idle_time_diff_sg_5_2,0.945,1.491,0.945,39.43,19.96,485.5831172466278,0.21186058276333686,2.7136216163635254,0.12261819839477539
memory_sg_5_2,0.959,1.98,0.97,2.82,2.82,485.5831172466278,0.21186058276333686,2.7136216163635254,0.12261819839477539
