Resource,Score,RMSE,MAE,MAPE,SMAPE,Training time,Mean Inference time,Max Inference time,Min Inference time
cpu_user_time_diff_ema_1,0.941,1.525,0.648,16.37,14.94,2315.556485891342,0.11158059206755724,1.052687406539917,0.0842137336730957
cpu_system_time_diff_ema_1,0.866,0.16,0.082,20.65,15.46,2315.556485891342,0.11158059206755724,1.052687406539917,0.0842137336730957
cpu_idle_time_diff_ema_1,0.93,1.357,0.574,20.77,16.35,2315.556485891342,0.11158059206755724,1.052687406539917,0.0842137336730957
memory_ema_1,0.928,1.855,0.831,2.48,2.42,2315.556485891342,0.11158059206755724,1.052687406539917,0.0842137336730957
