bin_edges,hist_data,kde_values
0.0,35309,101536.95222770338
8.58021517701319e-08,3296,101923.76621094589
1.716043035402638e-07,1830,102253.39867756405
2.5740645531039573e-07,1407,102525.38982300198
3.432086070805276e-07,579,102739.38053852701
4.290107588506595e-07,189,102895.11321184476
5.148129106207915e-07,3563,102992.43222715099
6.006150623909233e-07,110,103031.28416201238
6.864172141610552e-07,367,103011.71768250142
7.722193659311872e-07,373,102933.88313730188
8.58021517701319e-07,1396,102798.03185413723
9.43823669471451e-07,379,102604.51514136241
1.029625821241583e-06,439,102353.78300093062
1.1154279730117148e-06,244,102046.38255737332
1.2012301247818466e-06,299,101682.9562125276
1.2870322765519787e-06,113,101264.2395328142
1.3728344283221105e-06,331,100791.05887805537
1.4586365800922423e-06,100,100264.32878454887
1.5444387318623744e-06,198,99685.04911208604
1.6302408836325062e-06,166,99054.30196823986
1.716043035402638e-06,1914,98373.24842167429
1.8018451871727701e-06,641,97643.12502013148
1.887647338942902e-06,1187,96865.2401268208
1.973449490713034e-06,410,96040.97008974901
2.059251642483166e-06,617,95171.75526060462
2.1450537942532975e-06,202,94259.09587855329
2.2308559460234295e-06,217,93304.54783455736
2.3166580977935616e-06,437,92309.71833627735
2.402460249563693e-06,312,91276.26148415134
2.4882624013338253e-06,220,90205.87378273193
2.5740645531039573e-06,1672,89100.28959749267
2.659866704874089e-06,143,87961.27657924501
2.745668856644221e-06,553,86790.63106911271
2.831471008414353e-06,171,85590.17350225318
2.9172731601844847e-06,256,84361.74382576496
3.0030753119546167e-06,135,83107.1969477943
3.0888774637247488e-06,125,81828.39822994261
3.1746796154948804e-06,367,80527.21904256113
3.2604817672650125e-06,162,79205.53239183783
3.3462839190351445e-06,136,77865.20863697391
3.432086070805276e-06,488,76508.11130721042
3.517888222575408e-06,574,75136.09303244505
3.6036903743455402e-06,129,73750.991597971
3.689492526115672e-06,290,72354.62613552572
3.775294677885804e-06,163,70948.79345866124
3.861096829655936e-06,122,69535.26455230104
3.946898981426068e-06,99,68115.78122562652
4.032701133196199e-06,170,66692.0529332996
4.118503284966332e-06,47,65265.753773423676
4.204305436736463e-06,159,63838.51966717274
4.290107588506595e-06,41,62411.94572376388
4.3759097402767274e-06,388,60987.58379618724
4.461711892046859e-06,68,59566.940228538144
4.547514043816991e-06,170,58151.4737987367
4.633316195587123e-06,64,56742.59385659738
4.719118347357255e-06,59,55341.65865777668
4.804920499127386e-06,29,53949.97389386869
4.890722650897519e-06,69,52568.79141529014
4.9765248026676505e-06,47,51199.30814813565
5.062326954437782e-06,53,49842.66519886489
5.148129106207915e-06,32,48499.94714586
5.233931257978046e-06,135,47172.18151283143
5.319733409748178e-06,31,45860.33841950505
5.40553556151831e-06,45,44565.3304046897
5.491337713288442e-06,34,43288.01241562631
5.577139865058574e-06,29,42029.18195804551
5.662942016828706e-06,24,40789.57940008743
5.748744168598838e-06,24,39569.888422992786
5.834546320368969e-06,36,38370.73661219555
5.920348472139102e-06,25,37192.69617992909
