cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
1.16,1.16,95.08,181.25,0.575,0.575,89.9,163.31,1.575,1.575,8.62,8.26,2.072,2.072,6.43,6.65
0.484,0.484,28.48,33.21,0.309,0.309,42.34,34.94,0.051,0.051,0.29,0.29,1.617,1.617,5.02,5.15
0.236,0.236,20.37,18.49,0.159,0.159,26.45,23.36,0.343,0.343,1.88,1.9,1.362,1.362,4.22,4.31
0.036,0.036,2.05,2.07,0.2,0.2,31.2,26.99,0.234,0.234,1.36,1.37,1.084,1.084,3.36,3.41
0.045,0.045,3.83,3.75,0.068,0.068,11.34,10.73,0.359,0.359,1.97,1.99,0.254,0.254,0.79,0.79
0.065,0.065,3.86,3.79,0.043,0.043,6.51,6.73,0.195,0.195,1.13,1.13,0.024,0.024,0.08,0.08
0.273,0.273,25.01,22.23,0.021,0.021,3.58,3.52,0.352,0.352,1.93,1.95,0.028,0.028,0.09,0.09
0.114,0.114,7.43,7.17,0.078,0.078,10.36,10.92,0.23,0.23,1.33,1.34,0.009,0.009,0.03,0.03
0.307,0.307,33.04,28.35,0.026,0.026,4.52,4.42,0.41,0.41,2.24,2.27,0.005,0.005,0.02,0.02
0.019,0.019,1.2,1.21,0.146,0.146,25.11,22.31,0.045,0.045,0.26,0.26,0.003,0.003,0.01,0.01
0.068,0.068,7.44,7.17,0.372,0.372,143.08,83.41,0.091,0.091,0.5,0.5,0.098,0.098,0.3,0.3
0.016,0.016,1.05,1.04,0.088,0.088,16.27,15.04,0.044,0.044,0.25,0.25,0.001,0.001,0.0,0.0
0.005,0.005,0.5,0.5,0.049,0.049,16.9,15.58,0.017,0.017,0.09,0.09,0.0,0.0,0.0,0.0
0.035,0.035,2.25,2.28,0.032,0.032,6.59,6.38,0.1,0.1,0.58,0.58,0.033,0.033,0.1,0.1
0.341,0.341,36.71,31.02,0.024,0.024,7.48,7.77,0.325,0.325,1.78,1.8,0.09,0.09,0.28,0.28
0.198,0.198,12.86,13.74,0.045,0.045,8.47,8.85,0.015,0.015,0.09,0.09,0.007,0.007,0.02,0.02
0.212,0.212,23.27,20.84,0.035,0.035,9.96,9.49,0.148,0.148,0.81,0.81,0.002,0.002,0.01,0.01
0.059,0.059,3.75,3.82,0.055,0.055,9.91,9.44,0.043,0.043,0.25,0.25,0.034,0.034,0.1,0.1
0.045,0.045,4.43,4.53,0.055,0.055,14.02,13.1,0.308,0.308,1.7,1.71,0.01,0.01,0.03,0.03
0.038,0.038,2.42,2.45,0.118,0.118,18.75,20.69,0.245,0.245,1.42,1.43,0.107,0.107,0.33,0.33
0.095,0.095,10.26,9.76,0.09,0.09,29.9,26.01,0.388,0.388,2.13,2.15,0.104,0.104,0.33,0.32
0.219,0.219,13.86,14.89,0.085,0.085,16.27,15.04,0.113,0.113,0.65,0.66,0.048,0.048,0.15,0.15
