bin_edges,hist_data,kde_values
11744013710.0,2144,5.575247466322639e-11
11934278968.977777,2105,8.187673176909996e-11
12124544227.955555,1927,9.41554878884113e-11
12314809486.933334,2298,9.822218164939348e-11
12505074745.911112,1503,9.834205964583271e-11
12695340004.88889,2330,9.691606035795463e-11
12885605263.866667,1080,9.613444170926083e-11
13075870522.844444,2879,9.78880400301978e-11
13266135781.822222,1397,1.0074655973561148e-10
13456401040.8,2735,1.0230303943026517e-10
13646666299.777779,1327,1.0459037660166395e-10
13836931558.755556,3017,1.0853934044547137e-10
14027196817.733334,1386,1.1198737432329315e-10
14217462076.711111,3063,1.1310919969717394e-10
14407727335.688889,1344,1.113704986078174e-10
14597992594.666666,2975,1.0599209957379269e-10
14788257853.644444,1044,1.0089597968110878e-10
14978523112.622223,564,1.1328306136415283e-10
15168788371.6,4363,1.5425840309540588e-10
15359053630.577778,4407,2.0143962486024214e-10
15549318889.555555,6545,2.3011375704078865e-10
15739584148.533333,4432,2.4156648091459216e-10
15929849407.511112,5646,2.432931807052135e-10
16120114666.488888,4430,2.30472135261635e-10
16310379925.466667,4161,1.888410894678268e-10
16500645184.444445,0,1.188632083758483e-10
16690910443.422222,0,5.1501929457545927e-11
16881175702.4,0,1.4209994221637428e-11
17071440961.377777,0,2.3794696730677198e-12
17261706220.355556,0,2.401925333820117e-13
17451971479.333332,0,1.146457635881985e-13
17642236738.31111,0,1.1445217717290713e-12
17832501997.288887,0,7.563029585250866e-12
18022767256.266666,0,2.990315636297174e-11
18213032515.244446,2883,7.355236503018445e-11
18403297774.22222,2826,1.2014004561888628e-10
18593563033.2,3397,1.442729198272265e-10
18783828292.17778,2435,1.4706988549962988e-10
18974093551.155556,2766,1.478852033993296e-10
19164358810.13333,3388,1.5568578954595694e-10
19354624069.11111,4004,1.6547647094650733e-10
19544889328.08889,2893,1.7108900951264437e-10
19735154587.066666,3566,1.6928345368963656e-10
19925419846.044445,2780,1.5615124460608795e-10
20115685105.022224,3626,1.2651387507880235e-10
