Resource,Score,RMSE,MAE,MAPE,SMAPE,Training time,Mean Inference time,Max Inference time,Min Inference time
cpu_user_time_diff,0.981,1.061,0.434,114.93,45.14,99.91895365715027,0.08396340034662683,1.1522862911224365,0.07429766654968262
cpu_system_time_diff,0.91,0.155,0.074,32.46,24.82,99.91895365715027,0.08396340034662683,1.1522862911224365,0.07429766654968262
cpu_idle_time_diff,0.982,1.04,0.432,16.82,14.46,99.91895365715027,0.08396340034662683,1.1522862911224365,0.07429766654968262
memory,0.987,1.162,0.605,1.89,1.91,99.91895365715027,0.08396340034662683,1.1522862911224365,0.07429766654968262
