bin_edges,hist_data,kde_values
24.0,54014,0.018261463005394017
46.738888888888894,0,0.00752413133459616
69.47777777777779,0,0.0005262823035952091
92.21666666666667,0,6.249176140193748e-06
114.95555555555556,0,1.259703582499698e-08
137.69444444444446,0,4.310783335280257e-12
160.43333333333334,0,4.636710651075789e-14
183.17222222222225,0,5.763920258523203e-11
205.91111111111113,0,1.254329792219022e-08
228.65,0,5.737221691817066e-07
251.3888888888889,10,1.0896586498356307e-05
274.1277777777778,441,8.858106000228119e-05
296.8666666666667,0,0.00019602899591159362
319.60555555555555,559,0.0002955781491914921
342.3444444444445,1173,0.000495057497376503
365.08333333333337,0,0.0008266514896987039
387.82222222222225,4558,0.001648869697970469
410.56111111111113,8350,0.0019104246489465102
