Frequency,Pxx_den
0.0,9.84188020093506e-10
1.4469267276305128e-05,1.2730507535280795e+23
2.8938534552610255e-05,7.277303620568714e+21
4.3407801828915384e-05,1.78385483411936e+22
5.787706910522051e-05,1.9226469796804297e+21
7.234633638152564e-05,5.441300744786137e+21
8.681560365783077e-05,8.910931889186142e+20
0.00010128487093413589,2.772725960505726e+21
0.00011575413821044102,6.666581227906668e+20
0.00013022340548674615,1.923362885434123e+21
0.00014469267276305127,4.0745051662875433e+20
0.0001591619400393564,1.298423850836233e+21
0.00017363120731566154,2.903932948379209e+20
0.00018810047459196666,8.619284630601571e+20
0.00020256974186827178,1.670210108118644e+20
0.00021703900914457692,6.713404625620997e+20
0.00023150827642088204,1.221378071189003e+20
0.0002459775436971872,4.9430918197590524e+20
0.0002604468109734923,1.0898981844905352e+20
0.0002749160782497974,3.703158057283563e+20
0.00028938534552610254,7.342999141717422e+19
0.00030385461280240766,2.7353994555877383e+20
0.0003183238800787128,7.007749214511902e+19
0.00033279314735501795,2.76987077980565e+20
0.0003472624146313231,5.319454213761742e+19
0.0003617316819076282,2.0390208984946347e+20
0.0003762009491839333,3.6048506438681494e+19
0.00039067021646023843,1.937951668934149e+20
0.00040513948373654355,4.517139663979762e+19
0.0004196087510128487,1.7886922860241132e+20
0.00043407801828915384,3.5243157802065842e+19
0.00044854728556545896,1.487942180556567e+20
0.0004630165528417641,2.7977280123228545e+19
0.0004774858201180692,1.2451911543155923e+20
0.0004919550873943744,3.6816215135977443e+19
0.0005064243546706794,1.227460900084244e+20
0.0005208936219469846,3.0499612182283858e+19
0.0005353628892232897,1.0037341839056203e+20
0.0005498321564995948,2.4044987586635112e+19
0.0005643014237759,9.366219676989325e+19
0.0005787706910522051,2.250100782892573e+19
0.0005932399583285103,7.584431461117225e+19
0.0006077092256048153,2.158517817307689e+19
0.0006221784928811205,7.634988964493374e+19
0.0006366477601574256,1.4255600229523753e+19
0.0006511170274337307,6.581604711841344e+19
0.0006655862947100359,1.5349903863410698e+19
0.000680055561986341,6.575167096123901e+19
0.0006945248292626461,1.3756076486261414e+19
0.0007089940965389512,5.966868309701556e+19
0.0007234633638152564,1.3432365850302937e+19
0.0007379326310915615,5.3786122209585594e+19
0.0007524018983678666,1.5842580421811081e+19
0.0007668711656441718,4.461059927938145e+19
0.0007813404329204769,1.0792263075887139e+19
0.000795809700196782,4.250286152599286e+19
0.0008102789674730871,1.2308460205896452e+19
0.0008247482347493923,3.739501178800379e+19
0.0008392175020256974,1.0808206132838844e+19
0.0008536867693020025,3.866998476487926e+19
0.0008681560365783077,8.606532809874199e+18
0.0008826253038546127,3.3535080349888356e+19
0.0008970945711309179,9.140638828912796e+18
0.000911563838407223,3.4856232218450956e+19
0.0009260331056835282,8.177063149353672e+18
0.0009405023729598333,2.991274572492974e+19
0.0009549716402361384,7.339997023979372e+18
0.0009694409075124436,3.0217712814438654e+19
0.0009839101747887487,6.87208335200626e+18
0.0009983794420650538,3.2068301194138415e+19
0.0010128487093413589,5.725357910783954e+18
0.0010273179766176642,2.7520978999292723e+19
0.0010417872438939692,7.153521815802058e+18
0.0010562565111702743,2.868734376524524e+19
0.0010707257784465794,4.76808252689302e+18
0.0010851950457228846,2.3763669629863674e+19
0.0010996643129991897,5.913059264651744e+18
0.0011141335802754948,2.376437111864211e+19
0.0011286028475518,5.276241096059989e+18
0.0011430721148281051,2.545229271519449e+19
0.0011575413821044102,6.22888731458509e+18
0.0011720106493807152,2.169248383941563e+19
0.0011864799166570205,4.3475731493974743e+18
0.0012009491839333256,2.0417555226664722e+19
0.0012154184512096307,5.013399925293756e+18
0.001229887718485936,1.955635362337294e+19
0.001244356985762241,4.2974977960659354e+18
0.001258826253038546,1.8084932382367283e+19
0.0012732955203148511,3.928512881589696e+18
0.0012877647875911564,1.766573867111104e+19
0.0013022340548674615,4.026392060031677e+18
0.0013167033221437665,1.5837745087836832e+19
0.0013311725894200718,2.6831669539897e+18
0.0013456418566963769,1.6467409508301105e+19
0.001360111123972682,3.9723260874443095e+18
0.001374580391248987,1.7660429421921757e+19
0.0013890496585252923,3.587715759738376e+18
0.0014035189258015974,1.4769943186155125e+19
0.0014179881930779024,3.2320596273986196e+18
0.0014324574603542077,1.559351383626724e+19
0.0014469267276305128,3.5471572878073743e+18
0.0014613959949068178,1.4211079382614708e+19
0.001475865262183123,3.403455616279038e+18
0.0014903345294594282,1.3827909159262734e+19
0.0015048037967357332,2.8803487151802665e+18
0.0015192730640120383,1.3090273491015346e+19
0.0015337423312883436,2.4341597064893763e+18
0.0015482115985646487,1.1732457170367275e+19
0.0015626808658409537,2.6953031108381384e+18
0.001577150133117259,1.2798836310787992e+19
0.001591619400393564,2.809780200160883e+18
0.0016060886676698691,1.1854902170558003e+19
0.0016205579349461742,2.301128806264442e+18
0.0016350272022224795,1.0151046273365268e+19
0.0016494964694987845,2.0794611535772598e+18
0.0016639657367750896,1.014004423490523e+19
0.001678435004051395,2.5651577817165757e+18
0.0016929042713277,1.071702653450313e+19
0.001707373538604005,1.7605524045922816e+18
0.00172184280588031,9.370053731665388e+18
0.0017363120731566154,2.2571598491070026e+18
0.0017507813404329204,1.0152368425382513e+19
0.0017652506077092255,2.175992041803056e+18
0.0017797198749855308,9.21494217005705e+18
0.0017941891422618358,2.2687989743919875e+18
0.001808658409538141,8.14297161333945e+18
0.001823127676814446,2.2014816517954683e+18
0.0018375969440907513,8.353829107476055e+18
0.0018520662113670563,2.1589335998502044e+18
0.0018665354786433614,8.393976020589327e+18
0.0018810047459196667,1.806896756633785e+18
0.0018954740131959717,7.899421859259144e+18
0.0019099432804722768,1.7958238731159775e+18
0.0019244125477485819,7.953391124775216e+18
0.0019388818150248871,2.037144858720644e+18
0.001953351082301192,7.695446905992133e+18
0.0019678203495774975,1.6744378690567557e+18
0.0019822896168538023,7.661073572135057e+18
0.0019967588841301076,1.4361857020741143e+18
0.002011228151406413,7.264754618944656e+18
0.0020256974186827178,1.6464435169255224e+18
0.002040166685959023,7.1147673853826e+18
0.0020546359532353283,1.74421243541447e+18
0.002069105220511633,6.778463057802844e+18
0.0020835744877879384,1.6453091368897114e+18
0.0020980437550642433,6.071049480771927e+18
0.0021125130223405486,1.5134608139798838e+18
0.002126982289616854,7.288701550251723e+18
0.0021414515568931587,1.6412323016554225e+18
0.002155920824169464,6.422775122229189e+18
0.0021703900914457693,1.6226429673309071e+18
0.002184859358722074,5.616160183387606e+18
0.0021993286259983794,1.5641868690264256e+18
0.0022137978932746847,5.847766998406247e+18
0.0022282671605509895,1.5985093530616568e+18
0.002242736427827295,5.92163881557481e+18
0.0022572056951036,1.4429346530337006e+18
0.002271674962379905,5.615991820242266e+18
0.0022861442296562102,1.290314786690092e+18
0.002300613496932515,4.903888149790716e+18
0.0023150827642088203,1.1567431715394268e+18
0.0023295520314851256,5.705253996580756e+18
0.0023440212987614305,1.2106459655056225e+18
0.0023584905660377358,5.300438057946353e+18
0.002372959833314041,1.325661326879624e+18
0.002387429100590346,5.469363920890481e+18
0.002401898367866651,1.1652034700620861e+18
0.0024163676351429565,4.896193339719799e+18
0.0024308369024192613,1.142800553112519e+18
0.0024453061696955666,4.881185935038259e+18
0.002459775436971872,9.991724011276073e+17
0.0024742447042481767,4.746994051208837e+18
0.002488713971524482,1.0705598461940918e+18
0.0025031832388007873,4.838506194426486e+18
0.002517652506077092,1.0586213659959768e+18
0.0025321217733533974,4.575105820448731e+18
0.0025465910406297023,1.0724347060017844e+18
0.0025610603079060075,4.671696529328785e+18
0.002575529575182313,9.529966859919895e+17
0.0025899988424586177,4.162540268549006e+18
0.002604468109734923,9.312021544087638e+17
0.0026189373770112282,3.9716623532144067e+18
0.002633406644287533,1.1126256667102327e+18
0.0026478759115638384,4.101997748510753e+18
0.0026623451788401436,8.211882858996536e+17
0.0026768144461164485,4.1729123509079885e+18
0.0026912837133927538,8.727525781845308e+17
0.002705752980669059,4.2820620861761193e+18
0.002720222247945364,9.42022219302372e+17
0.002734691515221669,3.828726423277767e+18
0.002749160782497974,8.819925604475592e+17
0.0027636300497742793,3.8579661673367583e+18
0.0027780993170505846,9.172868807184532e+17
0.0027925685843268894,3.6990367152657423e+18
0.0028070378516031947,8.506605599134194e+17
0.0028215071188795,3.4672941239829453e+18
0.002835976386155805,8.255346887549617e+17
0.00285044565343211,3.4641334506060355e+18
0.0028649149207084154,8.24177094849816e+17
0.0028793841879847203,3.4409528522602e+18
0.0028938534552610255,7.18958650921602e+17
0.002908322722537331,3.565801006779801e+18
0.0029227919898136357,8.932994751256115e+17
0.002937261257089941,3.411026382159461e+18
0.002951730524366246,8.048692457913169e+17
0.002966199791642551,3.2815321655740657e+18
0.0029806690589188564,8.003619897821934e+17
0.002995138326195161,3.3316891566042813e+18
0.0030096075934714665,8.238180858446991e+17
0.0030240768607477718,3.516917085654189e+18
0.0030385461280240766,7.406512855621617e+17
0.003053015395300382,3.330372711733597e+18
0.003067484662576687,7.556667797072207e+17
0.003081953929852992,3.042384952313084e+18
0.0030964231971292973,7.222195399969864e+17
0.0031108924644056026,3.243171151455877e+18
0.0031253617316819074,5.873793114685747e+17
0.0031398309989582127,2.996206421434947e+18
0.003154300266234518,6.508358615300521e+17
0.003168769533510823,2.6754463286256133e+18
0.003183238800787128,6.677309655743187e+17
0.003197708068063433,2.9810773681170207e+18
0.0032121773353397383,6.6973914070163e+17
0.0032266466026160436,2.6620280781922473e+18
0.0032411158698923484,6.245199230455954e+17
0.0032555851371686537,2.7403675738203397e+18
0.003270054404444959,6.070070692327082e+17
0.003284523671721264,2.585256772652218e+18
0.003298992938997569,7.169563865050707e+17
0.0033134622062738744,2.794920506805622e+18
0.0033279314735501792,6.840106742407238e+17
0.0033424007408264845,2.534444159014589e+18
0.00335687000810279,5.987553341239299e+17
0.0033713392753790946,2.484993731886139e+18
0.0033858085426554,6.426969869663396e+17
0.0034002778099317048,2.6562615948514534e+18
0.00341474707720801,6.252745075435434e+17
0.0034292163444843153,2.315778544137998e+18
0.00344368561176062,5.174790285386103e+17
0.0034581548790369255,2.569711835100424e+18
0.0034726241463132307,5.496495508637823e+17
0.0034870934135895356,2.4341645261728676e+18
0.003501562680865841,5.189066934466207e+17
0.003516031948142146,2.33259612238134e+18
0.003530501215418451,4.4208751879088614e+17
0.0035449704826947563,2.2240997488532285e+18
0.0035594397499710616,5.4602252216331866e+17
0.0035739090172473664,2.3877029586583424e+18
0.0035883782845236717,4.867392210405221e+17
0.0036028475517999765,2.2469577210948541e+18
0.003617316819076282,5.2114016249325357e+17
0.003631786086352587,2.1443025371049892e+18
0.003646255353628892,5.096904968166721e+17
0.0036607246209051972,2.2902030850466094e+18
0.0036751938881815025,5.493716783548749e+17
0.0036896631554578074,2.2002973584233382e+18
0.0037041324227341126,5.168548998119109e+17
0.003718601690010418,2.126771294009387e+18
0.0037330709572867228,4.604232767731729e+17
0.003747540224563028,2.109536074951876e+18
0.0037620094918393333,4.4002917096489286e+17
0.003776478759115638,2.0420817590847493e+18
0.0037909480263919435,4.748079233719002e+17
0.0038054172936682487,1.8167669816915387e+18
0.0038198865609445536,4.3368518032639565e+17
0.003834355828220859,2.0875667072746578e+18
0.0038488250954971637,4.650558559373809e+17
0.003863294362773469,1.9921497857313505e+18
0.0038777636300497743,4.6003037168520506e+17
0.003892232897326079,2.017986730836749e+18
0.003906702164602384,4.504235266438588e+17
0.003921171431878689,1.9590055455856136e+18
0.003935640699154995,4.7571326808072954e+17
0.0039501099664313,1.8512393947258122e+18
0.003964579233707605,4.804080644040878e+17
0.00397904850098391,1.972731081390952e+18
0.003993517768260215,4.308795202821281e+17
0.00400798703553652,1.8079368572973448e+18
0.004022456302812826,4.4808784009310534e+17
0.004036925570089131,1.8645652172954445e+18
0.0040513948373654355,4.3906224552469894e+17
0.004065864104641741,1.6475373862626834e+18
0.004080333371918046,3.9995422145894317e+17
0.004094802639194351,1.7174054701548948e+18
0.004109271906470657,3.629056190265806e+17
0.0041237411737469615,1.684016245536667e+18
0.004138210441023266,3.5674141972370554e+17
0.004152679708299571,1.6420665029656494e+18
0.004167148975575877,3.839512516738687e+17
0.004181618242852182,1.705597391185083e+18
0.004196087510128487,3.947250011940042e+17
0.004210556777404792,1.5884036910018235e+18
0.004225026044681097,3.73065041316283e+17
0.004239495311957402,1.6419523554278756e+18
0.004253964579233708,3.988393050317569e+17
0.0042684338465100126,1.6668002864959183e+18
0.004282903113786317,3.636422254775655e+17
0.004297372381062623,1.5484237721390218e+18
0.004311841648338928,3.552703588282882e+17
0.004326310915615233,1.6299552213203113e+18
0.0043407801828915385,4.073911212106144e+17
0.004355249450167843,1.506350658350904e+18
0.004369718717444148,3.591859191405262e+17
0.004384187984720454,1.5448540311238554e+18
0.004398657251996759,3.3848362050706554e+17
0.004413126519273064,1.450744583423988e+18
0.004427595786549369,3.6542665586039616e+17
0.004442065053825674,1.502437242082657e+18
0.004456534321101979,3.067972008667892e+17
0.004471003588378285,1.436684682284878e+18
0.00448547285565459,3.163857187505455e+17
0.0044999421229308945,1.3938587480469437e+18
0.0045144113902072,3.425944096013673e+17
0.004528880657483505,1.4236544260907538e+18
0.00454334992475981,3.128251417352353e+17
0.004557819192036116,1.383306841192572e+18
0.0045722884593124204,3.3265008841065606e+17
0.004586757726588725,1.384064916047423e+18
0.00460122699386503,3.517005311978854e+17
0.004615696261141336,1.3902266530899653e+18
0.004630165528417641,3.290196060248243e+17
0.0046446347956939455,1.3657208756862671e+18
0.004659104062970251,3.070474415671714e+17
0.004673573330246556,1.287206428185241e+18
0.004688042597522861,2.981720744913597e+17
0.004702511864799167,1.3851553882951337e+18
0.0047169811320754715,3.241904577389934e+17
0.004731450399351776,1.2999394525904883e+18
0.004745919666628082,2.9916074236012634e+17
0.004760388933904387,1.2392236151194624e+18
0.004774858201180692,2.7668748239851018e+17
0.0047893274684569975,1.3349437437929467e+18
0.004803796735733302,3.274838555529859e+17
0.004818266003009607,1.3555876119636736e+18
0.004832735270285913,2.6760209486093914e+17
0.004847204537562218,1.2900093774563602e+18
0.004861673804838523,2.8779519823956416e+17
0.004876143072114828,1.2191440454404846e+18
0.004890612339391133,2.8275068772180112e+17
0.004905081606667438,1.2555896475507387e+18
0.004919550873943744,2.7493739541586934e+17
0.004934020141220049,1.1385243040101953e+18
0.004948489408496353,2.965032318418622e+17
0.004962958675772659,1.2143947914344847e+18
0.004977427943048964,2.769955586671734e+17
0.004991897210325269,1.1461717065618058e+18
0.0050063664776015745,2.4066895690831712e+17
0.005020835744877879,1.1839649061044575e+18
0.005035305012154184,2.514237513640267e+17
0.005049774279430489,1.1375012725294572e+18
0.005064243546706795,2.6130347178436528e+17
0.0050787128139831,1.0946317341181093e+18
0.0050931820812594045,2.5488221510309072e+17
0.00510765134853571,1.1247319250507185e+18
0.005122120615812015,2.5697191072842538e+17
0.00513658988308832,1.097165420448289e+18
0.005151059150364626,2.62431131314612e+17
0.0051655284176409305,1.1580391569946255e+18
0.005179997684917235,2.6513737962825667e+17
0.005194466952193541,1.0778186658803775e+18
0.005208936219469846,2.6265902289461382e+17
0.005223405486746151,1.075403372087734e+18
0.0052378747540224565,2.53675875416721e+17
0.005252344021298761,1.0856942115722771e+18
0.005266813288575066,2.5157368879062624e+17
0.005281282555851372,1.0169361299806335e+18
0.005295751823127677,2.4221637092381222e+17
0.0053102210904039816,9.642344383226326e+17
0.005324690357680287,2.2937555977028778e+17
0.005339159624956592,1.0054316078282522e+18
0.005353628892232897,2.3723671025777418e+17
0.005368098159509203,1.0416577320222792e+18
0.0053825674267855075,2.4018667858736016e+17
0.005397036694061812,9.917672034668026e+17
0.005411505961338118,2.3202788449573613e+17
0.005425975228614423,9.783102632869697e+17
0.005440444495890728,2.3256629440037718e+17
0.005454913763167033,1.0023230495853455e+18
0.005469383030443338,2.0215635163778643e+17
0.005483852297719643,1.001168654823593e+18
0.005498321564995948,2.306514552495904e+17
0.005512790832272254,9.993070480554446e+17
0.005527260099548559,2.233130612295677e+17
0.0055417293668248635,9.701492443791506e+17
0.005556198634101169,2.2061775648413885e+17
0.005570667901377474,9.201615626000156e+17
0.005585137168653779,2.2802848517964042e+17
0.005599606435930085,9.192605242113787e+17
0.0056140757032063894,2.2157846861266662e+17
0.005628544970482694,8.949587402938612e+17
0.005643014237759,2.289151370304964e+17
0.005657483505035305,8.817986171740675e+17
0.00567195277231161,2.2406406546935856e+17
0.005686422039587915,9.039416339069933e+17
0.00570089130686422,1.9924521618926627e+17
0.005715360574140525,9.068136203711057e+17
0.005729829841416831,2.162480028170131e+17
0.005744299108693136,8.905467974494657e+17
0.0057587683759694405,1.9653295987807658e+17
0.005773237643245746,8.655168934660308e+17
0.005787706910522051,2.0657334342259674e+17
0.005802176177798356,8.623116164967773e+17
0.005816645445074662,2.062358153778878e+17
0.0058311147123509665,8.707730926383022e+17
0.005845583979627271,1.8955673140277232e+17
0.005860053246903577,8.51567938060677e+17
0.005874522514179882,1.8735671482476675e+17
0.005888991781456187,8.676224313613345e+17
0.005903461048732492,1.8549585538696938e+17
0.005917930316008797,8.59791719535498e+17
0.005932399583285102,1.993862062466812e+17
0.005946868850561407,8.072366694526234e+17
0.005961338117837713,1.921381378898195e+17
0.005975807385114018,8.320611164162758e+17
0.005990276652390322,1.8787009723229683e+17
0.006004745919666628,8.154133994475448e+17
0.006019215186942933,1.8198216237969302e+17
0.006033684454219238,8.050377057359311e+17
0.0060481537214955436,1.8700011676264477e+17
0.006062622988771848,7.843103259720919e+17
0.006077092256048153,1.7475347771096154e+17
0.006091561523324459,7.695131839023574e+17
0.006106030790600764,1.6669260027559827e+17
0.006120500057877069,7.730087681809012e+17
0.006134969325153374,1.8118905791840954e+17
0.006149438592429679,8.163994191830743e+17
0.006163907859705984,1.7870327351778838e+17
0.00617837712698229,7.811658001928548e+17
0.006192846394258595,1.7672513049903235e+17
0.0062073156615348995,7.626371451658299e+17
0.006221784928811205,1.7672108436277446e+17
0.00623625419608751,7.727935277420055e+17
0.006250723463363815,1.8099611242655853e+17
0.006265192730640121,7.413711713992737e+17
0.0062796619979164255,1.783816835134389e+17
0.00629413126519273,7.294113023566152e+17
0.006308600532469036,1.7272002719700848e+17
0.006323069799745341,7.437564327679142e+17
0.006337539067021646,1.6924847514266774e+17
0.0063520083342979506,7.384801561700835e+17
0.006366477601574256,1.6694752351933392e+17
0.006380946868850561,7.076089763355692e+17
0.006395416136126866,1.525438678966392e+17
0.006409885403403172,7.057287767569263e+17
0.0064243546706794765,1.6171823238008714e+17
0.006438823937955781,7.182479336569097e+17
0.006453293205232087,1.684929853099019e+17
0.006467762472508392,7.088584555410601e+17
0.006482231739784697,1.6356863885247766e+17
0.0064967010070610025,6.657885789242418e+17
0.006511170274337307,1.5831718041463184e+17
0.006525639541613612,6.873220426182248e+17
0.006540108808889918,1.5443188333192816e+17
0.006554578076166223,6.888574449617155e+17
0.006569047343442528,1.5311329239084784e+17
0.006583516610718833,6.677648525174835e+17
0.006597985877995138,1.5838016424122896e+17
0.006612455145271443,6.736985996610056e+17
0.006626924412547749,1.6442750123488173e+17
0.006641393679824054,6.52750619888154e+17
0.0066558629471003584,1.6429596074246502e+17
0.006670332214376664,6.473451980676886e+17
0.006684801481652969,1.5818085532778058e+17
0.006699270748929274,6.497892040468483e+17
0.00671374001620558,1.510122132305178e+17
0.006728209283481884,6.29795907700079e+17
0.006742678550758189,1.4390011401476755e+17
0.006757147818034494,6.41709754069608e+17
0.0067716170853108,1.4359730999125483e+17
0.006786086352587105,6.453874242854276e+17
0.0068005556198634095,1.4291428199749938e+17
0.006815024887139715,6.270292961919451e+17
0.00682949415441602,1.457936216674331e+17
0.006843963421692325,6.246411614416188e+17
0.006858432688968631,1.4251106588346494e+17
0.0068729019562449355,6.084440165964328e+17
0.00688737122352124,1.4487201276288397e+17
0.006901840490797546,6.211024225787735e+17
0.006916309758073851,1.4956829732011274e+17
0.006930779025350156,5.942731267764754e+17
0.0069452482926264615,1.451906640173305e+17
0.006959717559902766,5.951053824809884e+17
0.006974186827179071,1.3508625432254821e+17
0.006988656094455377,5.975550237407146e+17
0.007003125361731682,1.405609769919854e+17
0.007017594629007987,6.003305415023776e+17
0.007032063896284292,1.381212899150481e+17
0.007046533163560597,5.91710987011997e+17
0.007061002430836902,1.4326921720788082e+17
0.007075471698113208,5.830436138776731e+17
0.0070899409653895126,1.3450262855457933e+17
0.007104410232665817,5.7219449377256026e+17
0.007118879499942123,1.3581762615827934e+17
0.007133348767218428,5.821089203487341e+17
0.007147818034494733,1.3289450277870373e+17
0.0071622873017710385,5.7125970693189075e+17
0.007176756569047343,1.3618176977334714e+17
0.007191225836323648,5.7099909748060397e+17
0.007205695103599953,1.2849519768300856e+17
0.007220164370876259,5.670223018653583e+17
0.007234633638152564,1.3343525318995963e+17
0.0072491029054288685,5.879819225893791e+17
0.007263572172705174,1.3895474476946766e+17
0.007278041439981479,5.5742536919812006e+17
0.007292510707257784,1.2218634202905112e+17
0.00730697997453409,5.331975549539127e+17
0.0073214492418103945,1.2416948426470126e+17
0.007335918509086699,5.469049139353078e+17
0.007350387776363005,1.1807688147542854e+17
0.00736485704363931,5.297436844870814e+17
0.007379326310915615,1.1608221908168483e+17
0.0073937955781919204,5.1416722608221e+17
0.007408264845468225,1.1728636207416102e+17
0.00742273411274453,5.3550101191971757e+17
0.007437203380020836,1.2292550408194765e+17
0.007451672647297141,5.332423427226737e+17
0.0074661419145734455,1.2255709177429549e+17
0.007480611181849751,5.390118043475336e+17
0.007495080449126056,1.2127407112505234e+17
0.007509549716402361,5.154907474308709e+17
0.007524018983678667,1.2243488352304357e+17
0.0075384882509549715,5.243339265823101e+17
0.007552957518231276,1.2380250442035624e+17
0.007567426785507582,5.022599690187356e+17
0.007581896052783887,1.1488928560491842e+17
0.007596365320060192,4.9847391370244026e+17
0.0076108345873364975,1.1646847833181128e+17
0.007625303854612802,4.946169831827578e+17
0.007639773121889107,1.1945238355442072e+17
0.007654242389165412,4.882675693821219e+17
0.007668711656441718,1.1462335118574309e+17
0.007683180923718023,4.837829999791689e+17
0.0076976501909943275,1.1224680161706904e+17
0.007712119458270633,4.970837267803208e+17
0.007726588725546938,1.1927544700293978e+17
0.007741057992823243,4.8526760194036717e+17
0.007755527260099549,1.0715620702350107e+17
0.007769996527375853,4.899792680998428e+17
0.007784465794652158,1.1243156258888517e+17
0.007798935061928464,4.873240582712139e+17
0.007813404329204769,1.0903821498149624e+17
0.007827873596481074,4.870898767278466e+17
0.007842342863757379,1.1614454847804043e+17
0.007856812131033683,4.829662829044789e+17
0.00787128139830999,1.0766341996542334e+17
0.007885750665586295,4.72824944938446e+17
0.0079002199328626,1.0670617967257102e+17
0.007914689200138905,4.7079415334739046e+17
0.00792915846741521,1.0789706676977722e+17
0.007943627734691514,4.6222449523750586e+17
0.00795809700196782,1.065568382032124e+17
0.007972566269244126,4.633189466942022e+17
0.00798703553652043,1.0517164774893312e+17
0.008001504803796735,4.619118687924634e+17
0.00801597407107304,1.0846062771399402e+17
0.008030443338349345,4.5616886315199226e+17
0.008044912605625652,1.0633873746305878e+17
0.008059381872901956,4.4251390138874464e+17
0.008073851140178261,1.0992418255660882e+17
0.008088320407454566,4.454508868273155e+17
0.008102789674730871,1.1227336495554939e+17
0.008117258942007176,4.467209487994034e+17
0.008131728209283482,1.0613874841245022e+17
0.008146197476559787,4.408666100518732e+17
0.008160666743836092,1.0408786594316328e+17
0.008175136011112397,4.3249179155708685e+17
0.008189605278388702,1.0236733974536827e+17
0.008204074545665007,4.397198086639446e+17
0.008218543812941313,9.864399932071494e+16
0.008233013080217618,4.301832662143466e+17
0.008247482347493923,9.924136552973115e+16
0.008261951614770228,4.26538756310801e+17
0.008276420882046533,9.53563108789499e+16
0.008290890149322837,4.296927873707515e+17
0.008305359416599142,9.912681569931275e+16
0.008319828683875449,4.211165081430141e+17
0.008334297951151754,7.513551228381576e+16
0.008348767218428059,4.18181957674336e+17
0.008363236485704363,9.716003660724437e+16
0.008377705752980668,4.2326312370598016e+17
0.008392175020256973,9.55100563313448e+16
0.00840664428753328,4.099319468923581e+17
0.008421113554809585,9.07771458504528e+16
0.00843558282208589,4.095256535662407e+17
0.008450052089362194,9.5147184730326e+16
0.0084645213566385,4.1679166247483674e+17
0.008478990623914804,9.337918653779942e+16
0.00849345989119111,4.083469382930276e+17
0.008507929158467415,9.591248780411722e+16
0.00852239842574372,3.95975975068079e+17
0.008536867693020025,9.449639152143072e+16
0.00855133696029633,4.0470795903973306e+17
0.008565806227572635,9.555487367582166e+16
0.008580275494848941,3.956640368011565e+17
0.008594744762125246,9.460821589466158e+16
0.008609214029401551,3.893922050989163e+17
0.008623683296677856,9.259361154146786e+16
0.00863815256395416,3.781688815520204e+17
0.008652621831230466,9.477253651103557e+16
0.008667091098506772,4.0178275008040864e+17
0.008681560365783077,8.904385731452202e+16
0.008696029633059382,3.762516787610915e+17
0.008710498900335687,8.53435019088772e+16
0.008724968167611992,3.850392327838624e+17
0.008739437434888296,9.481020270095733e+16
0.008753906702164601,3.886146047977112e+17
0.008768375969440908,9.03206104819365e+16
0.008782845236717213,3.791563279863133e+17
0.008797314503993518,8.716108471927678e+16
0.008811783771269822,3.749308859145765e+17
0.008826253038546127,9.217578542884661e+16
0.008840722305822432,3.810079397432407e+17
0.008855191573098739,8.710101693780933e+16
0.008869660840375044,3.7195909654972806e+17
0.008884130107651348,8.351277990774707e+16
0.008898599374927653,3.778661660178219e+17
0.008913068642203958,8.64051210596803e+16
0.008927537909480263,3.671695104457193e+17
0.00894200717675657,8.951285628329638e+16
0.008956476444032874,3.6880044893488877e+17
0.00897094571130918,8.516472841697285e+16
0.008985414978585484,3.6001953674847955e+17
0.008999884245861789,8.341224341476168e+16
0.009014353513138094,3.605371874517114e+17
0.0090288227804144,8.570114660412469e+16
0.009043292047690705,3.6278974942100486e+17
0.00905776131496701,8.601892153213766e+16
0.009072230582243315,3.5110270347869594e+17
0.00908669984951962,8.708518449774029e+16
0.009101169116795925,3.4288156492602784e+17
0.009115638384072231,8.149438134990482e+16
0.009130107651348536,3.493107259389066e+17
0.009144576918624841,8.369014738601856e+16
0.009159046185901146,3.320942952952619e+17
0.00917351545317745,8.390642240637744e+16
0.009187984720453755,3.403222924866419e+17
