State,Hurst_RS,CI_RS,Hurst_Variance,CI_Variance,Hurst_Periodogram,Noise_Level
entire,-5.2218558155964055e-06,"(-8.000440684892885, 8.000430241181254)",0.9999947781441844,"(-7.000440684892885, 9.000430241181254)",1.9025858389983576,386.4644958025576
entire,-5.2218558155964055e-06,"(-8.000440684892885, 8.000430241181254)",0.9999947781441844,"(-7.000440684892885, 9.000430241181254)",1.9025858389983576,386.4644958025576
AR,-0.0009065096681924985,"(-7.548881306497565, 7.54706828716118)",0.9990934903318075,"(-6.548881306497565, 8.54706828716118)",1.9026573641898756,926.6976882856231
Idle,0.0006012745639583489,"(-7.35149753077074, 7.352700079898658)",1.0006012745639583,"(-6.35149753077074, 8.352700079898657)",1.9020976898863609,981.2153545605321
Mining,0.000419798575142913,"(-7.509616415514603, 7.510456012664888)",1.0004197985751428,"(-6.509616415514603, 8.51045601266489)",1.902078753902977,834.3500506670572
Stream,0.0005598185564189682,"(-7.247673797066615, 7.248793434179453)",1.000559818556419,"(-6.247673797066615, 8.248793434179454)",1.9028492207507455,935.6513898496074
Gaming,0.0004018373135609019,"(-7.724107066469296, 7.7249107410964175)",1.0004018373135608,"(-6.724107066469296, 8.724910741096418)",1.9019234097998512,916.6876452410937
