Resource,Score,RMSE,MAE,MAPE,SMAPE,Training time,Mean Inference time,Max Inference time,Min Inference time
cpu_user_time_diff,0.963,1.245,0.404,34.46,15.55,0.0006797313690185547,0.06215812540678041,3.6732301712036133,0.05953669548034668
cpu_system_time_diff,0.916,0.17,0.085,28.11,21.56,0.0006797313690185547,0.06194764957425237,3.6657779216766357,0.05962824821472168
cpu_idle_time_diff,0.953,1.235,0.557,38.27,16.61,0.0006797313690185547,0.061861356476420076,3.662947654724121,0.059473276138305664
memory,0.979,1.4,0.331,0.93,0.95,0.0006797313690185547,0.06223754662111674,3.6643121242523193,0.059026241302490234
