Resource,Score,RMSE,MAE,MAPE,SMAPE,Training time,Mean Inference time,Max Inference time,Min Inference time
cpu_user_time_diff,0.865,2.284,0.697,15003.54,21.25,0.0014023780822753906,0.11479753885834244,5.0865819454193115,0.07383847236633301
cpu_system_time_diff,0.635,0.348,0.171,50.18,29.58,0.0014023780822753906,0.12090607563631685,6.856103181838989,0.07621908187866211
cpu_idle_time_diff,0.847,2.536,0.79,267.84,14.13,0.0014023780822753906,0.11420611593824727,5.128816604614258,0.07375192642211914
memory,0.887,3.733,0.914,2.48,2.39,0.0014023780822753906,0.11099401506465896,4.935744762420654,0.07103586196899414
