Resource,Score,RMSE,MAE,MAPE,SMAPE,Training time,Mean Inference time,Max Inference time,Min Inference time
cpu_user_time_diff,0.977,1.052,0.31,90.94,16.2,0.001148223876953125,0.17861273365503347,9.654857158660889,0.12009906768798828
cpu_system_time_diff,0.89,0.161,0.085,34.62,22.64,0.001148223876953125,0.1250835559435313,9.189055442810059,0.08234477043151855
cpu_idle_time_diff,0.967,1.253,0.413,20.04,8.96,0.001148223876953125,0.13870998893132355,5.227554798126221,0.08216738700866699
memory,0.96,1.397,0.303,0.88,0.89,0.001148223876953125,0.1663302125911592,10.505307674407959,0.11859703063964844
