State,Hurst_RS,CI_RS,Hurst_Variance,CI_Variance,Hurst_Periodogram,Noise_Level
entire,-0.00014678344026997905,"(-1.7515050601683326, 1.7512114932877927)",0.99985321655973,"(-0.7515050601683326, 2.7512114932877925)",1.9382921895257172,3.7594301615786554
entire,-0.00014678344026997905,"(-1.7515050601683326, 1.7512114932877927)",0.99985321655973,"(-0.7515050601683326, 2.7512114932877925)",1.9382921895257172,3.7594301615786554
Stream,0.0004299722581153923,"(-0.34123928364201067, 0.3420992281582415)",1.0004299722581154,"(0.6587607163579894, 1.3420992281582413)",1.4382402808104604,1.9353347948147723
Gaming,-0.0004760298896833777,"(-0.2511782195147115, 0.25022615973534473)",0.9995239701103167,"(0.7488217804852886, 1.2502261597353448)",1.783115939311183,0.364907599812153
Idle,-0.0022891699598848875,"(-0.08160963074019136, 0.07703129082042158)",0.9977108300401151,"(0.9183903692598087, 1.0770312908204216)",1.7902953117373044,0.4209524506850115
Mining,-0.001322470928223566,"(-0.046936505147936104, 0.04429156329148897)",0.9986775290717764,"(0.9530634948520639, 1.044291563291489)",1.806295084499754,0.40687912021317063
AR,5.5876172579009065e-05,"(-0.4442238440888326, 0.4443355964339906)",1.000055876172579,"(0.5557761559111674, 1.4443355964339906)",1.554731947669418,0.9454211849645529
