bin_edges,hist_data,kde_values
0.0,40456,116659.16029194935
2.8053896447659974e-08,0,116785.31598720477
5.610779289531995e-08,0,116902.37224354154
8.416168934297993e-08,0,117010.30675390852
1.122155857906399e-07,3827,117109.09941155919
1.4026948223829988e-07,59,117198.73231746946
1.6832337868595985e-07,1073,117279.1897854131
1.9637727513361982e-07,50,117350.45834609625
2.244311715812798e-07,416,117412.52675233613
2.524850680289398e-07,1552,117465.385980626
2.8053896447659976e-07,32,117509.02923386093
3.0859286092425973e-07,17,117543.45194126676
3.366467573719197e-07,143,117568.65176051728
3.6470065381957967e-07,134,117584.62857450108
3.9275455026723964e-07,314,117591.38449215326
4.208084467148996e-07,103,117588.92384347507
4.488623431625596e-07,0,117577.25317763319
4.769162396102196e-07,36,117556.38125821004
5.049701360578796e-07,7,117526.31905768986
5.330240325055395e-07,71,117487.07975099102
5.610779289531995e-07,3992,117438.67870912647
5.891318254008594e-07,15,117381.13349071414
6.171857218485195e-07,74,117314.46383342594
6.452396182961794e-07,42,117238.69164373304
6.732935147438394e-07,14,117153.84098714819
7.013474111914993e-07,175,117059.93807600708
7.294013076391593e-07,98,116957.011257924
7.574552040868193e-07,11,116845.09100141909
7.855091005344793e-07,65,116724.20988346543
8.135629969821392e-07,16,116594.40257369823
8.416168934297992e-07,261,116455.7058190358
8.696707898774591e-07,765,116308.15842742239
8.977246863251192e-07,12,116151.8012501781
9.257785827727792e-07,21,115986.67716438459
9.538324792204391e-07,41,115812.83105381936
9.81886375668099e-07,36,115630.30978943121
1.0099402721157592e-06,270,115439.1622096406
1.037994168563419e-06,183,115239.43909783816
1.066048065011079e-06,14,115031.19316215745
1.094101961458739e-06,11,114814.47901187051
1.122155857906399e-06,47,114589.35313475953
1.150209754354059e-06,19,114355.87387299347
1.1782636508017189e-06,248,114114.1013986368
1.2063175472493788e-06,6,113864.09768812695
1.234371443697039e-06,55,113605.92649724733
1.2624253401446988e-06,17,113339.65333312018
1.2904792365923588e-06,16,113065.34542835319
1.3185331330400187e-06,38,112783.0717130262
1.3465870294876788e-06,33,112492.9027859835
1.3746409259353387e-06,22,112194.91088634387
1.4026948223829986e-06,40,111889.16986367594
1.4307487188306588e-06,153,111575.75514838575
1.4588026152783187e-06,16,111254.74372111105
1.4868565117259786e-06,46,110926.21408142617
1.5149104081736385e-06,25,110590.24621684174
1.5429643046212987e-06,26,110246.92157066532
1.5710182010689586e-06,85,109896.32300947158
1.5990720975166185e-06,34,109538.53479033457
1.6271259939642784e-06,102,109173.64252739718
1.6551798904119385e-06,13,108801.73315909538
1.6832337868595985e-06,28,108422.89491262347
1.7112876833072584e-06,13,108037.21727136108
1.7393415797549183e-06,1055,107644.79093838885
1.7673954762025784e-06,53,107245.70780278431
1.7954493726502383e-06,148,106840.06090375767
1.8235032690978983e-06,30,106427.94439506176
1.8515571655455584e-06,571,106009.45350922465
1.8796110619932183e-06,171,105584.6845209561
1.9076649584408782e-06,419,105153.73471157858
1.9357188548885384e-06,284,104716.70233202957
1.963772751336198e-06,118,104273.68656576322
