Trend,Residual,Seasonal
,,-0.0019309945194454672
,,0.004115315176647127
35.580000000000005,1.6119431709815497,0.008056829018447675
36.400000000000006,0.7008933678913659,-0.0008933678913702165
36.38,0.02934778178427514,-0.00934778178427912
36.239999999999995,-0.4380690054805523,-0.0019309945194454672
35.82000000000001,-0.42411531517665596,0.004115315176647127
35.58,0.911943170981554,0.008056829018447675
35.46,-0.4591066321086306,-0.0008933678913702165
35.42,-0.21065221821571975,-0.00934778178427912
35.10000000000001,0.10193099451943978,-0.0019309945194454672
35.46000000000001,-0.26411531517665227,0.004115315176647127
35.660000000000004,-0.7680568290184528,0.008056829018447675
35.760000000000005,1.0408933678913623,-0.0008933678913702165
36.040000000000006,0.1693477817842757,-0.00934778178427912
36.06,-0.358069005480554,-0.0019309945194454672
35.720000000000006,0.8758846848233484,0.004115315176647127
35.5,-0.5080568290184477,0.008056829018447675
35.5,-0.39910663210862835,-0.0008933678913702165
34.74,0.3693477817842786,-0.00934778178427912
35.16,0.5419309945194517,-0.0019309945194454672
35.56,-2.764115315176652,0.004115315176647127
35.88,1.2119431709815511,0.008056829018447675
36.080000000000005,1.0208933678913663,-0.0008933678913702165
36.620000000000005,0.08934778178427741,-0.00934778178427912
36.220000000000006,0.4819309945194423,-0.0019309945194454672
35.84,-0.34411531517665056,0.004115315176647127
35.82,-0.7280568290184466,0.008056829018447675
35.440000000000005,-0.23910663210863178,-0.0008933678913702165
35.38,1.229347781784278,-0.00934778178427912
35.8,-0.9980690054805545,-0.0019309945194454672
36.2,-1.004115315176647,0.004115315176647127
36.18000000000001,1.0119431709815483,0.008056829018447675
36.38,0.8208933678913705,-0.0008933678913702165
36.36000000000001,0.14934778178427258,-0.00934778178427912
35.96,-0.15806900548055822,-0.0019309945194454672
35.84,-0.7441153151766491,0.004115315176647127
35.56,-0.3680568290184471,0.008056829018447675
35.440000000000005,1.1608933678913669,-0.0008933678913702165
35.46,-0.3506522182157203,-0.00934778178427912
35.86,-0.6580690054805511,-0.0019309945194454672
35.88,-0.6841153151766468,0.004115315176647127
36.160000000000004,1.0319431709815514,0.008056829018447675
36.300000000000004,0.4008933678913688,-0.0008933678913702165
36.34,0.1693477817842757,-0.00934778178427912
36.22,-0.31806900548055483,-0.0019309945194454672
35.900000000000006,-0.5041153151766542,0.004115315176647127
35.64,0.9519431709815531,0.008056829018447675
35.52,-0.41910663210863147,-0.0008933678913702165
35.5,-0.290652218215718,-0.00934778178427912
35.78,-0.47806900548055853,-0.0019309945194454672
36.1,-0.8041153151766514,0.004115315176647127
36.3,1.6919431709815551,0.008056829018447675
36.36,0.34089336789137364,-0.0008933678913702165
36.620000000000005,-0.41065221821572256,-0.00934778178427912
36.040000000000006,-0.4380690054805594,-0.0019309945194454672
35.74,0.8558846848233523,0.004115315176647127
35.54,-0.4480568290184454,0.008056829018447675
35.86,-0.6591066321086264,-0.0008933678913702165
36.120000000000005,-0.9106522182157226,-0.00934778178427912
36.440000000000005,0.7619309945194435,-0.0019309945194454672
36.620000000000005,1.275884684823347,0.004115315176647127
36.720000000000006,-0.028056829018450802,0.008056829018447675
36.58,-0.47910663210862664,-0.0008933678913702165
36.0,-0.290652218215718,-0.00934778178427912
35.68000000000001,0.8219309945194386,-0.0019309945194454672
35.480000000000004,-0.48411531517665113,0.004115315176647127
35.519999999999996,-0.4280568290184423,0.008056829018447675
34.8,0.3008933678913745,-0.0008933678913702165
35.239999999999995,0.6693477817842828,-0.00934778178427912
35.620000000000005,-2.7180690054805603,-0.0019309945194454672
35.900000000000006,1.29588468482335,0.004115315176647127
36.040000000000006,0.951943170981546,0.008056829018447675
36.5,0.0008933678913702165,-0.0008933678913702165
36.1,0.5093477817842791,-0.00934778178427912
35.74,-0.5380690054805537,-0.0019309945194454672
35.760000000000005,-0.5641153151766494,0.004115315176647127
35.36000000000001,-0.16805682901845137,0.008056829018447675
35.38,1.2208933678913692,-0.0008933678913702165
35.8,-1.1906522182157167,-0.00934778178427912
36.2,-0.8980690054805602,-0.0019309945194454672
36.2,1.0958846848233472,0.004115315176647127
36.46,0.7319431709815543,0.008056829018447675
36.42,0.18089336789136992,-0.0008933678913702165
35.980000000000004,-0.07065221821572629,-0.00934778178427912
35.88,-0.7780690054805557,-0.0019309945194454672
35.58,-0.484115315176644,0.004115315176647127
35.440000000000005,1.2519431709815503,0.008056829018447675
35.86,-0.7591066321086278,-0.0008933678913702165
36.34,-1.1306522182157215,-0.00934778178427912
36.32000000000001,0.8819309945194409,-0.0019309945194454672
36.52,0.9758846848233498,0.004115315176647127
36.60000000000001,-0.00805682901845478,0.008056829018447675
36.2,-0.0991066321086312,-0.0008933678913702165
36.02,-0.41065221821572256,-0.00934778178427912
35.720000000000006,-0.5180690054805577,-0.0019309945194454672
35.540000000000006,1.055884684823348,0.004115315176647127
35.440000000000005,-0.3480568290184511,0.008056829018447675
35.86,-0.6591066321086264,-0.0008933678913702165
36.1,-0.9906522182157209,-0.00934778178427912
36.42,0.8819309945194409,-0.0019309945194454672
36.62,1.1758846848233526,0.004115315176647127
36.74,-0.04805682901844682,0.008056829018447675
36.620000000000005,-0.41910663210863147,-0.0008933678913702165
36.080000000000005,-0.3706522182157234,-0.00934778178427912
35.78,0.9219309945194472,-0.0019309945194454672
35.58,-0.484115315176644,0.004115315176647127
35.50000000000001,-0.30805682901845194,0.008056829018447675
35.14,0.060893367891372494,-0.0008933678913702165
35.52,-0.21065221821572686,-0.00934778178427912
35.78,-0.8780690054805571,-0.0019309945194454672
35.94,1.0558846848233552,0.004115315176647127
36.2,0.2919431709815495,0.008056829018447675
36.24,-0.23910663210863178,-0.0008933678913702165
35.9,0.7093477817842819,-0.00934778178427912
35.66,-0.5580690054805497,-0.0019309945194454672
35.78,-0.48411531517665113,0.004115315176647127
35.18,0.11194317098154977,0.008056829018447675
35.599999999999994,1.0008933678913774,-0.0008933678913702165
36.14,-2.53065221821572,-0.00934778178427912
36.46000000000001,0.7419309945194403,-0.0019309945194454672
36.480000000000004,1.515884684823349,0.004115315176647127
36.94,-0.04805682901844682,0.008056829018447675
36.58,0.12089336789137477,-0.0008933678913702165
36.019999999999996,-0.11065221821571833,-0.00934778178427912
35.96,-0.5580690054805568,-0.0019309945194454672
35.64,-0.4441153151766449,0.004115315176647127
35.5,1.0919431709815537,0.008056829018447675
35.46,-0.3591066321086292,-0.0008933678913702165
35.88,-0.6706522182157206,-0.00934778178427912
36.120000000000005,-0.9180690054805563,-0.0019309945194454672
36.46,0.8358846848233492,0.004115315176647127
36.68,1.1119431709815497,0.008056829018447675
36.82,-0.01910663210863291,-0.0008933678913702165
36.7,-0.39065221821572654,-0.00934778178427912
36.18,-0.2780690054805557,-0.0019309945194454672
35.86,0.8358846848233563,0.004115315176647127
35.64,-0.4480568290184454,0.008056829018447675
35.68,-0.47910663210862664,-0.0008933678913702165
34.940000000000005,0.26934778178427715,-0.00934778178427912
35.36000000000001,0.7419309945194403,-0.0019309945194454672
35.92,-2.924115315176649,0.004115315176647127
36.24,1.0519431709815474,0.008056829018447675
36.34,1.6608933678913669,-0.0008933678913702165
36.900000000000006,-0.09065221821572941,-0.00934778178427912
36.5,0.10193099451944689,-0.0019309945194454672
35.94,-0.1441153151766477,0.004115315176647127
35.879999999999995,-0.588056829018446,0.008056829018447675
35.58,-0.3791066321086252,-0.0008933678913702165
35.46,1.0493477817842782,-0.00934778178427912
35.440000000000005,-0.33806900548055796,-0.0019309945194454672
35.86,-0.6641153151766437,0.004115315176647127
36.040000000000006,-0.8480568290184511,0.008056829018447675
36.36000000000001,0.9408933678913608,-0.0008933678913702165
