cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
0.028,0.028,0.17,0.17,0.012,0.012,23.65,21.15,0.681,0.681,26.52,30.57,0.05,0.05,0.17,0.17
0.46,0.46,2.65,2.69,0.011,0.011,22.79,20.46,0.246,0.246,11.49,12.19,0.215,0.215,0.74,0.74
1.231,1.231,6.78,7.01,0.012,0.012,24.43,21.77,0.506,0.506,37.21,31.37,0.214,0.214,0.74,0.74
5.195,5.195,43.69,35.86,0.026,0.026,29.09,34.04,5.573,5.573,75.51,121.31,0.178,0.178,0.61,0.61
0.089,0.089,0.56,0.56,0.008,0.008,16.0,17.39,0.98,0.98,27.85,32.35,0.304,0.304,1.04,1.05
1.484,1.484,8.23,8.58,0.007,0.007,14.59,13.6,0.627,0.627,43.52,35.74,0.145,0.145,0.5,0.5
0.798,0.798,4.47,4.57,0.016,0.016,19.83,22.01,0.241,0.241,15.37,14.27,0.077,0.077,0.27,0.27
1.24,1.24,6.77,7.01,0.005,0.005,7.85,8.17,0.672,0.672,58.91,45.51,0.148,0.148,0.51,0.51
4.607,4.607,36.39,30.79,0.015,0.015,18.2,20.02,4.928,4.928,73.89,117.18,0.028,0.028,0.1,0.1
1.752,1.752,11.87,11.21,0.014,0.014,19.47,21.57,2.449,2.449,53.83,73.66,0.37,0.37,1.27,1.28
2.648,2.648,13.84,14.87,0.007,0.007,13.25,12.43,1.675,1.675,380.67,131.11,0.242,0.242,0.84,0.84
0.577,0.577,3.21,3.26,0.004,0.004,5.55,5.71,0.251,0.251,17.46,16.06,0.093,0.093,0.32,0.32
