cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
0.058,0.058,1.11,1.12,0.015,0.015,1.59,1.58,0.172,0.172,1.25,1.26,0.418,0.418,1.28,1.27
0.04,0.04,0.77,0.77,0.007,0.007,0.7,0.7,0.165,0.165,1.2,1.2,0.494,0.494,1.52,1.5
0.007,0.007,0.14,0.14,0.094,0.094,10.51,9.99,0.341,0.341,2.45,2.48,0.514,0.514,1.58,1.56
0.142,0.142,2.81,2.77,0.051,0.051,4.93,5.06,0.321,0.321,2.31,2.34,0.599,0.599,1.84,1.83
0.088,0.088,1.68,1.7,0.027,0.027,2.69,2.72,0.173,0.173,1.25,1.26,0.634,0.634,1.96,1.94
0.193,0.193,3.62,3.68,0.072,0.072,7.96,7.65,0.11,0.11,0.8,0.81,0.549,0.549,1.69,1.68
0.032,0.032,0.62,0.62,0.002,0.002,0.18,0.18,0.233,0.233,1.69,1.71,0.604,0.604,1.86,1.84
0.074,0.074,1.42,1.43,0.02,0.02,2.04,2.02,0.178,0.178,1.29,1.3,0.566,0.566,1.74,1.73
0.028,0.028,0.55,0.55,0.022,0.022,2.16,2.19,0.295,0.295,2.13,2.15,0.481,0.481,1.47,1.46
0.093,0.093,1.78,1.8,0.021,0.021,2.06,2.08,0.204,0.204,1.48,1.49,0.583,0.583,1.79,1.78
0.108,0.108,2.06,2.08,0.04,0.04,4.2,4.12,0.227,0.227,1.64,1.65,0.588,0.588,1.81,1.79
0.068,0.068,1.31,1.32,0.003,0.003,0.3,0.3,0.203,0.203,1.47,1.48,0.49,0.49,1.5,1.49
0.046,0.046,0.89,0.9,0.072,0.072,6.84,7.08,0.201,0.201,1.46,1.47,0.619,0.619,1.9,1.89
0.082,0.082,1.57,1.58,0.011,0.011,1.1,1.09,0.207,0.207,1.5,1.51,0.597,0.597,1.84,1.82
0.1,0.1,1.92,1.94,0.018,0.018,1.91,1.89,0.178,0.178,1.3,1.3,0.595,0.595,1.83,1.82
0.096,0.096,1.84,1.86,0.003,0.003,0.27,0.27,0.216,0.216,1.56,1.57,0.596,0.596,1.83,1.82
0.032,0.032,0.63,0.63,0.033,0.033,3.22,3.28,0.222,0.222,1.6,1.62,0.583,0.583,1.79,1.78
0.083,0.083,1.6,1.61,0.012,0.012,1.21,1.22,0.172,0.172,1.25,1.26,0.568,0.568,1.75,1.73
0.055,0.055,1.07,1.08,0.027,0.027,2.87,2.83,0.263,0.263,1.9,1.91,0.477,0.477,1.46,1.45
0.041,0.041,0.79,0.79,0.015,0.015,1.48,1.49,0.262,0.262,1.9,1.91,0.494,0.494,1.52,1.5
0.019,0.019,0.36,0.36,0.034,0.034,3.36,3.42,0.292,0.292,2.1,2.12,0.491,0.491,1.5,1.49
0.083,0.083,1.59,1.6,0.006,0.006,0.66,0.66,0.231,0.231,1.67,1.68,0.482,0.482,1.48,1.47
0.026,0.026,0.51,0.52,0.035,0.035,3.49,3.55,0.24,0.24,1.73,1.75,0.5,0.5,1.53,1.52
0.156,0.156,2.97,3.01,0.066,0.066,7.23,6.97,0.178,0.178,1.29,1.3,0.495,0.495,1.52,1.51
0.035,0.035,0.68,0.68,0.008,0.008,0.8,0.81,0.265,0.265,1.92,1.94,0.724,0.724,2.23,2.21
0.088,0.088,1.69,1.71,0.046,0.046,4.54,4.64,0.197,0.197,1.43,1.44,0.423,0.423,1.3,1.29
0.001,0.001,0.01,0.01,0.054,0.054,5.28,5.42,0.183,0.183,1.33,1.34,0.59,0.59,1.81,1.8
0.109,0.109,2.09,2.12,0.016,0.016,1.71,1.69,0.186,0.186,1.35,1.36,0.566,0.566,1.74,1.73
0.12,0.12,2.29,2.32,0.024,0.024,2.55,2.52,0.219,0.219,1.59,1.6,0.574,0.574,1.77,1.75
0.137,0.137,2.6,2.63,0.033,0.033,3.55,3.48,0.225,0.225,1.63,1.65,0.564,0.564,1.73,1.72
0.033,0.033,0.64,0.64,0.028,0.028,2.76,2.8,0.252,0.252,1.82,1.84,0.455,0.455,1.4,1.39
0.05,0.05,0.96,0.97,0.006,0.006,0.57,0.57,0.242,0.242,1.75,1.76,0.466,0.466,1.43,1.42
0.097,0.097,1.86,1.88,0.026,0.026,2.58,2.62,0.195,0.195,1.41,1.42,0.582,0.582,1.79,1.78
0.058,0.058,1.12,1.13,0.035,0.035,3.47,3.54,0.231,0.231,1.68,1.69,0.469,0.469,1.44,1.43
0.029,0.029,0.57,0.57,0.004,0.004,0.44,0.44,0.276,0.276,1.99,2.01,0.594,0.594,1.83,1.81
0.074,0.074,1.42,1.43,0.015,0.015,1.55,1.56,0.237,0.237,1.72,1.73,0.454,0.454,1.39,1.38
0.148,0.148,2.81,2.85,0.045,0.045,4.85,4.74,0.228,0.228,1.65,1.67,0.488,0.488,1.5,1.49
0.089,0.089,1.7,1.72,0.063,0.063,6.9,6.67,0.291,0.291,2.1,2.12,0.605,0.605,1.86,1.85
0.004,0.004,0.07,0.07,0.021,0.021,2.23,2.2,0.342,0.342,2.46,2.49,0.456,0.456,1.4,1.39
0.075,0.075,1.45,1.46,0.002,0.002,0.24,0.24,0.231,0.231,1.67,1.68,0.458,0.458,1.4,1.39
