cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
0.388,0.388,37.3,31.43,0.026,0.026,4.65,4.54,1.252,1.252,8.81,9.22,1.276,1.276,3.91,3.99
0.202,0.202,16.54,15.28,0.073,0.073,10.87,11.49,1.222,1.222,8.62,9.0,1.255,1.255,3.85,3.93
0.143,0.143,11.2,10.61,0.353,0.353,37.17,45.66,0.933,0.933,6.71,6.94,1.291,1.291,3.96,4.04
0.002,0.002,0.17,0.17,0.263,0.263,30.56,36.08,0.63,0.63,4.64,4.75,1.141,1.141,3.5,3.56
0.041,0.041,2.8,2.84,0.104,0.104,14.81,16.0,1.093,1.093,7.78,8.09,1.29,1.29,3.96,4.04
0.033,0.033,2.4,2.37,0.006,0.006,1.08,1.07,1.245,1.245,8.76,9.16,1.409,1.409,4.32,4.42
0.011,0.011,0.75,0.75,0.057,0.057,10.48,9.96,1.205,1.205,8.49,8.87,1.455,1.455,4.46,4.56
0.128,0.128,8.24,8.6,0.006,0.006,1.06,1.06,0.15,0.15,1.14,1.15,1.46,1.46,4.48,4.58
0.184,0.184,14.69,13.68,0.016,0.016,2.71,2.68,1.239,1.239,8.73,9.13,1.319,1.319,4.05,4.13
0.236,0.236,19.86,18.07,0.046,0.046,8.45,8.11,1.267,1.267,8.9,9.32,1.312,1.312,4.02,4.11
0.008,0.008,0.57,0.57,0.037,0.037,6.55,6.34,0.164,0.164,1.25,1.26,1.378,1.378,4.23,4.32
0.4,0.4,38.83,32.52,0.096,0.096,19.24,17.55,1.274,1.274,8.95,9.37,1.297,1.297,3.98,4.06
0.33,0.33,30.25,26.28,0.087,0.087,17.1,15.76,1.256,1.256,8.83,9.24,1.293,1.293,3.96,4.05
0.05,0.05,3.41,3.46,0.203,0.203,25.38,29.07,0.152,0.152,1.16,1.17,1.258,1.258,3.87,3.95
0.249,0.249,20.94,18.96,0.244,0.244,29.1,34.06,1.295,1.295,9.1,9.54,1.226,1.226,3.76,3.83
0.001,0.001,0.06,0.06,0.303,0.303,33.72,40.55,1.247,1.247,8.78,9.19,1.226,1.226,3.76,3.83
0.051,0.051,3.46,3.52,0.224,0.224,27.3,31.61,0.18,0.18,1.37,1.38,1.226,1.226,3.77,3.84
0.041,0.041,2.96,2.91,0.016,0.016,2.72,2.69,1.252,1.252,8.81,9.21,1.363,1.363,4.18,4.27
0.05,0.05,3.4,3.46,0.074,0.074,10.97,11.61,0.116,0.116,0.89,0.89,1.365,1.365,4.2,4.29
0.162,0.162,12.74,11.97,0.036,0.036,6.4,6.2,1.254,1.254,8.83,9.24,1.238,1.238,3.81,3.88
0.156,0.156,12.26,11.55,0.116,0.116,24.16,21.56,0.807,0.807,5.86,6.03,1.448,1.448,4.44,4.54
0.145,0.145,11.31,10.7,0.026,0.026,4.61,4.51,0.628,0.628,4.62,4.73,1.399,1.399,4.29,4.39
0.377,0.377,35.86,30.41,0.117,0.117,24.3,21.67,1.28,1.28,8.99,9.41,1.268,1.268,3.89,3.97
0.472,0.472,49.64,39.77,0.117,0.117,24.34,21.7,1.216,1.216,8.57,8.95,1.349,1.349,4.14,4.23
0.369,0.369,35.15,29.89,0.063,0.063,9.53,10.0,1.122,1.122,7.96,8.29,1.433,1.433,4.38,4.48
0.011,0.011,0.77,0.78,0.212,0.212,26.19,30.14,0.273,0.273,2.06,2.08,1.273,1.273,3.89,3.97
0.033,0.033,2.37,2.34,0.313,0.313,34.4,41.55,1.274,1.274,8.96,9.38,1.085,1.085,3.33,3.38
0.051,0.051,3.72,3.65,0.124,0.124,17.16,18.77,1.133,1.133,8.05,8.39,1.195,1.195,3.67,3.74
0.087,0.087,5.76,5.94,0.094,0.094,13.57,14.56,0.404,0.404,3.02,3.06,1.521,1.521,4.65,4.76
