cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
0.108,0.108,270.64,200.0,0.013,0.013,32.34,27.84,0.59,0.59,2.96,2.92,0.087,0.087,0.35,0.35
0.101,0.101,335.66,200.0,0.003,0.003,5.78,5.62,0.55,0.55,2.75,2.72,0.091,0.091,0.36,0.37
0.122,0.122,244.07,200.0,0.013,0.013,32.24,27.76,0.605,0.605,3.04,3.0,0.09,0.09,0.36,0.36
0.131,0.131,218.39,200.0,0.013,0.013,32.22,27.75,0.592,0.592,2.97,2.93,0.092,0.092,0.37,0.37
0.11,0.11,274.65,200.0,0.017,0.017,24.43,27.83,0.617,0.617,3.1,3.06,0.092,0.092,0.37,0.37
0.114,0.114,227.01,200.0,0.003,0.003,6.1,5.92,0.573,0.573,2.88,2.84,0.083,0.083,0.33,0.33
0.115,0.115,230.05,200.0,0.013,0.013,32.49,27.95,0.57,0.57,2.86,2.82,0.092,0.092,0.37,0.37
0.107,0.107,267.14,200.0,0.007,0.007,11.75,12.49,0.587,0.587,2.95,2.91,0.097,0.097,0.39,0.39
0.104,0.104,259.04,200.0,0.003,0.003,6.06,5.88,0.575,0.575,2.89,2.85,0.091,0.091,0.37,0.37
0.115,0.115,229.25,200.0,0.003,0.003,6.01,5.83,0.569,0.569,2.86,2.82,0.096,0.096,0.38,0.39
0.114,0.114,227.77,200.0,0.003,0.003,6.02,5.85,0.577,0.577,2.9,2.86,0.097,0.097,0.39,0.39
0.093,0.093,310.47,200.0,0.033,0.033,165.1,90.44,0.524,0.524,2.63,2.59,0.097,0.097,0.39,0.39
0.113,0.113,281.46,200.0,0.003,0.003,5.68,5.52,0.61,0.61,3.06,3.02,0.108,0.108,0.43,0.44
0.108,0.108,270.5,200.0,0.007,0.007,11.76,12.49,0.583,0.583,2.93,2.88,0.097,0.097,0.39,0.39
0.105,0.105,263.42,200.0,0.013,0.013,32.53,27.98,0.583,0.583,2.93,2.88,0.094,0.094,0.38,0.38
0.098,0.098,327.3,200.0,0.023,0.023,76.46,55.31,0.544,0.544,2.72,2.69,0.101,0.101,0.4,0.4
0.144,0.144,205.22,200.0,0.003,0.003,5.69,5.53,0.624,0.624,3.14,3.09,0.105,0.105,0.42,0.42
0.076,0.076,759.88,200.0,0.013,0.013,32.43,27.91,0.535,0.535,2.68,2.64,0.096,0.096,0.38,0.38
