cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
1.459,1.459,7.63,7.93,0.281,0.281,561.57,147.48,0.79,0.79,179.56,94.61,0.486,0.486,1.68,1.66
2.102,2.102,11.69,11.04,0.359,0.359,512.27,143.84,0.784,0.784,54.45,42.8,1.617,1.617,5.56,5.72
4.479,4.479,28.39,24.86,0.377,0.377,627.63,151.67,1.41,1.41,38.22,47.26,1.775,1.775,6.1,6.29
5.304,5.304,38.63,32.38,0.299,0.299,373.76,130.28,3.584,3.584,65.29,96.93,0.805,0.805,2.77,2.8
0.995,0.995,6.01,5.83,0.278,0.278,555.47,147.05,1.832,1.832,61.27,88.33,0.412,0.412,1.41,1.4
5.304,5.304,40.0,33.34,0.32,0.32,799.99,160.0,4.336,4.336,71.43,111.11,0.406,0.406,1.39,1.4
2.093,2.093,10.97,11.61,0.272,0.272,680.86,154.59,0.348,0.348,79.03,56.65,0.939,0.939,3.22,3.17
2.935,2.935,17.48,16.08,0.331,0.331,414.05,134.86,0.564,0.564,21.21,23.72,1.382,1.382,4.73,4.85
4.456,4.456,30.17,26.22,0.329,0.329,548.0,146.52,2.642,2.642,57.43,80.56,1.054,1.054,3.61,3.68
8.13,8.13,82.7,58.51,0.279,0.279,464.6,139.81,7.888,7.888,84.91,147.56,0.051,0.051,0.17,0.17
2.651,2.651,15.51,16.81,0.268,0.268,382.78,131.36,1.214,1.214,52.31,70.84,2.438,2.438,8.35,8.02
0.406,0.406,2.23,2.25,0.285,0.285,569.13,147.99,0.019,0.019,1.51,1.5,0.21,0.21,0.72,0.72
1.461,1.461,8.28,7.95,0.314,0.314,447.99,138.27,0.114,0.114,6.39,6.19,0.925,0.925,3.17,3.22
4.055,4.055,26.48,23.39,0.355,0.355,887.36,163.21,2.125,2.125,51.59,69.52,1.139,1.139,3.9,3.98
1.935,1.935,11.92,11.25,0.296,0.296,591.26,149.45,1.644,1.644,51.7,69.72,0.165,0.165,0.56,0.57
3.038,3.038,19.73,17.96,0.266,0.266,295.34,119.25,2.255,2.255,56.95,79.63,0.443,0.443,1.52,1.53
1.653,1.653,10.07,9.59,0.294,0.294,587.79,149.23,1.569,1.569,51.26,68.93,0.103,0.103,0.35,0.35
0.202,0.202,1.08,1.09,0.31,0.31,619.59,151.19,0.931,0.931,116.37,73.57,0.611,0.611,2.09,2.11
