cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
0.033,0.033,0.43,0.43,0.23,0.23,16.22,15.0,0.161,0.161,2.36,2.33,0.506,0.506,0.9,0.9
0.157,0.157,2.01,2.03,0.079,0.079,5.04,4.92,0.446,0.446,6.82,6.59,0.442,0.442,0.79,0.78
0.219,0.219,2.79,2.83,0.154,0.154,10.24,9.74,0.31,0.31,4.65,4.54,0.344,0.344,0.61,0.61
0.005,0.005,0.06,0.06,0.064,0.064,4.03,3.95,0.217,0.217,3.21,3.16,0.471,0.471,0.84,0.83
0.104,0.104,1.34,1.35,0.218,0.218,15.27,14.19,0.404,0.404,6.13,5.94,0.284,0.284,0.5,0.5
0.067,0.067,0.87,0.87,0.162,0.162,10.87,10.31,0.294,0.294,4.4,4.31,0.494,0.494,0.88,0.87
0.132,0.132,1.69,1.71,0.251,0.251,17.91,16.44,0.189,0.189,2.79,2.75,0.419,0.419,0.74,0.74
0.169,0.169,2.16,2.18,0.241,0.241,17.09,15.74,0.417,0.417,6.36,6.17,0.507,0.507,0.9,0.9
0.008,0.008,0.11,0.11,0.135,0.135,8.85,8.48,0.131,0.131,1.92,1.9,0.573,0.573,1.02,1.01
0.241,0.241,3.26,3.2,0.079,0.079,5.02,4.9,0.009,0.009,0.12,0.12,0.312,0.312,0.55,0.55
0.1,0.1,1.33,1.32,0.018,0.018,1.09,1.1,0.254,0.254,3.75,3.68,0.17,0.17,0.3,0.3
0.108,0.108,1.4,1.41,0.183,0.183,12.55,11.81,0.33,0.33,4.93,4.81,0.131,0.131,0.23,0.23
0.202,0.202,2.72,2.68,0.107,0.107,6.97,6.74,0.006,0.006,0.08,0.08,0.442,0.442,0.78,0.78
0.071,0.071,0.94,0.94,0.141,0.141,9.39,8.97,0.096,0.096,1.39,1.38,0.322,0.322,0.57,0.57
0.166,0.166,2.13,2.16,0.082,0.082,5.25,5.11,0.411,0.411,6.22,6.04,0.331,0.331,0.59,0.59
0.369,0.369,4.61,4.71,0.168,0.168,11.38,10.77,0.541,0.541,8.38,8.05,0.016,0.016,0.03,0.03
0.775,0.775,9.17,9.61,0.157,0.157,10.48,9.96,1.05,1.05,17.8,16.35,0.308,0.308,0.53,0.54
0.157,0.157,1.99,2.01,0.074,0.074,4.61,4.51,0.431,0.431,6.7,6.49,1.28,1.28,2.25,2.23
0.059,0.059,0.77,0.76,0.151,0.151,9.98,9.5,0.036,0.036,0.52,0.52,0.706,0.706,1.24,1.24
0.022,0.022,0.28,0.28,0.337,0.337,25.72,22.79,0.083,0.083,1.2,1.19,0.446,0.446,0.79,0.78
0.187,0.187,2.39,2.41,0.098,0.098,6.3,6.1,0.577,0.577,9.0,8.62,0.413,0.413,0.73,0.72
0.062,0.062,0.8,0.81,0.124,0.124,8.11,7.79,0.312,0.312,4.7,4.59,0.317,0.317,0.56,0.55
0.043,0.043,0.57,0.57,0.171,0.171,11.59,10.95,0.203,0.203,3.0,2.96,0.41,0.41,0.72,0.72
0.027,0.027,0.35,0.35,0.177,0.177,12.02,11.34,0.261,0.261,3.88,3.81,0.469,0.469,0.82,0.82
0.186,0.186,2.37,2.4,0.157,0.157,10.53,10.01,0.4,0.4,6.07,5.89,0.473,0.473,0.83,0.83
0.116,0.116,1.53,1.52,0.131,0.131,8.64,8.28,0.222,0.222,3.29,3.23,0.514,0.514,0.9,0.9
0.019,0.019,0.25,0.25,0.386,0.386,30.61,26.55,0.086,0.086,1.25,1.24,0.415,0.415,0.73,0.73
0.14,0.14,1.86,1.84,0.148,0.148,9.88,9.42,0.212,0.212,3.13,3.08,0.515,0.515,0.9,0.9
0.003,0.003,0.04,0.04,0.314,0.314,23.58,21.09,0.264,0.264,3.92,3.85,0.361,0.361,0.63,0.63
0.039,0.039,0.52,0.52,0.278,0.278,20.3,18.43,0.183,0.183,2.69,2.66,0.529,0.529,0.93,0.92
0.184,0.184,2.46,2.43,0.076,0.076,4.84,4.72,0.202,0.202,2.97,2.93,0.513,0.513,0.9,0.9
0.162,0.162,2.07,2.09,0.023,0.023,1.42,1.41,0.32,0.32,4.78,4.66,0.263,0.263,0.46,0.46
0.041,0.041,0.53,0.54,0.083,0.083,4.8,4.92,0.243,0.243,3.6,3.54,0.315,0.315,0.55,0.55
0.042,0.042,0.55,0.55,0.096,0.096,5.5,5.66,0.139,0.139,2.02,2.0,0.06,0.06,0.11,0.11
0.028,0.028,0.37,0.37,0.118,0.118,6.72,6.96,0.251,0.251,3.7,3.64,0.189,0.189,0.33,0.33
0.11,0.11,1.42,1.43,0.259,0.259,13.62,14.61,0.513,0.513,7.89,7.59,0.045,0.045,0.08,0.08
0.113,0.113,1.46,1.47,0.035,0.035,2.2,2.18,0.178,0.178,2.61,2.57,0.044,0.044,0.08,0.08
0.022,0.022,0.28,0.28,0.192,0.192,13.26,12.44,0.243,0.243,3.59,3.53,0.408,0.408,0.71,0.71
0.225,0.225,2.85,2.9,0.111,0.111,7.29,7.03,0.451,0.451,6.88,6.65,0.569,0.569,1.0,0.99
0.008,0.008,0.1,0.1,0.159,0.159,10.68,10.14,0.17,0.17,2.5,2.47,0.479,0.479,0.84,0.84
0.163,0.163,2.17,2.15,0.276,0.276,20.13,18.29,0.054,0.054,0.78,0.78,0.434,0.434,0.76,0.76
0.076,0.076,0.98,0.99,0.012,0.012,0.72,0.71,0.53,0.53,8.18,7.86,0.362,0.362,0.63,0.63
0.199,0.199,2.66,2.63,0.229,0.229,16.14,14.94,0.132,0.132,1.92,1.91,0.267,0.267,0.47,0.47
0.02,0.02,0.26,0.26,0.343,0.343,26.39,23.31,0.235,0.235,3.46,3.41,0.587,0.587,1.03,1.02
0.032,0.032,0.42,0.42,0.358,0.358,27.72,24.34,0.213,0.213,3.15,3.1,0.571,0.571,1.0,0.99
0.145,0.145,1.86,1.87,0.089,0.089,5.71,5.56,0.376,0.376,5.7,5.55,0.409,0.409,0.72,0.71
0.046,0.046,0.61,0.6,0.081,0.081,5.18,5.05,0.131,0.131,1.92,1.9,0.328,0.328,0.57,0.57
0.32,0.32,4.02,4.1,0.135,0.135,7.57,7.86,0.608,0.608,9.52,9.08,0.114,0.114,0.2,0.2
0.13,0.13,1.66,1.68,0.033,0.033,2.06,2.04,0.337,0.337,5.09,4.96,0.199,0.199,0.35,0.35
0.014,0.014,0.18,0.18,0.208,0.208,14.47,13.5,0.124,0.124,1.81,1.79,0.481,0.481,0.84,0.83
