CPU Frequency,Percent CPU Usage,CPU User Time,CPU System Time,CPU Idle Time,Percent Memory Usage,Network Bytes Sent,Network Bytes Recieved,Network Upload Rate,Network Download Rate,Temperature,Bit Rate
1.0,0.46984155155000984,0.032952717336109306,0.029814435646681865,0.020795258602465488,0.3055048825532565,0.025722452519244193,0.025885765848743112,0.04312857817899206,0.08744378964676078,0.44201373265038946,0.25232399818738704
0.46984155155000984,1.0,0.08697700325973305,0.0851146120169897,0.08147675719443878,0.15889079681365598,0.08342050461559289,0.08385016243083401,0.05055437440140875,0.0542270057019096,0.8848247092952122,0.5450153673170216
0.032952717336109306,0.08697700325973305,1.0,0.9993033540604264,0.9916776465460967,0.25119843985129114,0.9973619366895682,0.9972668552434975,-0.006205178762887681,0.01224148806224591,0.19759469396540652,0.028699987213985787
0.029814435646681865,0.0851146120169897,0.9993033540604264,1.0,0.9949780251004219,0.2480820626656774,0.9990873658964341,0.9990141852187339,-0.006725118052336887,0.011168956258302741,0.20538892743735526,0.02677892607606568
0.020795258602465488,0.08147675719443878,0.9916776465460967,0.9949780251004219,1.0,0.24289652149208876,0.9977942865488045,0.998234438269059,-0.008589793165921294,0.00946668053377875,0.23000694539172958,0.0236925218505874
0.3055048825532565,0.15889079681365598,0.25119843985129114,0.2480820626656774,0.24289652149208876,1.0,0.24516732683766315,0.24674322095089782,0.10715324928226978,0.34099571426684555,0.16284047903337898,0.24883002648361782
0.025722452519244193,0.08342050461559289,0.9973619366895682,0.9990873658964341,0.9977942865488045,0.24516732683766315,1.0,0.9997303617075411,-0.007176398630362855,0.01010546079034233,0.2165591084317277,0.025293112899122925
0.025885765848743112,0.08385016243083401,0.9972668552434975,0.9990141852187339,0.998234438269059,0.24674322095089782,0.9997303617075411,1.0,-0.007505842715838395,0.010701709048124565,0.21642115629502062,0.025717084370505346
0.04312857817899206,0.05055437440140875,-0.006205178762887681,-0.006725118052336887,-0.008589793165921294,0.10715324928226978,-0.007176398630362855,-0.007505842715838395,1.0,0.2100188100004853,0.0203437865165874,0.10961578382535589
0.08744378964676078,0.0542270057019096,0.01224148806224591,0.011168956258302741,0.00946668053377875,0.34099571426684555,0.01010546079034233,0.010701709048124565,0.2100188100004853,1.0,0.025423644681102118,0.17579593402691954
0.44201373265038946,0.8848247092952122,0.19759469396540652,0.20538892743735526,0.23000694539172958,0.16284047903337898,0.2165591084317277,0.21642115629502062,0.0203437865165874,0.025423644681102118,1.0,0.4743741643646473
0.25232399818738704,0.5450153673170216,0.028699987213985787,0.02677892607606568,0.0236925218505874,0.24883002648361782,0.025293112899122925,0.025717084370505346,0.10961578382535589,0.17579593402691954,0.4743741643646473,1.0
