cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
0.005,0.005,0.03,0.03,0.003,0.003,3.9,3.97,0.081,0.081,6.83,6.6,4.351,4.351,12.91,13.8
0.486,0.486,2.59,2.56,0.007,0.007,12.44,13.27,0.136,0.136,12.92,13.81,4.707,4.707,13.93,14.97
0.229,0.229,1.21,1.2,0.004,0.004,7.03,7.29,0.275,0.275,29.52,34.64,4.37,4.37,12.93,13.82
0.158,0.158,0.83,0.84,0.014,0.014,28.24,24.75,0.283,0.283,31.12,26.93,4.867,4.867,14.4,15.52
0.679,0.679,3.56,3.62,0.014,0.014,28.13,24.66,0.555,0.555,76.0,55.07,4.277,4.277,12.73,13.59
0.537,0.537,2.88,2.92,0.006,0.006,6.35,6.56,0.426,0.426,36.75,31.05,6.856,6.856,20.28,22.57
2.37,2.37,12.53,13.37,0.046,0.046,75.88,55.01,0.084,0.084,9.25,8.84,5.581,5.581,16.51,18.0
0.22,0.22,1.17,1.17,0.039,0.039,64.26,94.69,0.144,0.144,13.96,15.0,4.066,4.066,12.03,12.8
0.659,0.659,3.47,3.54,0.031,0.031,44.64,36.5,0.671,0.671,75.36,54.74,3.438,3.438,10.17,10.72
0.261,0.261,1.37,1.36,0.077,0.077,109.47,200.0,0.296,0.296,39.4,49.07,5.568,5.568,16.47,17.95
3.85,3.85,26.26,23.21,0.002,0.002,2.95,2.99,3.592,3.592,70.01,107.72,3.512,3.512,10.39,10.96
3.062,3.062,16.9,18.46,0.038,0.038,64.07,94.27,0.903,0.903,53.14,72.37,6.216,6.216,18.45,20.32
0.22,0.22,1.17,1.17,0.001,0.001,1.42,1.43,0.451,0.451,50.11,40.07,5.867,5.867,17.36,19.01
0.136,0.136,0.73,0.73,0.047,0.047,46.96,61.36,0.146,0.146,12.15,11.45,7.153,7.153,21.16,23.67
0.288,0.288,1.49,1.5,0.014,0.014,23.28,26.35,0.142,0.142,23.62,21.12,5.456,5.456,16.14,17.56
0.13,0.13,0.69,0.7,0.024,0.024,24.48,27.89,0.32,0.32,31.69,27.35,3.127,3.127,9.31,9.76
0.152,0.152,0.81,0.8,0.03,0.03,37.88,46.74,0.053,0.053,5.06,5.19,4.907,4.907,14.56,15.7
0.202,0.202,1.08,1.07,0.021,0.021,25.64,29.42,0.114,0.114,11.14,11.8,3.918,3.918,11.63,12.34
0.251,0.251,1.32,1.31,0.022,0.022,31.75,37.74,0.188,0.188,21.17,23.68,4.926,4.926,14.62,15.77
0.675,0.675,3.53,3.59,0.008,0.008,10.03,10.56,0.736,0.736,100.87,67.05,3.677,3.677,10.94,11.58
0.253,0.253,1.34,1.33,0.032,0.032,46.19,60.06,0.252,0.252,27.42,31.77,4.692,4.692,13.92,14.97
0.57,0.57,3.09,3.05,0.006,0.006,7.48,7.77,0.557,0.557,40.66,51.03,2.187,2.187,6.49,6.71
0.355,0.355,1.84,1.86,0.02,0.02,40.91,33.96,0.317,0.317,51.98,41.26,4.897,4.897,14.49,15.62
1.035,1.035,5.38,5.52,0.019,0.019,38.85,32.53,0.648,0.648,108.08,70.16,5.441,5.441,16.1,17.51
0.214,0.214,1.13,1.13,0.046,0.046,57.0,79.73,0.352,0.352,46.34,37.62,5.959,5.959,17.68,19.4
0.273,0.273,1.43,1.44,0.003,0.003,3.76,3.69,0.167,0.167,19.9,18.1,5.432,5.432,16.21,17.64
0.445,0.445,2.44,2.41,0.028,0.028,30.99,36.67,0.423,0.423,28.03,32.6,6.121,6.121,18.16,19.98
0.269,0.269,1.43,1.45,0.028,0.028,34.55,41.76,0.384,0.384,37.98,31.92,3.684,3.684,10.93,11.56
0.674,0.674,3.5,3.56,0.023,0.023,58.35,45.17,0.784,0.784,130.7,79.04,4.201,4.201,12.43,13.25
0.033,0.033,0.18,0.18,0.008,0.008,9.06,9.49,0.03,0.03,2.95,2.91,5.215,5.215,15.48,16.77
0.114,0.114,0.61,0.61,0.03,0.03,42.38,34.97,0.093,0.093,7.53,7.83,4.806,4.806,14.26,15.36
0.721,0.721,3.74,3.81,0.004,0.004,8.37,8.03,0.707,0.707,114.0,72.61,5.664,5.664,16.76,18.29
0.468,0.468,2.47,2.5,0.012,0.012,17.7,19.42,0.272,0.272,30.9,26.77,1.889,1.889,5.61,5.77
0.135,0.135,0.72,0.72,0.0,0.0,0.62,0.62,0.113,0.113,10.68,10.13,5.113,5.113,15.13,16.37
0.082,0.082,0.44,0.44,0.031,0.031,44.92,57.93,0.2,0.2,22.48,20.21,6.524,6.524,19.36,21.43
0.69,0.69,3.64,3.71,0.006,0.006,8.3,8.66,0.541,0.541,60.79,46.62,6.104,6.104,18.11,19.92
0.406,0.406,2.11,2.13,0.004,0.004,8.06,8.39,0.468,0.468,77.99,56.11,2.924,2.924,8.68,9.07
0.678,0.678,3.59,3.66,0.023,0.023,32.9,39.38,0.75,0.75,78.95,56.61,5.073,5.073,15.05,16.28
0.297,0.297,1.57,1.58,0.028,0.028,27.85,32.36,0.273,0.273,30.02,26.1,6.118,6.118,18.1,19.9
0.557,0.557,2.94,2.98,0.013,0.013,21.12,19.1,0.475,0.475,54.63,42.91,4.727,4.727,13.99,15.04
0.424,0.424,2.21,2.24,0.024,0.024,39.31,48.93,0.389,0.389,52.54,41.61,5.622,5.622,16.63,18.14
0.07,0.07,0.37,0.37,0.006,0.006,8.17,7.85,0.249,0.249,27.67,32.12,4.506,4.506,13.33,14.28
3.404,3.404,18.1,19.9,0.038,0.038,47.97,63.1,1.885,1.885,179.49,200.0,6.36,6.36,18.82,20.77
0.244,0.244,1.31,1.31,0.009,0.009,12.75,13.62,0.245,0.245,20.39,22.71,6.667,6.667,19.72,21.88
3.77,3.77,19.81,21.99,0.003,0.003,8.65,8.29,1.478,1.478,197.1,99.27,7.389,7.389,21.86,24.54
0.167,0.167,0.88,0.88,0.01,0.01,14.12,13.18,0.062,0.062,8.44,8.1,3.43,3.43,10.15,10.69
0.23,0.23,1.22,1.22,0.042,0.042,53.04,72.18,0.278,0.278,30.85,26.73,4.664,4.664,13.84,14.87
10.244,10.244,54.46,74.84,0.044,0.044,73.56,53.78,2.107,2.107,198.75,99.69,2.541,2.541,7.54,7.83
0.406,0.406,2.17,2.15,0.052,0.052,87.31,154.95,0.536,0.536,45.78,59.36,6.09,6.09,18.02,19.8
0.403,0.403,2.14,2.16,0.053,0.053,75.7,121.82,1.834,1.834,201.52,100.38,2.703,2.703,8.02,8.36
0.472,0.472,2.48,2.51,0.045,0.045,63.77,93.63,0.445,0.445,59.34,45.76,5.936,5.936,17.67,19.38
0.552,0.552,2.96,3.01,0.05,0.05,70.76,52.27,0.468,0.468,39.99,33.32,3.774,3.774,11.17,11.83
12.488,12.488,65.35,97.06,0.044,0.044,73.63,116.54,11.987,11.987,1641.99,178.28,9.283,9.283,27.55,31.95
0.253,0.253,1.32,1.33,0.012,0.012,23.53,21.05,0.231,0.231,30.77,26.67,6.768,6.768,20.08,22.33
0.289,0.289,1.54,1.55,0.007,0.007,9.56,9.13,0.322,0.322,30.96,26.81,2.635,2.635,7.8,8.11
10.005,10.005,53.27,72.62,1.624,1.624,2706.28,186.24,8.638,8.638,830.6,161.19,16.054,16.054,47.5,38.38
0.364,0.364,1.92,1.94,0.03,0.03,38.03,46.96,0.317,0.317,36.91,31.16,7.095,7.095,20.99,23.45
0.222,0.222,1.18,1.18,0.025,0.025,24.83,28.34,0.129,0.129,12.12,12.91,4.595,4.595,13.59,14.59
0.68,0.68,3.53,3.59,0.001,0.001,2.58,2.61,0.629,0.629,106.55,69.51,7.071,7.071,20.92,23.36
0.178,0.178,0.94,0.93,0.027,0.027,38.37,47.48,0.141,0.141,17.25,18.88,3.766,3.766,11.14,11.8
0.182,0.182,0.96,0.96,0.016,0.016,22.18,24.94,0.187,0.187,20.74,23.14,6.685,6.685,19.84,22.02
4.919,4.919,26.25,30.21,0.058,0.058,115.02,73.02,1.686,1.686,157.54,88.13,4.408,4.408,13.08,13.99
0.157,0.157,0.82,0.83,0.062,0.062,89.16,160.88,0.117,0.117,15.67,14.53,4.652,4.652,13.81,14.83
0.284,0.284,1.49,1.5,0.023,0.023,33.19,39.8,0.285,0.285,38.99,32.63,2.484,2.484,7.37,7.65
1.128,1.128,6.01,5.83,0.053,0.053,87.8,156.49,1.275,1.275,125.01,200.0,6.114,6.114,18.14,19.95
0.121,0.121,0.64,0.64,0.019,0.019,27.11,31.37,0.079,0.079,8.85,9.26,4.399,4.399,13.05,13.97
15.407,15.407,80.66,135.19,1.319,1.319,1884.66,180.81,13.198,13.198,1783.53,179.83,0.317,0.317,0.94,0.94
5.199,5.199,27.49,31.87,0.064,0.064,90.76,166.16,0.038,0.038,4.36,4.27,3.978,3.978,11.8,12.54
0.658,0.658,3.57,3.51,0.005,0.005,8.2,7.87,0.526,0.526,39.86,49.79,4.704,4.704,13.92,14.96
