cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
0.234,0.234,1.26,1.25,0.002,0.002,2.99,3.04,0.304,0.304,25.57,29.32,5.966,5.966,17.7,19.42
0.007,0.007,0.04,0.04,0.009,0.009,15.81,17.16,0.064,0.064,6.06,6.25,5.88,5.88,17.4,19.06
0.297,0.297,1.58,1.59,0.035,0.035,58.05,44.99,0.328,0.328,35.31,30.01,4.374,4.374,12.94,13.84
0.006,0.006,0.03,0.03,0.021,0.021,42.43,35.0,0.034,0.034,3.68,3.62,3.518,3.518,10.41,10.98
0.271,0.271,1.42,1.43,0.018,0.018,36.9,31.15,0.278,0.278,38.13,32.03,6.573,6.573,19.56,21.68
0.205,0.205,1.1,1.09,0.042,0.042,46.67,60.87,0.156,0.156,13.42,14.39,5.207,5.207,15.41,16.69
0.417,0.417,2.2,2.23,0.024,0.024,40.83,33.91,0.229,0.229,25.13,22.33,3.963,3.963,11.72,12.45
0.183,0.183,0.97,0.98,0.001,0.001,2.04,2.02,0.129,0.129,12.56,11.82,5.003,5.003,14.8,15.98
0.065,0.065,0.34,0.34,0.021,0.021,30.27,26.29,0.006,0.006,0.66,0.66,3.498,3.498,10.35,10.92
0.349,0.349,1.83,1.85,0.012,0.012,17.52,19.2,0.507,0.507,67.59,50.52,5.738,5.738,16.98,18.55
3.657,3.657,24.95,22.18,0.008,0.008,11.45,10.83,3.593,3.593,70.03,107.76,6.853,6.853,20.28,22.56
3.197,3.197,17.64,19.35,2.472,2.472,4119.79,190.74,1.607,1.607,94.5,64.18,20.202,20.202,59.95,46.12
0.283,0.283,1.5,1.51,0.01,0.01,16.12,14.92,0.457,0.457,50.78,40.5,5.091,5.091,15.06,16.29
0.272,0.272,1.46,1.45,0.048,0.048,48.32,63.72,0.196,0.196,16.33,17.78,6.246,6.246,18.48,20.36
0.863,0.863,4.47,4.57,0.007,0.007,12.2,11.5,0.868,0.868,144.74,83.97,5.368,5.368,15.88,17.25
0.025,0.025,0.13,0.13,0.038,0.038,37.94,46.83,0.048,0.048,4.76,4.65,4.756,4.756,14.15,15.23
0.912,0.912,4.86,4.98,0.006,0.006,7.72,8.04,0.78,0.78,74.29,54.17,4.052,4.052,12.02,12.79
0.478,0.478,2.55,2.51,0.033,0.033,41.11,51.74,0.416,0.416,40.74,51.15,4.601,4.601,13.65,14.65
0.181,0.181,0.96,0.96,0.024,0.024,34.74,42.04,0.038,0.038,4.28,4.19,5.054,5.054,15.0,16.21
0.82,0.82,4.29,4.39,0.025,0.025,31.31,37.12,0.814,0.814,111.54,71.61,4.248,4.248,12.64,13.5
0.364,0.364,1.93,1.95,0.033,0.033,46.5,60.59,0.325,0.325,35.38,30.06,5.42,5.42,16.08,17.49
0.145,0.145,0.79,0.79,0.003,0.003,3.63,3.7,0.033,0.033,2.38,2.41,4.152,4.152,12.32,13.13
0.426,0.426,2.21,2.24,0.017,0.017,34.09,29.12,0.263,0.263,43.17,35.5,6.861,6.861,20.3,22.59
0.464,0.464,2.41,2.44,0.026,0.026,51.09,40.69,0.331,0.331,55.22,43.27,3.065,3.065,9.07,9.5
0.789,0.789,4.15,4.24,0.02,0.02,24.47,27.88,0.75,0.75,98.73,66.1,3.655,3.655,10.85,11.47
0.016,0.016,0.08,0.08,0.016,0.016,23.39,26.49,0.083,0.083,9.92,10.44,4.985,4.985,14.88,16.08
0.165,0.165,0.9,0.91,0.009,0.009,9.89,10.41,0.099,0.099,6.58,6.37,6.053,6.053,17.96,19.73
0.654,0.654,3.48,3.55,0.008,0.008,9.74,9.29,0.709,0.709,70.22,51.97,6.061,6.061,17.98,19.76
0.646,0.646,3.36,3.41,0.031,0.031,76.43,55.3,0.404,0.404,67.35,50.38,4.55,4.55,13.46,14.43
0.04,0.04,0.21,0.21,0.053,0.053,58.66,83.01,0.027,0.027,2.69,2.72,8.572,8.572,25.44,29.14
0.078,0.078,0.42,0.42,0.007,0.007,10.32,9.81,0.047,0.047,3.82,3.89,7.594,7.594,22.54,25.4
0.848,0.848,4.4,4.5,0.027,0.027,54.29,42.7,0.795,0.795,128.26,78.15,6.318,6.318,18.69,20.62
0.074,0.074,0.39,0.39,0.018,0.018,26.05,23.05,0.047,0.047,5.33,5.19,3.514,3.514,10.43,11.0
0.086,0.086,0.46,0.46,0.029,0.029,41.79,34.57,0.227,0.227,21.46,19.38,3.729,3.729,11.03,11.68
0.038,0.038,0.2,0.2,0.004,0.004,5.2,5.07,0.196,0.196,22.05,19.86,5.27,5.27,15.64,16.97
0.537,0.537,2.83,2.87,0.0,0.0,0.3,0.29,0.533,0.533,59.93,46.11,3.188,3.188,9.46,9.93
0.189,0.189,0.98,0.98,0.008,0.008,15.7,17.03,0.08,0.08,13.38,12.54,4.164,4.164,12.36,13.17
0.267,0.267,1.41,1.4,0.018,0.018,25.09,28.69,0.14,0.14,14.7,15.86,4.106,4.106,12.19,12.98
0.294,0.294,1.55,1.57,0.05,0.05,49.83,66.37,0.361,0.361,39.72,33.14,4.457,4.457,13.19,14.12
0.268,0.268,1.41,1.4,0.021,0.021,35.45,30.12,0.318,0.318,36.57,44.76,3.682,3.682,10.89,11.52
0.49,0.49,2.56,2.59,0.002,0.002,3.5,3.44,0.269,0.269,36.29,30.72,4.499,4.499,13.31,14.26
3.286,3.286,17.4,19.05,0.072,0.072,102.82,67.91,2.131,2.131,236.81,200.0,5.502,5.502,16.28,17.72
3.67,3.67,19.51,21.62,0.023,0.023,29.01,33.93,2.021,2.021,192.5,98.09,3.558,3.558,10.53,11.11
0.222,0.222,1.19,1.2,0.001,0.001,1.41,1.42,0.314,0.314,26.2,23.17,6.907,6.907,20.43,22.76
0.615,0.615,3.23,3.28,0.011,0.011,27.23,23.97,0.742,0.742,98.94,66.19,4.88,4.88,14.44,15.56
0.932,0.932,4.89,5.01,0.02,0.02,29.08,25.39,0.905,0.905,123.98,76.53,4.073,4.073,12.05,12.82
0.401,0.401,2.12,2.1,0.042,0.042,52.11,70.48,0.337,0.337,37.44,46.06,2.615,2.615,7.76,8.07
0.165,0.165,0.88,0.87,0.057,0.057,95.36,182.25,0.124,0.124,11.67,11.03,5.124,5.124,15.21,16.46
0.515,0.515,2.76,2.72,0.007,0.007,10.85,10.29,0.328,0.328,28.05,32.63,4.476,4.476,13.24,14.18
0.304,0.304,1.61,1.62,0.011,0.011,16.0,17.39,0.371,0.371,40.74,33.84,3.686,3.686,10.94,11.57
0.465,0.465,2.43,2.46,0.002,0.002,3.04,2.99,0.396,0.396,52.79,41.77,5.459,5.459,16.25,17.68
0.26,0.26,1.39,1.4,0.003,0.003,3.66,3.73,0.322,0.322,27.54,24.21,3.24,3.24,9.59,10.07
0.512,0.512,2.68,2.72,0.009,0.009,15.28,16.54,0.403,0.403,55.26,43.3,3.841,3.841,11.4,12.09
0.51,0.51,2.67,2.7,0.003,0.003,5.08,5.21,0.544,0.544,72.51,53.21,3.424,3.424,10.16,10.7
0.029,0.029,0.16,0.16,0.015,0.015,21.11,19.09,0.052,0.052,5.04,4.91,3.668,3.668,10.85,11.47
1.305,1.305,6.95,7.2,0.004,0.004,7.35,7.09,1.207,1.207,116.02,73.43,4.265,4.265,12.62,13.47
0.126,0.126,0.66,0.66,0.016,0.016,19.85,22.04,0.079,0.079,9.13,9.57,4.856,4.856,14.37,15.48
0.536,0.536,2.86,2.82,0.06,0.06,59.8,85.31,0.55,0.55,51.87,70.03,2.896,2.896,8.57,8.95
0.837,0.837,4.34,4.44,0.052,0.052,171.87,92.44,0.773,0.773,130.94,79.13,3.254,3.254,9.63,10.11
0.103,0.103,0.54,0.54,0.038,0.038,54.78,75.44,0.094,0.094,11.47,10.85,5.434,5.434,16.08,17.48
0.532,0.532,2.82,2.78,0.037,0.037,52.58,71.33,0.461,0.461,51.2,68.82,3.314,3.314,9.83,10.34
0.422,0.422,2.25,2.23,0.009,0.009,17.05,18.63,0.267,0.267,24.94,28.5,5.766,5.766,17.11,18.71
7.108,7.108,37.31,45.87,0.046,0.046,65.54,49.36,0.2,0.2,26.7,30.82,6.495,6.495,19.27,21.33
0.181,0.181,0.95,0.95,0.021,0.021,30.61,36.14,0.088,0.088,12.02,11.34,4.303,4.303,12.77,13.64
0.421,0.421,2.24,2.22,0.003,0.003,5.74,5.91,0.094,0.094,9.26,9.71,3.211,3.211,9.53,10.01
3.444,3.444,18.19,20.0,0.034,0.034,48.57,39.08,1.434,1.434,161.1,89.23,6.022,6.022,17.87,19.62
0.068,0.068,0.35,0.35,0.015,0.015,22.07,24.8,0.112,0.112,15.19,14.12,5.425,5.425,16.1,17.51
0.19,0.19,1.0,1.0,0.036,0.036,50.79,68.08,0.102,0.102,11.64,12.36,5.357,5.357,15.89,17.27
1.024,1.024,5.55,5.71,0.011,0.011,18.93,17.29,0.031,0.031,2.32,2.29,5.057,5.057,14.96,16.17
9.497,9.497,50.22,67.06,1.015,1.015,1690.84,178.85,8.415,8.415,914.69,164.12,2.784,2.784,8.24,7.91
2.812,2.812,14.59,15.74,0.053,0.053,105.08,68.89,2.186,2.186,352.61,127.62,3.982,3.982,11.75,12.48
6.154,6.154,32.39,38.65,0.026,0.026,32.17,27.71,2.638,2.638,303.19,120.51,4.317,4.317,12.81,13.69
0.086,0.086,0.45,0.45,0.028,0.028,55.21,43.27,0.003,0.003,0.36,0.36,3.66,3.66,10.89,11.52
0.27,0.27,1.46,1.47,0.074,0.074,56.6,78.95,0.258,0.258,19.41,17.69,6.145,6.145,18.23,20.06
0.621,0.621,3.28,3.33,0.022,0.022,31.8,37.81,0.34,0.34,39.09,32.7,2.871,2.871,8.52,8.9
0.029,0.029,0.15,0.15,0.007,0.007,12.21,13.01,0.055,0.055,7.32,7.6,6.437,6.437,19.05,21.05
0.423,0.423,2.2,2.22,0.012,0.012,20.64,23.01,0.385,0.385,64.12,48.55,5.704,5.704,16.88,18.43
2.502,2.502,13.2,14.13,0.036,0.036,50.83,68.16,0.437,0.437,49.7,66.13,4.281,4.281,12.67,13.52
0.528,0.528,2.84,2.8,0.062,0.062,61.62,89.05,0.285,0.285,24.18,27.51,5.583,5.583,16.52,18.01
0.213,0.213,1.15,1.15,0.002,0.002,2.2,2.23,0.159,0.159,11.89,12.65,5.911,5.911,17.49,19.16
0.31,0.31,1.63,1.64,0.041,0.041,58.74,83.17,0.161,0.161,18.14,16.63,6.674,6.674,19.75,21.91
0.844,0.844,4.41,4.32,0.025,0.025,41.51,34.38,2.166,2.166,309.36,200.0,5.459,5.459,16.2,17.63
1.095,1.095,5.78,5.95,0.069,0.069,115.45,73.2,1.81,1.81,198.95,200.0,5.045,5.045,14.97,16.18
0.103,0.103,0.54,0.54,0.008,0.008,13.23,14.17,0.016,0.016,1.8,1.82,2.403,2.403,7.13,7.4
6.065,6.065,32.64,39.01,0.061,0.061,86.88,60.57,0.559,0.559,45.45,37.04,4.46,4.46,13.23,14.17
3.749,3.749,19.65,21.79,0.008,0.008,11.92,11.25,0.847,0.847,112.94,72.18,5.902,5.902,17.51,19.19
0.412,0.412,2.17,2.2,0.0,0.0,0.22,0.22,0.277,0.277,30.15,26.2,3.302,3.302,9.77,10.27
0.203,0.203,1.07,1.07,0.066,0.066,82.48,140.35,0.293,0.293,33.64,28.8,4.997,4.997,14.78,15.96
0.565,0.565,3.05,3.0,0.025,0.025,35.37,42.98,0.501,0.501,38.84,48.19,5.762,5.762,17.05,18.63
0.71,0.71,3.79,3.86,0.026,0.026,36.55,30.9,0.787,0.787,75.71,54.92,4.764,4.764,14.1,15.16
0.408,0.408,2.14,2.16,0.025,0.025,49.24,65.33,0.288,0.288,38.89,32.56,6.116,6.116,18.1,19.9
0.043,0.043,0.23,0.23,0.026,0.026,32.91,39.39,0.054,0.054,5.16,5.3,4.359,4.359,12.9,13.78
7.409,7.409,39.16,48.69,1.561,1.561,2601.88,185.72,6.558,6.558,728.63,156.93,9.972,9.972,29.59,25.78
6.529,6.529,34.49,41.68,0.048,0.048,68.23,50.87,1.514,1.514,168.21,91.37,4.275,4.275,12.65,13.5
0.627,0.627,3.34,3.28,0.015,0.015,25.07,28.66,0.735,0.735,70.68,109.31,5.196,5.196,15.37,16.65
