cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
0.013,0.013,26.73,30.85,0.005,0.005,8.28,8.64,0.048,0.048,0.24,0.24,2.902,2.902,11.61,12.32
0.013,0.013,26.49,30.53,0.012,0.012,23.36,20.92,0.041,0.041,0.2,0.2,1.494,1.494,5.98,6.16
0.046,0.046,92.77,173.01,0.01,0.01,34.19,29.2,0.052,0.052,0.26,0.26,2.479,2.479,9.92,10.44
0.017,0.017,27.61,32.04,0.005,0.005,13.63,12.76,0.008,0.008,0.04,0.04,2.052,2.052,8.21,8.56
1.106,1.106,2765.64,186.51,0.008,0.008,15.51,16.82,2.665,2.665,13.39,14.35,1.13,1.13,4.52,4.63
0.007,0.007,14.29,15.39,0.002,0.002,4.56,4.66,0.002,0.002,0.01,0.01,0.478,0.478,1.91,1.93
0.007,0.007,18.51,20.4,0.009,0.009,22.85,20.51,0.029,0.029,0.15,0.15,1.221,1.221,4.88,4.77
0.03,0.03,49.53,65.83,0.005,0.005,10.18,9.68,0.035,0.035,0.18,0.18,2.09,2.09,8.36,8.72
0.005,0.005,11.68,12.4,0.01,0.01,20.25,22.53,0.001,0.001,0.0,0.0,3.299,3.299,13.14,14.07
0.018,0.018,44.65,57.49,0.0,0.0,0.64,0.63,0.025,0.025,0.13,0.13,2.465,2.465,9.82,10.33
0.049,0.049,60.84,87.44,0.003,0.003,6.7,6.94,0.031,0.031,0.16,0.16,0.882,0.882,3.51,3.58
0.037,0.037,186.99,96.64,0.003,0.003,7.36,7.1,0.009,0.009,0.04,0.04,0.698,0.698,2.79,2.83
0.01,0.01,24.07,27.36,0.019,0.019,47.21,38.19,0.018,0.018,0.09,0.09,3.144,3.144,12.58,13.42
0.014,0.014,22.8,25.73,0.016,0.016,39.29,32.84,0.002,0.002,0.01,0.01,1.054,1.054,4.21,4.3
0.002,0.002,6.21,6.41,0.032,0.032,53.29,72.65,0.069,0.069,0.35,0.35,0.533,0.533,2.12,2.15
0.004,0.004,10.66,11.26,0.016,0.016,26.32,30.31,0.015,0.015,0.08,0.08,0.889,0.889,3.56,3.62
0.028,0.028,55.16,76.16,0.015,0.015,50.21,40.13,0.024,0.024,0.12,0.12,1.172,1.172,4.69,4.8
0.009,0.009,17.51,19.18,0.002,0.002,4.61,4.72,0.033,0.033,0.17,0.17,0.323,0.323,1.29,1.3
0.017,0.017,41.82,34.59,0.01,0.01,24.23,27.57,0.003,0.003,0.01,0.01,1.31,1.31,5.24,5.38
0.047,0.047,78.93,130.38,0.021,0.021,51.7,41.08,0.003,0.003,0.02,0.02,2.633,2.633,10.53,11.12
