cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
0.009,0.009,0.17,0.17,0.072,0.072,7.9,7.6,0.097,0.097,0.7,0.7,1.3,1.3,4.25,4.16
0.044,0.044,0.84,0.85,0.032,0.032,3.43,3.37,0.018,0.018,0.13,0.13,1.261,1.261,4.12,4.21
0.024,0.024,0.46,0.46,0.084,0.084,8.54,8.93,0.126,0.126,0.91,0.91,2.027,2.027,6.62,6.85
0.037,0.037,0.71,0.71,0.047,0.047,4.88,5.01,0.156,0.156,1.13,1.13,0.254,0.254,0.83,0.82
0.025,0.025,0.49,0.49,0.04,0.04,4.14,4.05,0.024,0.024,0.17,0.17,0.405,0.405,1.32,1.33
0.0,0.0,0.01,0.01,0.042,0.042,4.36,4.27,0.034,0.034,0.25,0.25,0.733,0.733,2.39,2.42
0.047,0.047,0.92,0.92,0.034,0.034,3.35,3.29,0.017,0.017,0.12,0.12,1.247,1.247,4.06,4.15
0.005,0.005,0.09,0.09,0.129,0.129,14.45,13.47,0.163,0.163,1.17,1.18,0.04,0.04,0.13,0.13
0.115,0.115,2.19,2.22,0.072,0.072,8.23,7.91,0.048,0.048,0.34,0.35,3.917,3.917,12.76,13.63
0.021,0.021,0.41,0.41,0.039,0.039,4.15,4.07,0.148,0.148,1.07,1.07,0.841,0.841,2.75,2.79
0.007,0.007,0.12,0.12,0.08,0.08,8.61,8.25,0.039,0.039,0.28,0.28,1.335,1.335,4.36,4.46
0.157,0.157,2.99,3.04,0.083,0.083,8.9,8.52,0.075,0.075,0.54,0.54,2.912,2.912,9.52,9.99
0.078,0.078,1.49,1.48,0.054,0.054,5.41,5.56,0.043,0.043,0.31,0.31,0.231,0.231,0.76,0.76
0.008,0.008,0.15,0.15,0.073,0.073,7.2,7.46,0.059,0.059,0.43,0.43,3.034,3.034,9.91,10.43
0.056,0.056,1.09,1.08,0.002,0.002,0.22,0.22,0.034,0.034,0.24,0.24,1.894,1.894,6.19,6.39
0.002,0.002,0.03,0.03,0.097,0.097,10.71,10.17,0.04,0.04,0.29,0.29,0.539,0.539,1.76,1.74
0.051,0.051,0.98,0.98,0.021,0.021,2.02,2.04,0.107,0.107,0.77,0.78,1.669,1.669,5.46,5.61
0.094,0.094,1.82,1.8,0.042,0.042,4.38,4.48,0.07,0.07,0.5,0.5,1.838,1.838,5.97,6.15
0.014,0.014,0.27,0.27,0.016,0.016,1.75,1.74,0.083,0.083,0.6,0.6,0.258,0.258,0.84,0.84
0.068,0.068,1.32,1.32,0.014,0.014,1.44,1.45,0.082,0.082,0.59,0.59,1.002,1.002,3.22,3.17
0.082,0.082,1.6,1.59,0.081,0.081,8.06,8.4,0.017,0.017,0.12,0.12,0.23,0.23,0.74,0.74
0.036,0.036,0.7,0.7,0.019,0.019,1.94,1.92,0.074,0.074,0.54,0.54,2.45,2.45,7.9,8.23
0.012,0.012,0.24,0.24,0.07,0.07,7.37,7.11,0.027,0.027,0.2,0.2,0.834,0.834,2.68,2.65
0.008,0.008,0.16,0.16,0.033,0.033,3.73,3.66,0.057,0.057,0.41,0.41,1.704,1.704,5.52,5.67
0.025,0.025,0.49,0.49,0.076,0.076,8.08,7.76,0.096,0.096,0.7,0.69,0.819,0.819,2.65,2.69
0.061,0.061,1.16,1.17,0.135,0.135,14.86,13.83,0.031,0.031,0.22,0.22,1.312,1.312,4.23,4.32
0.097,0.097,1.86,1.88,0.084,0.084,8.9,8.52,0.028,0.028,0.21,0.21,0.226,0.226,0.74,0.74
0.062,0.062,1.21,1.2,0.015,0.015,1.42,1.43,0.015,0.015,0.11,0.11,2.166,2.166,7.01,7.27
0.01,0.01,0.19,0.19,0.092,0.092,10.49,9.96,0.072,0.072,0.52,0.51,0.453,0.453,1.47,1.48
0.026,0.026,0.5,0.5,0.029,0.029,3.05,3.0,0.066,0.066,0.48,0.48,2.364,2.364,7.62,7.93
0.043,0.043,0.83,0.83,0.012,0.012,1.22,1.21,0.04,0.04,0.29,0.29,1.94,1.94,6.26,6.46
0.049,0.049,0.94,0.95,0.104,0.104,11.06,10.48,0.006,0.006,0.04,0.04,0.354,0.354,1.14,1.14
0.015,0.015,0.29,0.29,0.064,0.064,6.69,6.47,0.099,0.099,0.71,0.71,0.889,0.889,2.86,2.9
0.055,0.055,1.05,1.06,0.04,0.04,4.15,4.07,0.103,0.103,0.75,0.75,3.027,3.027,9.73,10.23
0.008,0.008,0.15,0.15,0.054,0.054,5.25,5.4,0.122,0.122,0.88,0.88,2.482,2.482,7.93,8.26
0.085,0.085,1.63,1.64,0.048,0.048,5.19,5.06,0.116,0.116,0.84,0.84,2.51,2.51,8.02,8.36
0.116,0.116,2.24,2.22,0.1,0.1,10.48,11.06,0.032,0.032,0.23,0.23,2.619,2.619,8.34,8.7
0.022,0.022,0.42,0.42,0.071,0.071,7.81,7.52,0.094,0.094,0.68,0.68,2.447,2.447,7.77,8.08
0.09,0.09,1.74,1.76,0.091,0.091,8.83,8.46,0.003,0.003,0.02,0.02,3.208,3.208,10.15,10.7
0.125,0.125,2.39,2.42,0.06,0.06,6.39,6.19,0.177,0.177,1.28,1.29,1.322,1.322,4.18,4.27
0.066,0.066,1.28,1.27,0.148,0.148,14.63,15.78,0.055,0.055,0.4,0.4,2.633,2.633,8.3,8.66
0.049,0.049,0.94,0.93,0.007,0.007,0.66,0.66,0.114,0.114,0.82,0.82,2.321,2.321,7.3,7.57
0.0,0.0,0.0,0.0,0.015,0.015,1.48,1.47,0.118,0.118,0.85,0.86,5.338,5.338,16.63,18.14
0.053,0.053,1.01,1.02,0.018,0.018,1.89,1.87,0.096,0.096,0.7,0.7,3.195,3.195,10.02,10.54
0.001,0.001,0.03,0.03,0.022,0.022,2.26,2.29,0.062,0.062,0.45,0.45,2.903,2.903,9.07,9.5
0.047,0.047,0.9,0.9,0.042,0.042,4.09,4.18,0.13,0.13,0.94,0.94,3.092,3.092,9.6,10.09
0.102,0.102,1.98,1.96,0.074,0.074,7.28,7.55,0.035,0.035,0.25,0.25,3.111,3.111,9.69,10.18
0.048,0.048,0.92,0.92,0.023,0.023,2.28,2.31,0.059,0.059,0.43,0.43,2.665,2.665,8.36,8.72
0.022,0.022,0.42,0.42,0.049,0.049,5.3,5.44,0.072,0.072,0.52,0.52,2.87,2.87,8.97,9.39
0.006,0.006,0.12,0.12,0.012,0.012,1.31,1.32,0.044,0.044,0.32,0.32,2.366,2.366,7.35,7.63
0.058,0.058,1.1,1.11,0.076,0.076,8.42,8.08,0.149,0.149,1.07,1.08,2.201,2.201,6.84,7.08
0.011,0.011,0.21,0.21,0.047,0.047,5.05,4.93,0.063,0.063,0.45,0.45,4.522,4.522,14.0,15.06
0.062,0.062,1.2,1.19,0.118,0.118,12.8,12.03,0.115,0.115,0.82,0.83,3.85,3.85,11.88,12.63
0.015,0.015,0.29,0.29,0.085,0.085,9.18,8.78,0.067,0.067,0.48,0.48,2.315,2.315,7.14,7.41
0.149,0.149,2.86,2.82,0.025,0.025,2.65,2.61,0.018,0.018,0.13,0.13,3.219,3.219,9.93,10.45
0.122,0.122,2.37,2.34,0.02,0.02,2.15,2.17,0.092,0.092,0.67,0.67,2.662,2.662,8.19,8.54
0.144,0.144,2.75,2.79,0.086,0.086,9.17,8.76,0.024,0.024,0.18,0.18,1.694,1.694,5.21,5.35
0.032,0.032,0.61,0.61,0.016,0.016,1.7,1.69,0.046,0.046,0.33,0.33,3.474,3.474,10.69,11.29
0.089,0.089,1.71,1.72,0.149,0.149,15.97,14.79,0.059,0.059,0.43,0.43,3.764,3.764,11.58,12.29
0.009,0.009,0.17,0.17,0.087,0.087,9.41,8.99,0.139,0.139,1.0,1.01,2.804,2.804,8.66,9.05
0.053,0.053,1.0,1.0,0.071,0.071,8.05,7.74,0.086,0.086,0.62,0.62,3.218,3.218,9.93,10.45
0.17,0.17,3.23,3.29,0.095,0.095,9.89,9.42,0.031,0.031,0.23,0.23,1.795,1.795,5.54,5.7
0.039,0.039,0.74,0.74,0.088,0.088,9.02,9.44,0.075,0.075,0.54,0.54,3.9,3.9,12.04,12.81
0.001,0.001,0.02,0.02,0.063,0.063,6.41,6.63,0.024,0.024,0.18,0.17,2.696,2.696,8.3,8.65
0.022,0.022,0.42,0.42,0.01,0.01,1.03,1.04,0.094,0.094,0.68,0.68,5.387,5.387,16.57,18.07
0.054,0.054,1.02,1.03,0.051,0.051,5.33,5.2,0.093,0.093,0.68,0.67,1.723,1.723,5.3,5.45
0.031,0.031,0.59,0.59,0.092,0.092,9.88,9.42,0.004,0.004,0.03,0.03,4.314,4.314,13.27,14.22
0.087,0.087,1.67,1.69,0.05,0.05,5.0,4.88,0.081,0.081,0.59,0.59,4.313,4.313,13.27,14.21
0.039,0.039,0.74,0.74,0.068,0.068,7.35,7.09,0.042,0.042,0.3,0.3,2.626,2.626,8.08,8.42
0.001,0.001,0.02,0.02,0.049,0.049,5.06,4.94,0.048,0.048,0.35,0.35,5.287,5.287,16.27,17.71
0.083,0.083,1.6,1.61,0.047,0.047,4.77,4.66,0.08,0.08,0.58,0.58,2.547,2.547,7.84,8.16
0.051,0.051,0.98,0.98,0.026,0.026,2.48,2.51,0.189,0.189,1.37,1.36,1.986,1.986,6.09,6.28
0.063,0.063,1.21,1.22,0.028,0.028,2.9,2.86,0.131,0.131,0.94,0.95,5.572,5.572,17.09,18.69
0.024,0.024,0.45,0.45,0.042,0.042,4.36,4.26,0.12,0.12,0.87,0.87,2.335,2.335,7.23,7.5
0.181,0.181,3.4,3.46,0.11,0.11,12.62,11.87,0.041,0.041,0.3,0.3,2.471,2.471,7.63,7.93
0.008,0.008,0.16,0.16,0.029,0.029,3.13,3.08,0.0,0.0,0.0,0.0,1.334,1.334,4.12,4.2
0.042,0.042,0.82,0.82,0.046,0.046,4.74,4.85,0.08,0.08,0.58,0.58,4.303,4.303,13.28,14.23
0.034,0.034,0.67,0.67,0.009,0.009,0.88,0.87,0.092,0.092,0.66,0.66,3.438,3.438,10.58,11.17
0.013,0.013,0.25,0.25,0.002,0.002,0.2,0.2,0.034,0.034,0.25,0.25,2.15,2.15,6.62,6.84
0.092,0.092,1.75,1.76,0.076,0.076,8.42,8.08,0.018,0.018,0.13,0.13,3.314,3.314,10.2,10.74
0.022,0.022,0.43,0.43,0.016,0.016,1.6,1.59,0.092,0.092,0.67,0.67,4.725,4.725,14.54,15.68
0.002,0.002,0.03,0.03,0.02,0.02,2.05,2.03,0.026,0.026,0.19,0.19,3.057,3.057,9.41,9.87
2.26,2.26,43.62,55.79,0.977,0.977,98.67,194.74,3.659,3.659,26.53,23.43,16.911,16.911,52.03,70.33
0.008,0.008,0.15,0.15,0.004,0.004,0.37,0.37,0.077,0.077,0.56,0.56,3.211,3.211,9.88,10.39
0.091,0.091,1.74,1.75,0.079,0.079,8.38,8.05,0.183,0.183,1.32,1.31,2.118,2.118,6.5,6.71
0.045,0.045,0.85,0.86,0.031,0.031,3.25,3.2,0.005,0.005,0.04,0.04,1.737,1.737,5.31,5.46
0.037,0.037,0.7,0.71,0.119,0.119,13.24,12.42,0.011,0.011,0.08,0.08,3.843,3.843,11.75,12.49
0.013,0.013,0.26,0.26,0.035,0.035,3.64,3.57,0.039,0.039,0.28,0.28,5.574,5.574,17.05,18.64
0.027,0.027,0.52,0.52,0.023,0.023,2.45,2.48,0.061,0.061,0.44,0.44,1.889,1.889,5.78,5.95
0.168,0.168,3.2,3.26,0.224,0.224,26.36,23.29,0.085,0.085,0.61,0.61,1.44,1.44,4.42,4.52
0.036,0.036,0.69,0.7,0.041,0.041,4.29,4.2,0.044,0.044,0.32,0.32,5.343,5.343,16.34,17.79
0.045,0.045,0.87,0.87,0.028,0.028,2.83,2.79,0.136,0.136,0.98,0.98,3.035,3.035,9.28,9.73
0.125,0.125,2.37,2.4,0.145,0.145,15.44,14.33,0.072,0.072,0.53,0.52,2.674,2.674,8.18,8.53
0.006,0.006,0.12,0.12,0.05,0.05,5.03,5.16,0.087,0.087,0.63,0.63,2.693,2.693,8.19,8.53
0.081,0.081,1.58,1.56,0.078,0.078,7.23,7.5,0.07,0.07,0.51,0.5,4.62,4.62,14.04,15.1
0.043,0.043,0.81,0.82,0.054,0.054,5.66,5.51,0.067,0.067,0.49,0.49,2.186,2.186,6.66,6.89
5.278,5.278,101.5,200.0,0.387,0.387,36.48,44.61,5.161,5.161,37.53,31.6,6.86,6.86,20.79,23.2
0.086,0.086,1.63,1.64,0.002,0.002,0.19,0.19,0.156,0.156,1.14,1.13,1.543,1.543,4.66,4.77
0.028,0.028,0.54,0.54,0.032,0.032,3.33,3.27,0.173,0.173,1.26,1.25,3.108,3.108,9.3,9.76
0.02,0.02,0.38,0.38,0.094,0.094,9.75,9.3,0.229,0.229,1.66,1.65,5.019,5.019,14.81,15.99
0.01,0.01,0.19,0.19,0.052,0.052,5.43,5.58,0.022,0.022,0.16,0.16,5.146,5.146,15.05,16.27
0.006,0.006,0.11,0.11,0.029,0.029,2.83,2.87,0.045,0.045,0.33,0.33,6.015,6.015,17.33,18.98
0.056,0.056,1.05,1.06,0.034,0.034,3.42,3.48,0.127,0.127,0.93,0.92,2.858,2.858,8.74,9.14
0.014,0.014,0.27,0.27,0.041,0.041,4.4,4.31,0.009,0.009,0.07,0.07,4.269,4.269,13.02,13.92
0.126,0.126,2.37,2.4,0.104,0.104,11.71,11.06,0.005,0.005,0.03,0.03,4.509,4.509,13.75,14.76
0.128,0.128,2.45,2.48,0.119,0.119,12.78,12.01,0.111,0.111,0.8,0.81,5.152,5.152,15.76,17.1
0.021,0.021,0.41,0.41,0.016,0.016,1.65,1.64,0.049,0.049,0.36,0.36,5.247,5.247,16.0,17.39
1.74,1.74,25.18,28.8,0.142,0.142,16.75,15.46,0.488,0.488,3.65,3.59,2.425,2.425,8.72,8.36
10.552,10.552,415.44,135.01,1.918,1.918,491.73,142.17,10.057,10.057,67.32,101.47,31.862,31.862,113.79,72.53
8.322,8.322,594.39,149.65,0.823,0.823,158.22,88.34,10.058,10.058,57.15,80.01,25.383,25.383,90.65,62.38
0.696,0.696,63.86,48.41,0.297,0.297,64.56,48.8,0.68,0.68,3.78,3.85,1.993,1.993,7.09,7.35
0.075,0.075,4.35,4.44,0.013,0.013,1.96,1.98,0.379,0.379,2.19,2.21,2.635,2.635,9.38,8.96
0.731,0.731,59.96,46.13,0.156,0.156,26.89,23.71,1.011,1.011,5.61,5.77,3.736,3.736,13.34,12.51
0.295,0.295,17.66,16.23,0.111,0.111,16.06,14.86,0.448,0.448,2.59,2.62,3.395,3.395,12.08,12.86
0.536,0.536,45.82,37.28,0.017,0.017,3.17,3.22,0.86,0.86,4.78,4.89,0.222,0.222,0.79,0.79
0.232,0.232,13.52,14.49,0.023,0.023,3.59,3.53,0.555,0.555,3.21,3.16,4.638,4.638,16.51,17.99
0.665,0.665,36.95,45.32,0.118,0.118,16.92,18.48,0.791,0.791,4.57,4.47,6.748,6.748,24.01,27.29
0.064,0.064,3.58,3.52,0.078,0.078,10.39,10.96,0.09,0.09,0.52,0.52,2.652,2.652,9.44,9.9
0.231,0.231,18.81,17.19,0.098,0.098,12.83,13.71,0.243,0.243,1.35,1.36,2.837,2.837,10.1,10.63
0.277,0.277,15.72,17.06,0.039,0.039,6.3,6.11,0.231,0.231,1.33,1.33,2.982,2.982,10.61,11.21
0.366,0.366,29.54,25.74,0.151,0.151,25.56,22.67,1.031,1.031,5.72,5.89,1.835,1.835,6.55,6.78
0.538,0.538,29.57,34.7,0.196,0.196,30.13,35.47,0.121,0.121,0.7,0.7,0.595,0.595,2.12,2.15
0.504,0.504,45.85,37.3,0.118,0.118,17.91,16.44,0.28,0.28,1.56,1.57,1.285,1.285,4.57,4.68
