bin_edges,hist_data,kde_values
302832962.0,3563,1.560712094594988e-09
313458678.4054054,3878,2.5337876277906413e-09
324084394.8108108,2998,3.0007485514945193e-09
334710111.2162162,2852,3.102447591467638e-09
345335827.6216216,3946,3.1413125484845834e-09
355961544.027027,3682,3.183904625923556e-09
366587260.4324324,3801,3.2289193535275583e-09
377212976.8378378,3129,3.2249211600521304e-09
387838693.2432432,3707,2.9863108833530713e-09
398464409.6486486,1976,2.3400861315998002e-09
409090126.054054,1022,1.4913936960637764e-09
419715842.4594595,0,1.0881824296044968e-09
430341558.8648649,2887,1.6699482256664833e-09
440967275.2702703,4235,2.9699566054027518e-09
451592991.6756757,5841,4.093783739723264e-09
462218708.0810811,4428,4.555615465125851e-09
472844424.4864865,4519,4.748247632469948e-09
483470140.8918919,7084,4.9906459977100236e-09
494095857.2972973,5554,4.380724473527916e-09
504721573.7027027,0,2.5899745643330723e-09
515347290.1081081,0,9.108499187444435e-10
525973006.51351357,0,1.7696195454433135e-10
536598722.91891897,0,1.813193733558493e-11
547224439.3243244,0,9.527238200121865e-13
557850155.7297298,0,4.5696148459120546e-14
568475872.1351352,0,7.403178348130832e-13
579101588.5405406,0,1.3424177219654419e-11
589727304.945946,0,1.2469522947730524e-10
600353021.3513514,0,6.132488695185151e-10
610978737.7567568,3035,1.6924276219178928e-09
621604454.1621622,4266,2.8953978241149505e-09
632230170.5675676,4230,3.5834455721380187e-09
642855886.972973,4319,3.843280803135699e-09
653481603.3783784,4418,4.0019541185031166e-09
664107319.7837838,5381,4.084494550260574e-09
674733036.1891892,4597,3.936279142499471e-09
685358752.5945946,4318,3.3172955587883444e-09
