State,Hurst_RS,CI_RS,Hurst_Variance,CI_Variance,Hurst_Periodogram,Noise_Level
entire,3.342168074620403e-08,"(-11.496677784753736, 11.496677851597099)",1.0000000334216808,"(-10.496677784753736, 12.496677851597099)",1.9023557368031725,53134.487784338016
entire,3.342168074620403e-08,"(-11.496677784753736, 11.496677851597099)",1.0000000334216808,"(-10.496677784753736, 12.496677851597099)",1.9023557368031725,53134.487784338016
Gaming,7.149490816339489e-05,"(-11.445629271841915, 11.44577226165824)",1.0000714949081635,"(-10.445629271841915, 12.44577226165824)",1.902293635139114,94463.41727514181
AR,-0.0003117327399662276,"(-11.313898113661178, 11.313274648181245)",0.9996882672600338,"(-10.313898113661178, 12.313274648181245)",1.9023516900398496,96310.67151221602
Mining,nan,"(nan, nan)",nan,"(nan, nan)",1.9022099107392836,206464.2598433662
Stream,0.0005837942308136132,"(-9.49168921292608, 9.492856801387706)",1.0005837942308136,"(-8.49168921292608, 10.492856801387706)",1.9018644459942606,121132.79784034655
Idle,nan,"(nan, nan)",nan,"(nan, nan)",1.9024442572637712,161774.81019718864
