Frequency,Pxx_den
0.0,1.491469430956801e-11
1.446968600781363e-05,7.71381961716066e+20
2.893937201562726e-05,1.6427812406082245e+19
4.340905802344089e-05,8.966281854470301e+19
5.787874403125452e-05,3.434241057752852e+18
7.234843003906815e-05,3.0268807398351864e+19
8.681811604688177e-05,1.6685990551478915e+18
0.00010128780205469541,1.5837884470672095e+19
0.00011575748806250904,9.57639512520719e+17
0.00013022717407032268,9.553658663820585e+18
0.0001446968600781363,6.49301923063911e+17
0.00015916654608594992,6.546412893073755e+18
0.00017363623209376355,3.993841284003123e+17
0.00018810591810157717,4.4862837403384786e+18
0.00020257560410939083,3.412764966417028e+17
0.00021704529011720445,3.706070184253643e+18
0.00023151497612501807,3.661976873913595e+17
0.0002459846621328317,2.5118877090694825e+18
0.00026045434814064535,1.8154477996904253e+17
0.000274924034148459,2.1186004810101827e+18
0.0002893937201562726,1.8999401242294256e+17
0.0003038634061640862,1.7865611856006461e+18
0.00031833309217189985,1.319727294130437e+17
0.0003328027781797135,1.4495230119565056e+18
0.0003472724641875271,1.099018285006233e+17
0.0003617421501953407,1.2693231343087583e+18
0.00037621183620315435,9.274303340011718e+16
0.000390681522210968,1.0840746946390312e+18
0.00040515120821878165,8.564079456369923e+16
0.0004196208942265953,9.385062251090682e+17
0.0004340905802344089,6.3741536688602136e+16
0.0004485602662422225,7.794715518573678e+17
0.00046302995225003615,5.8150398162426296e+16
0.0004774996382578498,7.687027056786568e+17
0.0004919693242656635,5.537527920510429e+16
0.0005064390102734771,6.167000415409838e+17
0.0005209086962812907,4.277168609835205e+16
0.0005353783822891043,5.836088633949085e+17
0.000549848068296918,4.848344281325886e+16
0.0005643177543047316,5.1783794980691296e+17
0.0005787874403125452,3.635248617754167e+16
0.0005932571263203588,4.600982542747002e+17
0.0006077268123281724,3.68872906388651e+16
0.0006221964983359861,4.1333162331065754e+17
0.0006366661843437997,3.0775499177309556e+16
0.0006511358703516133,3.936522838937898e+17
0.000665605556359427,3.3021532779280444e+16
0.0006800752423672406,3.6408154569936915e+17
0.0006945449283750542,4.485521047910156e+16
0.0007090146143828678,2.962987807181048e+17
0.0007234843003906814,2.7147081500578428e+16
0.0007379539863984951,2.9469130806271955e+17
0.0007524236724063087,2.1440775446752696e+16
0.0007668933584141223,2.599207447634691e+17
0.000781363044421936,1.9803324527612508e+16
0.0007958327304297497,2.5527534377587046e+17
0.0008103024164375633,2.049073376324886e+16
0.0008247721024453769,2.3426353746551693e+17
0.0008392417884531906,1.8162705270899396e+16
