bin_edges,hist_data,kde_values
345219176.0,6638,4.096495653682779e-09
356413323.1481481,5105,5.9771086660954965e-09
367607470.2962963,3970,6.204704909004381e-09
378801617.4444444,4821,6.23494636233287e-09
389995764.5925926,7549,6.800547019051847e-09
401189911.7407407,4457,6.401862958657016e-09
412384058.8888889,2018,4.34510162059304e-09
423578206.037037,0,1.9326125627285845e-09
434772353.1851852,0,5.142056428348944e-10
445966500.3333333,0,7.521327902935726e-11
457160647.4814815,0,5.683624945822485e-12
468354794.6296296,0,2.1326951289941545e-13
479548941.7777778,0,3.8810061927558905e-15
490743088.9259259,0,3.3783533631890805e-17
501937236.07407403,0,4.765975484671972e-19
513131383.2222222,0,7.512366498039525e-17
524325530.3703704,0,8.039087353109546e-15
535519677.5185185,0,4.16272156799621e-13
546713824.6666666,0,1.0546198597101785e-11
557907971.8148148,0,1.3294251832825057e-10
569102118.962963,0,8.569504092905243e-10
580296266.1111112,3489,2.960140331947015e-09
591490413.2592592,6953,5.940283734622244e-09
602684560.4074074,6641,7.873506615941883e-09
613878707.5555556,5845,8.130579617237291e-09
625072854.7037036,6471,7.491681208182556e-09
636267001.8518518,5153,6.055476917146556e-09
