cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
0.519,0.519,38.99,32.63,0.038,0.038,6.19,6.39,0.584,0.584,3.23,3.29,0.389,0.389,1.4,1.39
0.172,0.172,10.57,11.16,0.181,0.181,27.0,31.21,0.754,0.754,4.35,4.26,0.252,0.252,0.91,0.91
0.928,0.928,95.69,64.72,0.237,0.237,65.72,49.47,0.629,0.629,3.49,3.55,0.525,0.525,1.88,1.87
0.152,0.152,8.8,9.21,0.3,0.3,36.65,44.87,0.558,0.558,3.22,3.17,0.02,0.02,0.07,0.07
0.415,0.415,29.67,25.84,0.076,0.076,11.7,12.43,0.486,0.486,2.7,2.73,0.17,0.17,0.61,0.61
0.119,0.119,6.74,6.98,0.073,0.073,11.97,12.73,0.45,0.45,2.6,2.57,0.28,0.28,1.0,1.0
0.872,0.872,82.28,58.3,0.223,0.223,58.69,45.37,0.721,0.721,4.0,4.08,0.629,0.629,2.26,2.23
0.181,0.181,10.28,10.84,0.344,0.344,39.96,49.94,0.575,0.575,3.32,3.27,0.171,0.171,0.61,0.61
0.542,0.542,42.37,34.96,0.086,0.086,17.5,16.1,0.487,0.487,2.71,2.74,0.209,0.209,0.75,0.75
0.073,0.073,4.66,4.55,0.09,0.09,14.35,15.46,0.482,0.482,2.79,2.75,0.348,0.348,1.25,1.24
0.663,0.663,54.38,42.75,0.111,0.111,15.84,17.2,0.619,0.619,3.43,3.49,0.412,0.412,1.47,1.46
0.214,0.214,12.08,12.86,0.355,0.355,40.84,51.32,0.618,0.618,3.57,3.51,0.081,0.081,0.29,0.29
0.863,0.863,81.43,57.87,0.174,0.174,40.55,33.72,0.693,0.693,3.85,3.92,0.663,0.663,2.38,2.35
0.096,0.096,5.65,5.81,0.126,0.126,19.16,21.19,0.504,0.504,2.91,2.87,0.247,0.247,0.89,0.88
0.437,0.437,31.65,27.33,0.087,0.087,17.81,16.35,0.451,0.451,2.51,2.54,0.239,0.239,0.86,0.85
0.008,0.008,0.48,0.48,0.165,0.165,23.9,27.14,0.547,0.547,3.17,3.12,0.059,0.059,0.21,0.21
