cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
2.13,2.13,150.0,85.71,0.204,0.204,46.33,37.62,2.292,2.292,12.74,13.61,3.325,3.325,11.96,11.29
1.822,1.822,106.56,69.52,0.138,0.138,17.74,19.46,1.682,1.682,9.71,10.21,3.166,3.166,11.39,10.78
2.288,2.288,177.37,94.0,0.17,0.17,36.19,30.65,2.391,2.391,13.28,14.23,3.224,3.224,11.6,10.96
1.846,1.846,113.24,72.3,0.052,0.052,8.82,8.45,1.644,1.644,9.51,9.98,3.112,3.112,11.2,10.6
2.513,2.513,244.03,109.92,0.262,0.262,69.01,51.3,2.378,2.378,13.18,14.11,3.252,3.252,11.7,11.05
1.875,1.875,117.94,74.19,0.121,0.121,23.21,20.8,1.646,1.646,9.51,9.99,3.093,3.093,11.13,10.54
2.61,2.61,261.02,113.24,0.218,0.218,51.9,41.2,2.532,2.532,14.03,15.09,3.018,3.018,10.82,10.26
1.741,1.741,104.23,68.52,0.118,0.118,15.58,16.89,1.578,1.578,9.13,9.56,2.997,2.997,10.74,10.19
2.125,2.125,152.84,86.64,0.12,0.12,15.73,17.08,2.366,2.366,13.14,14.07,3.064,3.064,10.98,10.41
1.758,1.758,97.69,65.63,0.329,0.329,33.92,40.85,1.696,1.696,9.8,10.3,2.998,2.998,10.71,10.16
2.175,2.175,159.93,88.87,0.192,0.192,42.69,35.18,2.379,2.379,13.19,14.12,3.028,3.028,10.81,10.26
1.994,1.994,120.87,75.34,0.064,0.064,9.11,9.55,1.867,1.867,10.77,11.39,3.013,3.013,10.8,10.24
1.928,1.928,119.76,74.91,0.002,0.002,0.32,0.32,1.676,1.676,9.71,10.2,3.046,3.046,10.92,10.35
1.802,1.802,112.61,72.04,0.172,0.172,36.64,30.97,1.531,1.531,8.86,9.27,3.041,3.041,10.9,10.34
2.098,2.098,136.23,81.04,0.097,0.097,18.05,16.56,1.801,1.801,10.42,10.99,3.047,3.047,10.92,10.35
2.46,2.46,243.59,109.83,0.1,0.1,18.55,16.97,2.405,2.405,13.32,14.27,3.0,3.0,10.75,10.2
1.797,1.797,107.59,69.96,0.108,0.108,14.38,15.49,1.609,1.609,9.31,9.76,3.039,3.039,10.89,10.33
2.286,2.286,184.35,95.93,0.16,0.16,19.96,22.17,2.389,2.389,13.25,14.19,3.074,3.074,11.02,10.44
1.759,1.759,97.18,65.4,0.138,0.138,17.73,19.45,1.668,1.668,9.64,10.13,3.16,3.16,11.33,10.72
1.921,1.921,104.4,68.59,0.333,0.333,34.31,41.41,1.803,1.803,10.44,11.02,3.226,3.226,11.56,10.93
2.293,2.293,166.17,90.76,0.111,0.111,21.03,19.03,2.371,2.371,13.19,14.13,3.301,3.301,11.83,11.17
2.003,2.003,117.11,73.86,0.027,0.027,4.37,4.28,1.865,1.865,10.79,11.4,3.063,3.063,10.98,10.41
2.052,2.052,129.84,78.73,0.047,0.047,8.03,7.72,1.785,1.785,10.32,10.88,3.059,3.059,10.96,10.39
2.333,2.333,214.05,103.39,0.323,0.323,100.92,67.07,2.261,2.261,12.55,13.39,3.085,3.085,11.06,10.48
1.935,1.935,118.68,74.48,0.048,0.048,8.17,7.85,1.692,1.692,9.8,10.31,3.152,3.152,11.34,10.73
2.214,2.214,164.01,90.11,0.117,0.117,15.44,16.73,2.351,2.351,13.05,13.96,3.187,3.187,11.42,10.8
1.559,1.559,83.84,59.08,0.234,0.234,26.59,30.67,1.492,1.492,8.64,9.03,3.118,3.118,11.17,10.58
2.285,2.285,166.8,90.95,0.16,0.16,33.3,28.55,2.43,2.43,13.5,14.48,3.202,3.202,11.48,10.85
1.908,1.908,114.28,72.72,0.062,0.062,10.71,10.16,1.693,1.693,9.78,10.29,3.141,3.141,11.26,10.66
2.495,2.495,226.85,106.29,0.211,0.211,49.03,39.38,2.364,2.364,13.14,14.06,3.19,3.19,11.43,10.82
1.872,1.872,116.3,73.54,0.064,0.064,11.12,10.53,1.567,1.567,9.07,9.51,3.112,3.112,11.16,10.57
2.39,2.39,202.53,100.63,0.001,0.001,0.19,0.19,2.421,2.421,13.46,14.43,3.064,3.064,10.98,10.41
1.616,1.616,86.87,60.56,0.228,0.228,26.23,30.19,1.578,1.578,9.16,9.6,3.018,3.018,10.82,10.26
2.185,2.185,147.61,84.93,0.21,0.21,48.94,39.32,2.469,2.469,13.71,14.72,3.175,3.175,11.38,10.77
1.852,1.852,102.9,67.94,0.24,0.24,27.32,31.64,1.747,1.747,10.12,10.66,3.111,3.111,11.15,10.56
2.398,2.398,178.92,94.44,0.019,0.019,3.14,3.09,2.504,2.504,13.93,14.97,3.202,3.202,11.48,10.86
1.999,1.999,127.29,77.79,0.003,0.003,0.41,0.41,1.677,1.677,9.69,10.18,3.162,3.162,11.33,10.73
2.324,2.324,173.42,92.88,0.172,0.172,36.63,30.96,2.435,2.435,13.51,14.49,3.238,3.238,11.61,10.97
1.76,1.76,100.03,66.68,0.189,0.189,22.82,25.76,1.682,1.682,9.73,10.22,3.037,3.037,10.89,10.32
2.029,2.029,128.39,78.19,0.051,0.051,8.7,8.34,1.648,1.648,9.55,10.03,3.169,3.169,11.36,10.75
1.812,1.812,111.16,71.45,0.091,0.091,16.56,15.29,1.55,1.55,8.99,9.41,3.041,3.041,10.9,10.34
2.033,2.033,126.25,77.39,0.021,0.021,3.11,3.16,1.724,1.724,9.98,10.5,3.123,3.123,11.2,10.6
2.093,2.093,151.65,86.25,0.122,0.122,23.47,21.01,2.356,2.356,13.07,13.98,3.032,3.032,10.87,10.31
1.699,1.699,94.38,64.12,0.289,0.289,31.11,36.84,1.703,1.703,9.83,10.34,2.976,2.976,10.67,10.13
2.238,2.238,177.6,94.07,0.027,0.027,4.05,4.14,2.318,2.318,12.85,13.74,3.147,3.147,11.28,10.68
1.95,1.95,125.0,76.92,0.055,0.055,9.31,8.89,1.565,1.565,9.06,9.49,3.16,3.16,11.33,10.72
2.038,2.038,128.2,78.12,0.029,0.029,4.8,4.69,1.706,1.706,9.87,10.39,3.164,3.164,11.34,10.73
1.753,1.753,106.89,69.66,0.036,0.036,5.87,5.7,1.468,1.468,8.48,8.85,3.186,3.186,11.42,10.8
