cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
1.527,1.527,152.7,86.59,0.069,0.069,13.03,12.23,0.863,0.863,4.78,4.9,2.114,2.114,7.6,7.33
0.721,0.721,40.07,33.38,0.211,0.211,26.07,29.98,0.079,0.079,0.46,0.46,2.135,2.135,7.68,7.4
1.157,1.157,85.07,59.68,0.076,0.076,14.3,13.34,0.813,0.813,4.52,4.62,2.223,2.223,8.0,7.69
0.896,0.896,55.29,43.32,0.123,0.123,25.54,22.65,0.116,0.116,0.67,0.67,2.193,2.193,7.89,7.59
0.797,0.797,46.36,37.64,0.214,0.214,26.08,29.99,0.145,0.145,0.84,0.84,2.232,2.232,8.03,7.72
0.854,0.854,51.43,40.91,0.115,0.115,15.93,17.3,0.101,0.101,0.58,0.59,2.139,2.139,7.67,7.38
0.998,0.998,65.65,49.42,0.067,0.067,12.36,11.64,0.137,0.137,0.79,0.79,2.142,2.142,7.68,7.39
0.77,0.77,44.01,36.07,0.187,0.187,23.67,26.84,0.112,0.112,0.65,0.65,2.104,2.104,7.54,7.27
1.149,1.149,83.27,58.79,0.075,0.075,14.24,13.3,0.841,0.841,4.67,4.78,2.138,2.138,7.66,7.38
0.918,0.918,57.02,44.37,0.056,0.056,8.45,8.82,0.169,0.169,0.97,0.98,2.142,2.142,7.68,7.39
0.918,0.918,56.64,44.14,0.176,0.176,22.6,25.48,0.123,0.123,0.71,0.71,2.123,2.123,7.61,7.33
1.339,1.339,111.56,71.62,0.07,0.07,13.27,12.44,0.844,0.844,4.68,4.8,2.101,2.101,7.53,7.26
0.938,0.938,58.28,45.13,0.119,0.119,16.57,18.07,0.137,0.137,0.79,0.79,2.207,2.207,7.94,7.64
1.318,1.318,107.17,69.78,0.165,0.165,38.3,32.14,0.823,0.823,4.57,4.67,2.038,2.038,7.3,7.05
0.924,0.924,56.71,44.18,0.166,0.166,21.85,24.53,0.132,0.132,0.76,0.77,2.02,2.02,7.24,6.99
1.338,1.338,111.49,71.59,0.023,0.023,4.12,4.04,0.826,0.826,4.58,4.69,2.031,2.031,7.28,7.02
0.869,0.869,52.33,41.47,0.103,0.103,14.7,15.87,0.06,0.06,0.35,0.35,1.973,1.973,7.05,6.81
1.172,1.172,87.44,60.84,0.097,0.097,19.39,17.68,0.805,0.805,4.46,4.56,1.983,1.983,7.08,6.84
0.844,0.844,50.52,40.33,0.06,0.06,9.06,9.49,0.082,0.082,0.47,0.47,2.011,2.011,7.18,6.93
0.923,0.923,58.07,45.0,0.094,0.094,13.59,14.59,0.061,0.061,0.35,0.35,2.064,2.064,7.4,7.13
