cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
3.057,3.057,20.14,18.3,0.008,0.008,7.89,8.21,2.623,2.623,63.36,92.73,0.766,0.766,2.49,2.53
0.817,0.817,7.3,7.05,1.161,1.161,1659.22,178.49,0.149,0.149,1.84,1.86,4.391,4.391,14.26,13.31
12.213,12.213,70.23,108.24,0.856,0.856,950.83,165.24,11.858,11.858,604.98,150.31,3.821,3.821,12.41,11.68
0.231,0.231,1.33,1.32,0.047,0.047,67.22,101.25,0.392,0.392,19.81,21.98,1.348,1.348,4.36,4.27
1.746,1.746,9.63,10.12,0.032,0.032,45.26,36.91,0.55,0.55,39.01,32.64,0.054,0.054,0.18,0.18
1.714,1.714,10.05,9.57,0.011,0.011,18.47,16.91,1.733,1.733,72.22,113.05,0.161,0.161,0.52,0.52
0.258,0.258,1.5,1.51,0.004,0.004,4.67,4.78,0.145,0.145,6.57,6.79,0.675,0.675,2.2,2.18
4.83,4.83,33.71,28.85,0.037,0.037,45.71,59.25,4.177,4.177,82.71,141.02,0.818,0.818,2.66,2.63
1.916,1.916,12.24,11.53,0.02,0.02,40.04,33.36,1.863,1.863,50.5,67.55,1.154,1.154,3.75,3.68
0.698,0.698,4.07,3.99,0.025,0.025,36.41,44.51,1.134,1.134,51.56,69.47,0.342,0.342,1.11,1.12
0.721,0.721,4.27,4.19,0.029,0.029,48.9,39.29,0.322,0.322,12.9,13.79,0.564,0.564,1.83,1.85
4.889,4.889,33.37,28.6,0.033,0.033,36.31,44.36,4.1,4.1,87.98,157.09,2.988,2.988,9.67,10.16
0.172,0.172,0.93,0.93,0.011,0.011,16.38,17.84,0.715,0.715,77.75,55.99,1.003,1.003,3.25,3.19
4.112,4.112,29.1,25.41,0.018,0.018,18.41,20.27,3.585,3.585,70.3,108.4,2.279,2.279,7.4,7.13
2.831,2.831,19.74,17.97,0.032,0.032,45.64,37.16,3.122,3.122,62.81,91.57,0.576,0.576,1.87,1.89
2.272,2.272,14.63,13.64,0.068,0.068,68.09,103.23,2.279,2.279,60.3,86.33,0.092,0.092,0.3,0.3
0.331,0.331,1.82,1.83,0.0,0.0,0.79,0.79,0.633,0.633,53.65,42.3,1.106,1.106,3.58,3.65
0.74,0.74,4.23,4.14,0.001,0.001,1.32,1.33,0.02,0.02,1.08,1.07,2.106,2.106,6.82,7.06
4.398,4.398,30.67,26.59,0.015,0.015,18.15,19.96,3.42,3.42,69.51,106.55,0.111,0.111,0.36,0.36
1.605,1.605,9.88,9.41,0.016,0.016,17.39,19.04,2.23,2.23,72.41,113.49,1.502,1.502,4.88,4.76
2.587,2.587,16.65,15.37,0.021,0.021,29.68,34.85,2.286,2.286,60.16,86.05,1.406,1.406,4.55,4.66
