cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
0.057,0.057,6.0,6.19,0.019,0.019,6.93,7.18,0.109,0.109,0.6,0.6,0.796,0.796,2.61,2.57
0.287,0.287,18.54,16.97,0.223,0.223,34.9,29.71,0.086,0.086,0.5,0.5,0.077,0.077,0.25,0.25
0.269,0.269,26.87,31.03,0.087,0.087,27.2,31.48,0.22,0.22,1.21,1.2,0.52,0.52,1.71,1.72
0.155,0.155,9.0,8.62,0.348,0.348,59.97,46.14,0.06,0.06,0.35,0.35,0.392,0.392,1.28,1.28
0.64,0.64,58.68,45.37,0.627,0.627,196.06,99.0,0.744,0.744,4.11,4.2,3.049,3.049,10.0,9.52
0.207,0.207,12.95,12.16,0.273,0.273,40.76,33.86,0.083,0.083,0.48,0.48,2.479,2.479,8.13,7.81
0.691,0.691,71.99,52.94,0.425,0.425,128.7,78.31,0.745,0.745,4.09,4.17,3.097,3.097,10.15,9.66
0.431,0.431,26.47,23.37,0.253,0.253,37.83,31.81,0.309,0.309,1.79,1.81,1.919,1.919,6.29,6.5
0.803,0.803,85.42,59.86,0.357,0.357,101.99,67.54,1.276,1.276,6.99,7.25,1.962,1.962,6.43,6.65
0.189,0.189,10.56,11.14,0.045,0.045,7.28,7.03,0.198,0.198,1.15,1.14,0.044,0.044,0.14,0.14
0.525,0.525,51.48,40.94,0.382,0.382,115.65,73.28,0.686,0.686,3.76,3.83,0.3,0.3,0.98,0.98
0.375,0.375,21.93,19.76,0.196,0.196,24.18,21.57,0.399,0.399,2.31,2.34,0.238,0.238,0.78,0.78
0.364,0.364,37.5,46.15,0.225,0.225,59.31,84.32,0.582,0.582,3.19,3.14,2.302,2.302,7.55,7.84
0.43,0.43,24.59,28.04,0.658,0.658,68.56,104.32,0.486,0.486,2.82,2.78,1.115,1.115,3.66,3.59
0.214,0.214,21.4,19.33,0.054,0.054,12.18,11.48,0.267,0.267,1.46,1.48,0.864,0.864,2.83,2.79
0.241,0.241,13.41,12.57,0.029,0.029,2.94,2.98,0.3,0.3,1.74,1.76,0.829,0.829,2.72,2.76
0.126,0.126,10.9,11.53,0.164,0.164,38.21,47.24,0.179,0.179,0.99,0.99,2.09,2.09,6.85,6.63
0.095,0.095,5.14,5.01,0.043,0.043,4.64,4.75,0.183,0.183,1.06,1.07,1.866,1.866,6.12,5.93
0.888,0.888,81.48,57.9,0.618,0.618,104.8,68.76,1.015,1.015,5.56,5.72,2.865,2.865,9.39,8.97
0.393,0.393,21.94,24.65,0.405,0.405,42.16,53.43,0.248,0.248,1.44,1.43,3.717,3.717,12.19,11.49
0.252,0.252,20.52,18.61,0.026,0.026,3.59,3.53,0.635,0.635,3.48,3.54,2.008,2.008,6.58,6.81
0.693,0.693,42.53,54.01,0.306,0.306,41.3,52.04,1.108,1.108,6.43,6.23,2.948,2.948,9.63,9.19
0.477,0.477,50.76,40.49,0.262,0.262,74.78,54.43,0.774,0.774,4.24,4.34,0.432,0.432,1.41,1.42
0.275,0.275,18.94,17.3,0.007,0.007,1.11,1.1,0.216,0.216,1.25,1.26,2.265,2.265,7.43,7.16
0.188,0.188,20.69,18.75,0.01,0.01,2.74,2.7,0.25,0.25,1.37,1.38,0.249,0.249,0.81,0.81
0.058,0.058,3.68,3.62,0.168,0.168,29.92,26.03,0.15,0.15,0.87,0.86,2.73,2.73,8.95,8.57
0.813,0.813,86.46,60.36,0.355,0.355,104.39,68.59,0.82,0.82,4.49,4.6,2.983,2.983,9.78,9.32
0.246,0.246,15.49,16.79,0.11,0.11,20.34,22.64,0.577,0.577,3.34,3.29,0.958,0.958,3.14,3.09
0.061,0.061,5.55,5.4,0.184,0.184,49.75,39.84,0.199,0.199,1.1,1.11,1.728,1.728,5.67,5.83
0.368,0.368,22.73,25.64,0.112,0.112,17.02,18.6,0.948,0.948,5.51,5.36,4.426,4.426,14.51,13.53
0.571,0.571,61.42,46.99,0.251,0.251,69.63,51.65,0.696,0.696,3.81,3.89,1.113,1.113,3.65,3.72
0.018,0.018,1.05,1.05,0.238,0.238,46.58,37.78,0.21,0.21,1.22,1.21,0.735,0.735,2.41,2.44
