Resource,Score,RMSE,MAE,MAPE,SMAPE,Training time,Mean Inference time,Max Inference time,Min Inference time
cpu_user_time_diff_ema_1,0.818,1.661,0.546,36.18,19.19,11859.109075069427,0.3723416507402124,4.632185459136963,0.20078516006469727
cpu_system_time_diff_ema_1,0.592,0.196,0.107,130.24,22.63,11859.109075069427,0.3723416507402124,4.632185459136963,0.20078516006469727
cpu_idle_time_diff_ema_1,0.738,2.153,1.456,12.59,13.27,11859.109075069427,0.3723416507402124,4.632185459136963,0.20078516006469727
memory_ema_1,0.883,0.765,0.368,3.66,3.64,11859.109075069427,0.3723416507402124,4.632185459136963,0.20078516006469727
