Resource,Score,RMSE,MAE,MAPE,SMAPE,Training time,Mean Inference time,Max Inference time,Min Inference time
cpu_user_time_diff_sg_5_2,0.959,1.46,0.692,98.05,81.14,2909.3432500362396,0.15472072435507875,2.8131017684936523,0.07814574241638184
cpu_system_time_diff_sg_5_2,0.865,0.196,0.068,44.42,26.65,2909.3432500362396,0.15472072435507875,2.8131017684936523,0.07814574241638184
cpu_idle_time_diff_sg_5_2,0.951,1.749,0.987,18.0,16.57,2909.3432500362396,0.15472072435507875,2.8131017684936523,0.07814574241638184
memory_sg_5_2,0.932,2.453,1.063,2.88,2.85,2909.3432500362396,0.15472072435507875,2.8131017684936523,0.07814574241638184
