CPU Frequency,Percent CPU Usage,CPU User Time,CPU System Time,CPU Idle Time,Percent Memory Usage,Network Bytes Sent,Network Bytes Recieved,Network Upload Rate,Network Download Rate,Temperature,Bit Rate
1.0,0.4373208056878372,0.0847004611826552,0.07477395378881431,0.06359797331063842,0.260845578091439,0.07425962824101943,0.06057284425742311,0.06672439760893496,0.08664999624900367,0.5116086744525846,0.19253696432144737
0.4373208056878372,1.0,0.09616302135317971,0.016292715605501926,0.20487875075811618,0.13201641229231126,0.0033169954910497127,-0.04116271462451003,0.1168751202961924,0.08010386537039758,0.9593976839486159,0.47178341521665723
0.0847004611826552,0.09616302135317971,1.0,0.8793910688737908,0.5406585131066333,-0.17108457872467217,0.8473527779975241,0.6832938127098376,0.0027008499977064743,0.0031072336553077903,0.03218077517472801,0.0636238213258577
0.07477395378881431,0.016292715605501926,0.8793910688737908,1.0,0.1647439229093241,-0.022417044655276247,0.994687017914576,0.9448369197090297,0.0015546127621671331,0.013089144153618466,-0.030149552820219156,0.0172701089007858
0.06359797331063842,0.20487875075811618,0.5406585131066333,0.1647439229093241,1.0,-0.34958137938516337,0.0814099112795692,-0.15086048540756467,-0.0005212856485780002,-0.01705361819811458,0.1665902650765247,0.11524161470738276
0.260845578091439,0.13201641229231126,-0.17108457872467217,-0.022417044655276247,-0.34958137938516337,1.0,0.02067248800573776,0.10083474335782934,0.2204299612224714,0.3345197165651523,0.1612717318859067,0.2799423777787077
0.07425962824101943,0.0033169954910497127,0.8473527779975241,0.994687017914576,0.0814099112795692,0.02067248800573776,1.0,0.9649138331717675,0.0031939692339862146,0.0186293822234098,-0.04013067818862431,0.012771336196445033
0.06057284425742311,-0.04116271462451003,0.6832938127098376,0.9448369197090297,-0.15086048540756467,0.10083474335782934,0.9649138331717675,1.0,0.000402515152355078,0.02007009786504568,-0.06976672812616386,-0.01671742685141249
0.06672439760893496,0.1168751202961924,0.0027008499977064743,0.0015546127621671331,-0.0005212856485780002,0.2204299612224714,0.0031939692339862146,0.000402515152355078,1.0,0.4174199939300901,0.06643103797302402,0.21301479352807387
0.08664999624900367,0.08010386537039758,0.0031072336553077903,0.013089144153618466,-0.01705361819811458,0.3345197165651523,0.0186293822234098,0.02007009786504568,0.4174199939300901,1.0,0.057655563626015344,0.20965529564879032
0.5116086744525846,0.9593976839486159,0.03218077517472801,-0.030149552820219156,0.1665902650765247,0.1612717318859067,-0.04013067818862431,-0.06976672812616386,0.06643103797302402,0.057655563626015344,1.0,0.4422982201103994
0.19253696432144737,0.47178341521665723,0.0636238213258577,0.0172701089007858,0.11524161470738276,0.2799423777787077,0.012771336196445033,-0.01671742685141249,0.21301479352807387,0.20965529564879032,0.4422982201103994,1.0
