Resource,Score,RMSE,MAE,MAPE,SMAPE,Training time,Mean Inference time,Max Inference time,Min Inference time
cpu_user_time_diff,0.978,0.948,0.597,30.75,38.22,149.9112446308136,0.15059742354925923,9.81439995765686,0.06466293334960938
cpu_system_time_diff,0.861,0.181,0.106,2768.96,50.97,149.9112446308136,0.15059742354925923,9.81439995765686,0.06466293334960938
cpu_idle_time_diff,0.967,1.164,0.778,12.04,13.15,149.9112446308136,0.15059742354925923,9.81439995765686,0.06466293334960938
memory,0.975,0.83,0.562,2.64,2.65,149.9112446308136,0.15059742354925923,9.81439995765686,0.06466293334960938
