Resource,Score,RMSE,MAE,MAPE,SMAPE,Training time,Mean Inference time,Max Inference time,Min Inference time
cpu_user_time_diff,0.971,0.703,0.305,8.61,11.4,106.1429796218872,0.06043759653119302,0.6313741207122803,0.04781651496887207
cpu_system_time_diff,0.831,0.16,0.097,13.55,13.65,106.1429796218872,0.06043759653119302,0.6313741207122803,0.04781651496887207
cpu_idle_time_diff,0.957,0.848,0.458,6.64,6.39,106.1429796218872,0.06043759653119302,0.6313741207122803,0.04781651496887207
memory,0.987,0.706,0.398,2.09,2.12,106.1429796218872,0.06043759653119302,0.6313741207122803,0.04781651496887207
