cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
0.066,0.066,1.27,1.28,0.034,0.034,3.54,3.61,0.146,0.146,1.06,1.06,0.878,0.878,2.88,2.84
0.044,0.044,0.84,0.84,0.024,0.024,2.53,2.57,0.185,0.185,1.34,1.35,0.845,0.845,2.77,2.73
0.053,0.053,1.02,1.03,0.006,0.006,0.64,0.64,0.199,0.199,1.43,1.44,0.842,0.842,2.76,2.72
0.076,0.076,1.45,1.46,0.025,0.025,2.72,2.69,0.186,0.186,1.34,1.35,0.841,0.841,2.76,2.72
0.052,0.052,1.01,1.01,0.024,0.024,2.63,2.59,0.214,0.214,1.54,1.55,0.1,0.1,0.32,0.32
0.046,0.046,0.89,0.89,0.029,0.029,3.04,3.09,0.185,0.185,1.34,1.35,0.176,0.176,0.55,0.55
0.01,0.01,0.19,0.19,0.052,0.052,5.31,5.45,0.193,0.193,1.39,1.4,0.099,0.099,0.31,0.31
0.036,0.036,0.7,0.7,0.03,0.03,3.17,3.22,0.179,0.179,1.29,1.3,0.127,0.127,0.39,0.39
0.056,0.056,1.09,1.1,0.07,0.07,7.04,7.3,0.118,0.118,0.86,0.86,0.116,0.116,0.36,0.36
0.021,0.021,0.41,0.41,0.102,0.102,9.94,10.46,0.116,0.116,0.84,0.84,0.037,0.037,0.12,0.12
0.071,0.071,1.36,1.37,0.072,0.072,7.17,7.44,0.105,0.105,0.76,0.76,0.054,0.054,0.17,0.17
0.101,0.101,1.94,1.96,0.07,0.07,7.0,7.25,0.07,0.07,0.51,0.51,0.074,0.074,0.23,0.23
0.085,0.085,1.64,1.66,0.018,0.018,1.93,1.95,0.143,0.143,1.03,1.04,0.072,0.072,0.22,0.22
0.017,0.017,0.33,0.33,0.067,0.067,6.76,7.0,0.145,0.145,1.04,1.05,0.023,0.023,0.07,0.07
0.062,0.062,1.2,1.21,0.075,0.075,7.54,7.83,0.112,0.112,0.81,0.81,0.093,0.093,0.29,0.29
0.139,0.139,2.65,2.68,0.028,0.028,2.95,2.99,0.064,0.064,0.47,0.47,0.037,0.037,0.11,0.11
0.12,0.12,2.29,2.32,0.044,0.044,4.52,4.63,0.069,0.069,0.5,0.5,0.013,0.013,0.04,0.04
0.114,0.114,2.18,2.2,0.04,0.04,4.16,4.25,0.059,0.059,0.43,0.43,0.011,0.011,0.03,0.03
0.062,0.062,1.2,1.21,0.059,0.059,5.99,6.18,0.107,0.107,0.78,0.78,0.058,0.058,0.18,0.18
0.085,0.085,1.64,1.66,0.067,0.067,6.75,6.99,0.098,0.098,0.71,0.71,0.011,0.011,0.03,0.03
0.104,0.104,2.0,2.02,0.04,0.04,4.18,4.27,0.107,0.107,0.77,0.78,0.01,0.01,0.03,0.03
0.104,0.104,1.99,2.01,0.05,0.05,5.11,5.24,0.084,0.084,0.61,0.61,0.061,0.061,0.19,0.19
0.087,0.087,1.67,1.68,0.088,0.088,8.72,9.11,0.08,0.08,0.58,0.58,0.004,0.004,0.01,0.01
0.082,0.082,1.57,1.58,0.064,0.064,6.48,6.69,0.104,0.104,0.75,0.75,0.014,0.014,0.04,0.04
0.1,0.1,1.92,1.94,0.05,0.05,5.15,5.29,0.082,0.082,0.59,0.59,0.005,0.005,0.02,0.02
0.111,0.111,2.12,2.15,0.054,0.054,5.56,5.71,0.083,0.083,0.6,0.6,0.014,0.014,0.04,0.04
0.08,0.08,1.54,1.55,0.07,0.07,7.09,7.35,0.091,0.091,0.66,0.66,0.011,0.011,0.03,0.03
0.082,0.082,1.57,1.59,0.067,0.067,6.76,7.0,0.078,0.078,0.57,0.57,0.006,0.006,0.02,0.02
0.073,0.073,1.41,1.42,0.046,0.046,4.72,4.83,0.111,0.111,0.81,0.81,0.046,0.046,0.14,0.14
0.069,0.069,1.33,1.34,0.057,0.057,5.84,6.02,0.115,0.115,0.83,0.83,0.056,0.056,0.17,0.17
0.029,0.029,0.57,0.58,0.072,0.072,7.2,7.47,0.14,0.14,1.01,1.02,0.044,0.044,0.13,0.13
0.053,0.053,1.04,1.04,0.058,0.058,5.88,6.06,0.13,0.13,0.94,0.94,0.024,0.024,0.07,0.07
0.047,0.047,0.91,0.92,0.072,0.072,7.24,7.52,0.117,0.117,0.85,0.85,0.034,0.034,0.11,0.11
0.102,0.102,1.95,1.97,0.028,0.028,2.94,2.99,0.089,0.089,0.65,0.65,0.028,0.028,0.09,0.09
0.09,0.09,1.74,1.75,0.045,0.045,4.64,4.75,0.09,0.09,0.65,0.65,0.043,0.043,0.13,0.13
0.09,0.09,1.73,1.74,0.071,0.071,7.15,7.41,0.079,0.079,0.57,0.57,0.038,0.038,0.12,0.12
0.045,0.045,0.88,0.88,0.087,0.087,8.55,8.93,0.074,0.074,0.53,0.54,0.019,0.019,0.06,0.06
0.072,0.072,1.39,1.4,0.059,0.059,5.95,6.14,0.079,0.079,0.57,0.57,0.024,0.024,0.07,0.07
0.106,0.106,2.04,2.06,0.043,0.043,4.46,4.56,0.078,0.078,0.56,0.56,0.003,0.003,0.01,0.01
