cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
0.068,0.068,4.93,4.81,0.054,0.054,7.61,7.91,0.004,0.004,0.02,0.02,0.019,0.019,0.07,0.07
0.083,0.083,5.43,5.58,0.111,0.111,14.37,15.48,0.206,0.206,1.18,1.17,0.072,0.072,0.26,0.26
0.128,0.128,9.31,8.9,0.008,0.008,1.18,1.19,0.089,0.089,0.5,0.5,0.058,0.058,0.21,0.21
0.08,0.08,5.23,5.37,0.024,0.024,3.67,3.6,0.183,0.183,1.05,1.04,0.107,0.107,0.39,0.39
0.116,0.116,8.95,8.57,0.096,0.096,17.85,16.39,0.06,0.06,0.34,0.34,0.035,0.035,0.13,0.13
0.162,0.162,11.09,11.74,0.053,0.053,10.3,9.79,0.286,0.286,1.63,1.62,0.05,0.05,0.18,0.18
0.006,0.006,0.43,0.43,0.074,0.074,15.29,14.2,0.04,0.04,0.23,0.23,0.092,0.092,0.33,0.33
0.28,0.28,18.44,20.32,0.083,0.083,13.49,14.47,0.376,0.376,2.15,2.12,0.024,0.024,0.09,0.09
0.333,0.333,19.32,21.39,0.127,0.127,17.0,18.58,0.335,0.335,1.93,1.91,0.044,0.044,0.16,0.16
0.25,0.25,14.26,15.36,0.071,0.071,9.19,9.63,0.329,0.329,1.9,1.88,0.058,0.058,0.21,0.21
0.186,0.186,10.93,11.56,0.047,0.047,7.2,6.95,0.367,0.367,2.12,2.1,0.054,0.054,0.2,0.2
0.204,0.204,12.38,13.2,0.022,0.022,3.41,3.36,0.403,0.403,2.33,2.31,0.021,0.021,0.08,0.08
0.311,0.311,17.92,19.69,0.026,0.026,3.93,4.01,0.41,0.41,2.37,2.34,0.022,0.022,0.08,0.08
0.013,0.013,0.87,0.88,0.007,0.007,1.06,1.06,0.033,0.033,0.19,0.19,0.019,0.019,0.07,0.07
0.056,0.056,3.81,3.88,0.042,0.042,6.91,6.68,0.217,0.217,1.24,1.24,0.053,0.053,0.19,0.19
0.014,0.014,1.02,1.03,0.072,0.072,13.23,12.41,0.033,0.033,0.19,0.19,0.011,0.011,0.04,0.04
0.283,0.283,17.86,19.61,0.158,0.158,21.71,24.35,0.27,0.27,1.55,1.53,0.065,0.065,0.23,0.24
0.158,0.158,11.9,11.23,0.081,0.081,13.36,12.52,0.109,0.109,0.61,0.61,0.0,0.0,0.0,0.0
0.141,0.141,9.43,9.9,0.034,0.034,5.96,5.79,0.189,0.189,1.08,1.07,0.088,0.088,0.32,0.32
0.08,0.08,5.61,5.77,0.022,0.022,3.96,3.88,0.045,0.045,0.25,0.25,0.06,0.06,0.22,0.22
0.199,0.199,12.99,13.9,0.096,0.096,14.14,15.22,0.187,0.187,1.07,1.06,0.078,0.078,0.28,0.28
0.163,0.163,12.74,11.97,0.107,0.107,19.51,17.78,0.102,0.102,0.58,0.58,0.001,0.001,0.0,0.0
0.147,0.147,10.17,10.71,0.088,0.088,13.47,14.45,0.24,0.24,1.37,1.36,0.066,0.066,0.24,0.24
0.193,0.193,11.98,12.74,0.117,0.117,15.49,16.79,0.275,0.275,1.58,1.57,0.027,0.027,0.1,0.1
0.102,0.102,6.36,6.57,0.016,0.016,2.31,2.28,0.3,0.3,1.73,1.72,0.011,0.011,0.04,0.04
0.038,0.038,2.7,2.66,0.028,0.028,4.45,4.35,0.034,0.034,0.19,0.19,0.015,0.015,0.06,0.06
0.148,0.148,9.6,10.08,0.003,0.003,0.41,0.41,0.197,0.197,1.13,1.12,0.035,0.035,0.13,0.13
0.244,0.244,14.81,15.99,0.034,0.034,5.1,5.24,0.305,0.305,1.75,1.74,0.039,0.039,0.14,0.14
0.035,0.035,2.52,2.49,0.059,0.059,9.9,9.43,0.01,0.01,0.05,0.05,0.034,0.034,0.12,0.12
0.208,0.208,13.31,14.26,0.101,0.101,14.44,15.56,0.222,0.222,1.27,1.26,0.024,0.024,0.09,0.09
0.162,0.162,12.48,11.75,0.115,0.115,20.73,18.79,0.105,0.105,0.59,0.59,0.02,0.02,0.07,0.07
0.167,0.167,11.29,11.96,0.102,0.102,15.1,16.33,0.241,0.241,1.37,1.36,0.06,0.06,0.22,0.22
0.025,0.025,1.74,1.73,0.086,0.086,15.17,14.1,0.108,0.108,0.61,0.61,0.038,0.038,0.14,0.14
0.187,0.187,12.33,13.14,0.024,0.024,4.26,4.17,0.19,0.19,1.08,1.08,0.012,0.012,0.04,0.04
0.226,0.226,14.39,15.5,0.008,0.008,1.29,1.3,0.319,0.319,1.83,1.81,0.097,0.097,0.35,0.35
0.047,0.047,3.26,3.31,0.059,0.059,8.75,9.15,0.024,0.024,0.13,0.13,0.035,0.035,0.13,0.13
0.249,0.249,14.93,16.14,0.126,0.126,16.31,17.76,0.168,0.168,0.96,0.95,0.052,0.052,0.19,0.19
0.207,0.207,12.04,12.81,0.024,0.024,3.35,3.4,0.253,0.253,1.46,1.45,0.002,0.002,0.01,0.01
0.044,0.044,3.06,3.02,0.05,0.05,7.88,7.58,0.039,0.039,0.22,0.22,0.021,0.021,0.08,0.08
0.138,0.138,9.01,9.43,0.01,0.01,1.55,1.54,0.201,0.201,1.15,1.14,0.105,0.105,0.38,0.38
0.015,0.015,1.07,1.07,0.08,0.08,14.74,13.73,0.044,0.044,0.25,0.25,0.052,0.052,0.19,0.19
0.22,0.22,14.34,15.45,0.037,0.037,6.06,6.25,0.253,0.253,1.45,1.44,0.033,0.033,0.12,0.12
