cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
0.059,0.059,4.28,4.38,0.038,0.038,5.39,5.25,0.116,0.116,0.66,0.65,0.937,0.937,3.41,3.35
0.209,0.209,13.71,14.72,0.083,0.083,13.02,12.23,0.37,0.37,2.12,2.09,0.888,0.888,3.23,3.18
0.021,0.021,1.59,1.58,0.166,0.166,30.68,26.6,0.112,0.112,0.63,0.63,0.848,0.848,3.08,3.03
0.141,0.141,9.66,10.15,0.145,0.145,28.34,24.82,0.369,0.369,2.11,2.09,0.84,0.84,3.05,3.0
0.04,0.04,3.14,3.09,0.166,0.166,34.16,29.17,0.102,0.102,0.58,0.57,0.898,0.898,3.27,3.21
0.196,0.196,12.89,13.78,0.017,0.017,2.7,2.66,0.358,0.358,2.04,2.02,0.879,0.879,3.19,3.14
0.396,0.396,22.98,25.97,0.051,0.051,6.77,7.01,0.483,0.483,2.78,2.74,1.032,1.032,3.76,3.69
0.428,0.428,24.41,27.8,0.02,0.02,2.63,2.67,0.525,0.525,3.03,2.99,1.054,1.054,3.84,3.77
0.381,0.381,22.38,25.2,0.094,0.094,14.28,13.33,0.574,0.574,3.32,3.27,0.971,0.971,3.54,3.47
0.333,0.333,20.21,22.48,0.086,0.086,13.49,12.64,0.588,0.588,3.4,3.35,0.904,0.904,3.29,3.24
0.418,0.418,24.09,27.39,0.044,0.044,6.57,6.36,0.586,0.586,3.39,3.34,0.902,0.902,3.28,3.23
0.147,0.147,10.03,10.56,0.056,0.056,8.37,8.04,0.217,0.217,1.23,1.22,0.937,0.937,3.41,3.35
0.161,0.161,10.9,11.53,0.109,0.109,18.0,16.51,0.392,0.392,2.25,2.22,0.905,0.905,3.29,3.24
0.075,0.075,5.37,5.52,0.149,0.149,27.55,24.22,0.124,0.124,0.7,0.69,0.902,0.902,3.28,3.23
0.269,0.269,16.94,18.5,0.067,0.067,9.23,9.68,0.368,0.368,2.1,2.08,0.819,0.819,2.97,2.93
0.0,0.0,0.0,0.0,0.135,0.135,22.37,20.12,0.081,0.081,0.45,0.45,0.969,0.969,3.52,3.46
0.172,0.172,11.53,12.23,0.115,0.115,20.22,18.36,0.336,0.336,1.92,1.9,0.886,0.886,3.22,3.17
0.104,0.104,7.29,7.57,0.108,0.108,18.94,17.3,0.094,0.094,0.53,0.53,0.907,0.907,3.3,3.24
