cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
1.935,1.935,12.41,11.68,0.009,0.009,11.83,12.58,2.44,2.44,64.83,95.93,1.499,1.499,5.14,5.28
3.52,3.52,25.71,22.78,0.012,0.012,13.92,14.96,4.142,4.142,74.35,118.33,1.673,1.673,5.74,5.91
0.854,0.854,5.37,5.52,0.017,0.017,24.94,22.17,1.405,1.405,40.54,50.85,1.76,1.76,6.04,6.23
1.363,1.363,8.82,8.45,0.01,0.01,12.71,13.57,2.366,2.366,60.46,86.65,1.251,1.251,4.3,4.39
0.905,0.905,5.73,5.57,0.001,0.001,1.32,1.31,1.998,1.998,55.63,77.07,1.333,1.333,4.58,4.69
1.121,1.121,7.08,6.84,0.01,0.01,12.82,13.69,1.948,1.948,55.97,77.71,1.648,1.648,5.66,5.83
0.045,0.045,0.27,0.26,0.011,0.011,18.57,16.99,1.04,1.04,40.56,50.87,1.479,1.479,5.08,5.22
2.878,2.878,19.89,18.09,0.0,0.0,0.05,0.05,3.495,3.495,71.72,111.82,1.297,1.297,4.46,4.56
1.237,1.237,8.02,7.71,0.019,0.019,34.69,29.56,2.34,2.34,59.08,83.85,1.753,1.753,6.03,6.22
0.128,0.128,0.76,0.76,0.017,0.017,33.1,28.4,1.01,1.01,39.76,49.63,1.747,1.747,6.02,6.21
0.463,0.463,2.74,2.71,0.017,0.017,33.78,28.9,1.163,1.163,45.5,58.9,1.319,1.319,4.54,4.64
0.432,0.432,2.53,2.5,0.02,0.02,39.65,33.09,1.015,1.015,43.22,55.13,1.687,1.687,5.8,5.98
0.009,0.009,0.05,0.05,0.022,0.022,43.69,35.85,0.567,0.567,30.6,36.12,1.759,1.759,6.05,6.23
2.958,2.958,20.04,18.21,0.003,0.003,4.1,4.02,3.366,3.366,72.91,114.74,1.652,1.652,5.68,5.84
2.018,2.018,13.18,12.37,0.014,0.014,22.79,20.46,2.637,2.637,64.81,95.88,2.14,2.14,7.35,7.64
0.476,0.476,2.85,2.81,0.017,0.017,30.5,26.46,1.283,1.283,46.59,60.73,1.807,1.807,6.22,6.42
0.085,0.085,0.49,0.49,0.001,0.001,2.1,2.08,0.781,0.781,36.1,44.06,1.299,1.299,4.48,4.58
0.236,0.236,1.33,1.33,0.002,0.002,2.61,2.58,0.336,0.336,20.35,22.65,1.527,1.527,5.26,5.4
2.448,2.448,16.08,14.88,0.002,0.002,3.28,3.33,2.894,2.894,69.57,106.68,1.406,1.406,4.84,4.96
2.334,2.334,15.57,14.44,0.001,0.001,1.37,1.36,2.94,2.94,67.51,101.92,1.85,1.85,6.38,6.59
0.193,0.193,1.13,1.14,0.013,0.013,20.51,18.6,0.849,0.849,35.4,43.01,1.689,1.689,5.82,6.0
0.203,0.203,1.16,1.17,0.004,0.004,6.03,5.85,0.536,0.536,27.95,32.5,1.186,1.186,4.08,4.17
0.925,0.925,5.55,5.4,0.008,0.008,12.43,11.7,1.502,1.502,53.57,73.16,1.357,1.357,4.67,4.78
2.409,2.409,15.86,14.69,0.001,0.001,0.86,0.85,2.844,2.844,68.59,104.38,1.726,1.726,5.93,6.12
1.354,1.354,8.52,8.18,0.013,0.013,21.05,19.04,2.126,2.126,59.57,84.85,1.983,1.983,6.8,7.04
2.732,2.732,18.75,17.14,0.021,0.021,41.53,34.39,3.411,3.411,70.78,109.56,1.7,1.7,5.84,6.01
0.076,0.076,0.45,0.45,0.026,0.026,56.74,44.2,1.061,1.061,40.36,50.56,1.978,1.978,6.78,7.02
0.558,0.558,3.32,3.26,0.005,0.005,8.0,7.69,1.255,1.255,47.47,62.24,1.534,1.534,5.26,5.4
1.753,1.753,11.1,10.52,0.009,0.009,14.79,13.77,2.297,2.297,63.42,92.87,1.748,1.748,5.99,6.17
4.653,4.653,36.32,30.74,0.01,0.01,16.59,15.32,5.072,5.072,78.56,129.39,2.088,2.088,7.15,7.42
0.406,0.406,2.72,2.75,0.008,0.008,12.92,12.14,2.036,2.036,46.4,60.42,2.515,2.515,8.61,9.0
0.176,0.176,1.06,1.07,0.012,0.012,21.54,19.45,1.137,1.137,40.11,50.17,1.598,1.598,5.47,5.63
0.038,0.038,0.22,0.22,0.002,0.002,3.53,3.47,0.836,0.836,36.16,44.14,1.303,1.303,4.46,4.57
1.237,1.237,7.63,7.35,0.017,0.017,32.23,27.76,1.855,1.855,57.68,81.05,1.667,1.667,5.71,5.88
1.274,1.274,7.85,7.56,0.019,0.019,38.18,32.06,1.844,1.844,57.66,81.01,1.877,1.877,6.43,6.64
1.752,1.752,11.08,10.5,0.001,0.001,1.94,1.93,2.254,2.254,62.97,91.92,1.91,1.91,6.54,6.76
1.286,1.286,7.98,7.67,0.012,0.012,20.73,18.78,1.951,1.951,58.78,83.24,1.778,1.778,6.09,6.28
0.03,0.03,0.17,0.17,0.016,0.016,29.37,25.61,0.695,0.695,33.73,40.57,1.673,1.673,5.72,5.89
0.152,0.152,0.88,0.87,0.013,0.013,22.09,19.89,0.783,0.783,37.48,46.12,1.216,1.216,4.16,4.25
0.727,0.727,4.29,4.2,0.002,0.002,2.77,2.81,1.244,1.244,49.47,65.72,1.465,1.465,5.01,5.13
0.346,0.346,2.0,1.98,0.011,0.011,17.45,16.05,0.848,0.848,39.95,49.91,1.721,1.721,5.89,6.07
2.413,2.413,15.83,14.67,0.011,0.011,18.39,16.84,2.844,2.844,69.18,105.76,1.264,1.264,4.33,4.43
2.536,2.536,17.05,15.71,0.017,0.017,31.28,27.05,3.084,3.084,69.3,106.04,1.706,1.706,5.86,6.03
1.495,1.495,9.59,9.15,0.024,0.024,49.96,39.98,2.299,2.299,60.64,87.03,1.834,1.834,6.3,6.5
0.115,0.115,0.67,0.67,0.015,0.015,26.92,23.73,0.658,0.658,30.98,36.66,1.733,1.733,5.95,6.14
