cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
0.186,0.186,2.43,2.46,0.039,0.039,2.7,2.66,0.17,0.17,2.51,2.48,1.055,1.055,1.89,1.91
0.326,0.326,4.21,4.3,0.072,0.072,4.57,4.68,0.35,0.35,5.28,5.14,0.981,0.981,1.76,1.77
0.172,0.172,2.23,2.26,0.095,0.095,5.87,6.05,0.102,0.102,1.51,1.5,0.614,0.614,1.1,1.1
0.12,0.12,1.58,1.59,0.003,0.003,0.19,0.19,0.019,0.019,0.29,0.29,0.361,0.361,0.65,0.65
0.323,0.323,4.15,4.24,0.005,0.005,0.31,0.31,0.271,0.271,4.06,3.98,0.702,0.702,1.26,1.26
0.27,0.27,3.49,3.55,0.02,0.02,1.32,1.31,0.204,0.204,3.04,2.99,0.828,0.828,1.48,1.49
0.191,0.191,2.49,2.52,0.039,0.039,2.69,2.66,0.122,0.122,1.79,1.77,0.84,0.84,1.5,1.51
0.313,0.313,4.04,4.13,0.066,0.066,4.25,4.35,0.29,0.29,4.32,4.23,0.891,0.891,1.59,1.61
0.143,0.143,1.88,1.9,0.143,0.143,8.63,9.02,0.198,0.198,2.96,2.91,0.569,0.569,1.02,1.02
0.034,0.034,0.45,0.45,0.112,0.112,6.82,7.06,0.005,0.005,0.07,0.07,0.181,0.181,0.32,0.32
0.09,0.09,1.18,1.18,0.021,0.021,1.33,1.34,0.054,0.054,0.8,0.8,0.259,0.259,0.46,0.46
0.227,0.227,2.94,2.99,0.045,0.045,3.07,3.02,0.183,0.183,2.72,2.68,0.655,0.655,1.17,1.18
0.079,0.079,1.05,1.06,0.042,0.042,2.88,2.83,0.119,0.119,1.73,1.72,0.964,0.964,1.72,1.74
0.26,0.26,3.39,3.45,0.033,0.033,2.29,2.26,0.319,0.319,4.77,4.65,0.983,0.983,1.75,1.77
0.393,0.393,5.02,5.15,0.026,0.026,1.73,1.74,0.488,0.488,7.51,7.24,0.995,0.995,1.77,1.79
0.144,0.144,1.88,1.9,0.004,0.004,0.27,0.27,0.154,0.154,2.3,2.27,0.768,0.768,1.37,1.38
0.134,0.134,1.76,1.78,0.07,0.07,4.45,4.55,0.198,0.198,2.94,2.9,0.695,0.695,1.24,1.25
0.294,0.294,3.78,3.85,0.147,0.147,8.84,9.25,0.28,0.28,4.24,4.15,0.488,0.488,0.87,0.87
0.177,0.177,2.28,2.31,0.108,0.108,6.51,6.73,0.058,0.058,0.87,0.87,0.199,0.199,0.36,0.36
0.24,0.24,3.08,3.13,0.06,0.06,3.71,3.78,0.097,0.097,1.45,1.44,0.219,0.219,0.39,0.39
0.256,0.256,3.28,3.34,0.088,0.088,5.41,5.56,0.22,0.22,3.35,3.29,0.444,0.444,0.79,0.79
0.102,0.102,1.33,1.34,0.072,0.072,4.88,4.76,0.033,0.033,0.49,0.49,0.442,0.442,0.79,0.79
0.111,0.111,1.47,1.48,0.085,0.085,6.01,5.83,0.199,0.199,2.95,2.9,0.957,0.957,1.7,1.72
0.173,0.173,2.29,2.31,0.003,0.003,0.21,0.21,0.341,0.341,5.1,4.98,1.118,1.118,1.99,2.01
0.127,0.127,1.68,1.7,0.004,0.004,0.26,0.26,0.294,0.294,4.4,4.31,0.858,0.858,1.53,1.54
0.185,0.185,2.42,2.45,0.052,0.052,3.61,3.54,0.265,0.265,3.95,3.87,0.832,0.832,1.48,1.49
0.23,0.23,3.01,3.06,0.059,0.059,4.12,4.03,0.239,0.239,3.53,3.47,0.994,0.994,1.77,1.78
0.313,0.313,4.05,4.13,0.012,0.012,0.79,0.79,0.363,0.363,5.47,5.32,1.028,1.028,1.83,1.84
0.335,0.335,4.29,4.39,0.008,0.008,0.52,0.52,0.269,0.269,4.03,3.95,0.78,0.78,1.39,1.4
0.259,0.259,3.35,3.41,0.036,0.036,2.33,2.36,0.217,0.217,3.24,3.19,0.772,0.772,1.37,1.38
0.26,0.26,3.36,3.42,0.026,0.026,1.76,1.74,0.256,0.256,3.86,3.78,0.589,0.589,1.05,1.05
0.27,0.27,3.49,3.55,0.017,0.017,1.16,1.15,0.273,0.273,4.09,4.01,0.879,0.879,1.56,1.57
0.296,0.296,3.82,3.89,0.063,0.063,4.33,4.24,0.206,0.206,3.07,3.02,0.853,0.853,1.51,1.52
0.356,0.356,4.57,4.68,0.07,0.07,4.89,4.77,0.338,0.338,5.09,4.96,0.999,0.999,1.77,1.79
