cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
1.483,1.483,8.69,9.09,0.021,0.021,34.05,29.1,0.083,0.083,3.44,3.38,1.509,1.509,5.2,5.07
1.482,1.482,8.46,8.83,0.008,0.008,12.92,12.14,0.328,0.328,17.07,15.73,1.457,1.457,5.01,4.89
0.165,0.165,0.99,0.99,0.006,0.006,9.56,9.13,0.764,0.764,27.26,31.56,1.435,1.435,4.93,4.82
1.316,1.316,8.66,8.3,0.002,0.002,2.48,2.51,2.107,2.107,50.81,68.12,1.428,1.428,4.91,4.79
0.008,0.008,0.05,0.05,0.017,0.017,28.33,24.82,1.23,1.23,34.48,41.66,1.374,1.374,4.72,4.61
1.257,1.257,8.63,8.27,0.028,0.028,54.67,42.94,2.459,2.459,51.02,68.5,1.391,1.391,4.78,4.67
1.539,1.539,9.15,9.58,0.042,0.042,93.63,63.77,0.007,0.007,0.28,0.28,1.376,1.376,4.72,4.61
0.808,0.808,4.81,4.93,0.012,0.012,19.2,17.52,0.375,0.375,14.17,15.25,1.327,1.327,4.55,4.45
0.397,0.397,2.51,2.48,0.011,0.011,17.94,16.46,1.439,1.439,39.72,49.56,1.318,1.318,4.52,4.42
3.224,3.224,25.17,22.35,0.015,0.015,24.21,21.59,4.191,4.191,64.91,96.1,1.318,1.318,4.52,4.42
0.515,0.515,3.44,3.5,0.048,0.048,73.42,53.71,1.327,1.327,30.23,35.61,1.506,1.506,5.16,5.03
1.848,1.848,11.14,11.8,0.043,0.043,75.29,54.7,0.053,0.053,1.87,1.85,1.42,1.42,4.86,4.75
1.548,1.548,9.05,9.48,0.015,0.015,23.85,21.31,0.154,0.154,6.66,6.45,1.298,1.298,4.44,4.35
0.075,0.075,0.46,0.46,0.02,0.02,39.27,32.83,1.015,1.015,31.56,37.47,1.307,1.307,4.47,4.38
0.074,0.074,0.45,0.46,0.022,0.022,43.28,35.58,0.996,0.996,31.13,36.87,1.311,1.311,4.49,4.39
0.311,0.311,1.97,1.95,0.003,0.003,4.36,4.27,1.364,1.364,38.1,47.06,1.313,1.313,4.5,4.4
0.244,0.244,1.52,1.53,0.017,0.017,27.6,24.26,0.985,0.985,29.66,34.83,1.313,1.313,4.5,4.4
1.503,1.503,8.63,9.02,0.021,0.021,37.93,31.88,0.249,0.249,12.08,11.39,1.262,1.262,4.32,4.22
1.016,1.016,5.84,6.01,0.012,0.012,21.38,19.32,0.003,0.003,0.16,0.16,1.287,1.287,4.4,4.31
0.278,0.278,1.64,1.66,0.006,0.006,8.59,8.98,0.547,0.547,21.74,24.39,1.254,1.254,4.29,4.2
0.694,0.694,4.01,4.09,0.007,0.007,10.81,10.26,0.134,0.134,6.31,6.52,1.29,1.29,4.41,4.32
1.46,1.46,9.58,9.14,0.007,0.007,10.96,10.39,2.162,2.162,52.59,71.35,1.356,1.356,4.65,4.54
1.155,1.155,7.76,7.47,0.021,0.021,37.17,31.35,2.183,2.183,49.04,64.98,1.388,1.388,4.76,4.65
0.017,0.017,0.11,0.11,0.034,0.034,70.83,52.31,1.325,1.325,34.95,42.36,1.4,1.4,4.81,4.7
1.681,1.681,9.71,10.21,0.026,0.026,48.59,39.09,0.323,0.323,15.22,14.14,1.401,1.401,4.81,4.7
0.082,0.082,0.51,0.51,0.019,0.019,37.52,31.59,0.874,0.874,28.85,33.72,1.405,1.405,4.83,4.71
0.903,0.903,5.88,5.71,0.001,0.001,1.29,1.28,1.842,1.842,46.13,59.96,1.41,1.41,4.85,4.73
