Resource,Score,RMSE,MAE,MAPE,SMAPE,Training time,Mean Inference time,Max Inference time,Min Inference time
cpu_user_time_diff_ema_1,0.927,2.006,0.711,43.61,23.76,0.0003960132598876953,0.14416610803079796,5.391671657562256,0.08087515830993652
cpu_system_time_diff_ema_1,0.722,0.249,0.125,37.22,30.37,0.0003960132598876953,0.1414295730435718,7.447427988052368,0.08057594299316406
cpu_idle_time_diff_ema_1,0.913,2.207,0.774,21.19,12.11,0.0003960132598876953,0.14550393550438515,9.42531943321228,0.0837242603302002
memory_ema_1,0.761,1.948,0.704,5.84,4.84,0.0003960132598876953,0.1432438919924427,9.168546676635742,0.0811767578125
