Resource,Score,RMSE,MAE,MAPE,SMAPE,Training time,Mean Inference time,Max Inference time,Min Inference time
cpu_user_time_diff_ema_1,0.878,2.319,0.494,18.21,15.2,0.0005042552947998047,0.15176613320217267,8.82953143119812,0.0842745304107666
cpu_system_time_diff_ema_1,0.893,0.166,0.077,26.42,14.76,0.0005042552947998047,0.15897805106113813,8.961779117584229,0.1264190673828125
cpu_idle_time_diff_ema_1,0.963,1.2,0.41,8.74,7.31,0.0005042552947998047,0.15126077248410313,8.520424127578735,0.08483123779296875
memory_ema_1,0.958,1.18,0.36,1.69,1.68,0.0005042552947998047,0.16032456875327197,9.542604446411133,0.11510825157165527
