Resource,Score,RMSE,MAE,MAPE,SMAPE,Training time,Mean Inference time,Max Inference time,Min Inference time
cpu_user_time_diff_ema_1,0.963,1.438,0.541,31.31,21.47,0.0007724761962890625,0.21591164890618897,11.039914608001709,0.10915493965148926
cpu_system_time_diff_ema_1,0.799,0.21,0.109,29.08,28.91,0.0007724761962890625,0.2584316156046222,11.106484174728394,0.08065915107727051
cpu_idle_time_diff_ema_1,0.965,1.351,0.428,12.06,9.19,0.0007724761962890625,0.2682851724339464,20.416242122650146,0.0822596549987793
memory_ema_1,0.808,1.74,0.654,5.42,4.54,0.0007724761962890625,0.269626565230448,21.71285581588745,0.08209824562072754
