State,Hurst_RS,CI_RS,Hurst_Variance,CI_Variance,Hurst_Periodogram,Noise_Level
entire,0.00011363916002722558,"(-6.5113692036851605, 6.511596482005214)",1.0001136391600272,"(-5.5113692036851605, 7.511596482005214)",1.6157213457202229,0.0001266833460285745
entire,0.00011363916002722558,"(-6.5113692036851605, 6.511596482005214)",1.0001136391600272,"(-5.5113692036851605, 7.511596482005214)",1.6157213457202229,0.0001266833460285745
AR,0.0007498884917270109,"(-7.94800348048023, 7.949503257463684)",1.000749888491727,"(-6.94800348048023, 8.949503257463684)",1.1212292311415524,8.587442193942847e-06
Idle,0.0006012744388533864,"(-11.85496745101695, 11.856169999894657)",1.0006012744388535,"(-10.85496745101695, 12.856169999894657)",1.266531297865225,7.938343197724852e-06
Mining,0.0004197984946077593,"(-10.918534470914318, 10.919374067903535)",1.0004197984946077,"(-9.91853447091432, 11.919374067903536)",1.2693361599767088,7.000430283208931e-06
Stream,0.0005598185564215417,"(-8.69633541337932, 8.697455050492163)",1.0005598185564215,"(-7.69633541337932, 9.697455050492163)",1.3092937888225347,5.520572725340158e-05
Gaming,0.0004018373135614281,"(-11.552210931466636, 11.553014606093758)",1.0004018373135615,"(-10.552210931466636, 12.553014606093758)",1.739753835517211,0.000268973466123538
