bin_edges,hist_data,kde_values
1.1591475523037528e-05,10,14780.804425216707
1.1691402036167162e-05,11,14755.665162950278
1.1791328549296795e-05,12,14730.322489677823
1.189125506242643e-05,11,14704.777642683903
1.1991181575556065e-05,12,14679.031867234367
1.2091108088685698e-05,11,14653.086416532846
1.2191034601815332e-05,12,14626.942551660017
1.2290961114944966e-05,7,14600.601541328853
1.23908876280746e-05,14,14574.064661918554
1.2490814141204233e-05,14,14547.33319736196
1.2590740654333867e-05,13,14520.40843892042
1.2690667167463501e-05,12,14493.291685206821
1.2790593680593135e-05,12,14465.984242074364
1.2890520193722769e-05,22,14438.487422431195
1.2990446706852402e-05,14,14410.802546208797
1.3090373219982036e-05,29,14382.930940220518
1.319029973311167e-05,13,14354.87393804655
1.3290226246241304e-05,27,14326.63288000902
1.3390152759370937e-05,21,14298.209112960916
1.3490079272500571e-05,19,14269.603990248646
1.3590005785630205e-05,29,14240.818871576348
1.368993229875984e-05,17,14211.855122864124
1.3789858811889474e-05,22,14182.714116283578
1.3889785325019108e-05,16,14153.397229917808
1.3989711838148742e-05,36,14123.905847916489
1.4089638351278375e-05,15,14094.241360158754
1.4189564864408009e-05,29,14064.405162293828
1.4289491377537643e-05,20,14034.398655558358
1.4389417890667277e-05,28,14004.223246702804
1.448934440379691e-05,28,13973.88034789215
1.4589270916926544e-05,22,13943.371376497364
1.4689197430056178e-05,30,13912.697755166055
1.4789123943185812e-05,20,13881.86091153175
1.4889050456315445e-05,33,13850.862278255332
1.4988976969445079e-05,21,13819.703292749375
1.5088903482574713e-05,29,13788.38539724092
1.5188829995704348e-05,28,13756.910038546917
1.528875650883398e-05,19,13725.278668039387
1.5388683021963616e-05,27,13693.492741434686
1.5488609535093248e-05,22,13661.553718781382
1.5588536048222883e-05,22,13629.4630643058
1.5688462561352515e-05,18,13597.222246300411
1.578838907448215e-05,31,13564.832737048944
1.5888315587611783e-05,26,13532.296012637626
1.598824210074142e-05,32,13499.613552924102
1.6088168613871054e-05,27,13466.786841406116
1.6188095127000686e-05,23,13433.817365102299
1.628802164013032e-05,27,13400.706614372337
1.6387948153259953e-05,22,13367.456082975772
1.648787466638959e-05,31,13334.067267802291
1.658780117951922e-05,28,13300.541668782625
1.6687727692648856e-05,31,13266.880788904096
1.678765420577849e-05,26,13233.086133928884
1.6887580718908124e-05,17,13199.159212401382
1.6987507232037756e-05,27,13165.101535495807
1.708743374516739e-05,31,13130.9146168959
1.7187360258297024e-05,32,13096.599972706023
1.728728677142666e-05,12,13062.15912134761
1.738721328455629e-05,27,13027.593583384547
1.7487139797685927e-05,20,12992.904881509028
1.7587066310815562e-05,29,12958.094540378237
1.7686992823945194e-05,20,12923.16408649472
1.778691933707483e-05,28,12888.115048122389
1.788684585020446e-05,22,12852.948955177782
1.7986772363334097e-05,19,12817.66733907261
1.808669887646373e-05,23,12782.271732695086
1.8186625389593365e-05,21,12746.763670217862
1.8286551902722997e-05,23,12711.144687003265
1.8386478415852632e-05,27,12675.416319563381
1.8486404928982264e-05,25,12639.580105344141
1.85863314421119e-05,24,12603.637582710215
1.868625795524153e-05,21,12567.590290806778
1.8786184468371167e-05,19,12531.439769390729
1.88861109815008e-05,19,12495.187558833357
1.8986037494630435e-05,21,12458.8351999183
1.9085964007760067e-05,18,12422.384233829773
1.9185890520889702e-05,21,12385.836201939526
1.9285817034019338e-05,10,12349.192645765486
1.938574354714897e-05,14,12312.455106842546
1.9485670060278605e-05,13,12275.625126665955
1.9585596573408237e-05,12,12238.704246519086
1.9685523086537873e-05,9,12201.694007393016
1.9785449599667505e-05,12,12164.595949899092
1.988537611279714e-05,9,12127.411614168033
1.9985302625926772e-05,11,12090.142539677601
2.0085229139056408e-05,6,12052.790265252126
2.018515565218604e-05,9,12015.356328899996
2.0285082165315675e-05,6,11977.842267702028
2.0385008678445307e-05,14,11940.249617781768
2.0484935191574943e-05,10,11902.57991407224
2.0584861704704575e-05,8,11864.834690344447
2.068478821783421e-05,6,11827.015479071917
2.0784714730963842e-05,9,11789.123811267891
2.0884641244093478e-05,10,11751.161216475279
2.0984567757223113e-05,4,11713.12922257229
2.1084494270352745e-05,11,11675.029355791828
2.118442078348238e-05,6,11636.863140501297
2.1284347296612013e-05,5,11598.632099193765
2.1384273809741648e-05,7,11560.337752342091
2.148420032287128e-05,6,11521.981618338392
2.1584126836000916e-05,7,11483.565213365042
2.1684053349130548e-05,8,11445.090051290894
2.1783979862260183e-05,8,11406.557643620567
2.1883906375389815e-05,6,11367.969499367648
2.198383288851945e-05,5,11329.327124998064
2.2083759401649083e-05,2,11290.632024241644
2.2183685914778718e-05,7,11251.885698141432
2.228361242790835e-05,7,11213.089644817273
2.2383538941037986e-05,8,11174.245359496537
2.248346545416762e-05,5,11135.354334316806
2.2583391967297253e-05,6,11096.418058341482
2.268331848042689e-05,8,11057.43801736767
2.278324499355652e-05,2,11018.415693903708
2.2883171506686156e-05,8,10979.352567059652
2.298309801981579e-05,5,10940.250112458578
2.3083024532945424e-05,2,10901.109802168978
2.3182951046075056e-05,5,10861.93310455259
2.328287755920469e-05,8,10822.721484287495
2.3382804072334323e-05,7,10783.47640215214
2.348273058546396e-05,8,10744.199315067239
2.358265709859359e-05,10,10704.89167590857
2.3682583611723226e-05,4,10665.554933522275
2.378251012485286e-05,6,10626.19053251973
2.3882436637982494e-05,5,10586.799913302051
2.398236315111213e-05,5,10547.384511943126
2.408228966424176e-05,1,10507.945760098703
2.4182216177371397e-05,5,10468.485084904982
2.428214269050103e-05,6,10429.003908973677
2.4382069203630664e-05,7,10389.503650243665
2.4481995716760296e-05,2,10349.98572191235
2.4581922229889932e-05,7,10310.451532394181
2.4681848743019564e-05,3,10270.902485215584
2.47817752561492e-05,6,10231.33997891507
2.488170176927883e-05,7,10191.765407065373
2.4981628282408467e-05,2,10152.180158076644
2.50815547955381e-05,3,10112.58561518534
2.5181481308667734e-05,2,10072.98315640539
2.5281407821797367e-05,3,10033.374154371719
2.5381334334927002e-05,4,9993.759976369007
2.5481260848056634e-05,7,9954.141984198863
2.558118736118627e-05,3,9914.521534139576
2.5681113874315905e-05,4,9874.89997682393
2.5781040387445537e-05,5,9835.278657245137
2.5880966900575172e-05,1,9795.6589146461
2.5980893413704805e-05,5,9756.042082455057
2.608081992683444e-05,4,9716.429488232743
2.6180746439964072e-05,4,9676.822453595474
2.6280672953093708e-05,2,9637.222294149615
2.638059946622334e-05,5,9597.63031943471
2.6480525979352975e-05,3,9558.04783288022
2.6580452492482607e-05,3,9518.476131696738
2.6680379005612243e-05,6,9478.916506863108
2.6780305518741875e-05,3,9439.370243011159
2.688023203187151e-05,8,9399.838618437414
2.6980158545001142e-05,4,9360.322904979446
2.7080085058130778e-05,4,9320.824367996063
2.718001157126041e-05,3,9281.34426630483
2.7279938084390045e-05,2,9241.883852092433
2.737986459751968e-05,4,9202.44437092069
2.7479791110649313e-05,3,9163.027061613398
2.7579717623778948e-05,10,9123.633156234446
2.767964413690858e-05,3,9084.26388002796
2.7779570650038216e-05,9,9044.92045137187
2.7879497163167848e-05,7,9005.604081701867
2.7979423676297483e-05,6,8966.315975489013
2.8079350189427115e-05,6,8927.057330195454
2.817927670255675e-05,1,8887.829336174167
2.8279203215686383e-05,5,8848.633176687299
2.8379129728816018e-05,3,8809.470027810306
2.847905624194565e-05,7,8770.34105842135
2.8578982755075286e-05,2,8731.247430123532
2.8678909268204918e-05,5,8692.190297229445
2.8778835781334553e-05,7,8653.170806682325
2.887876229446419e-05,5,8614.190098034986
2.897868880759382e-05,3,8575.249303436389
2.9078615320723456e-05,1,8536.349547533811
2.9178541833853088e-05,4,8497.491947451712
2.9278468346982724e-05,5,8458.677612779373
2.9378394860112356e-05,5,8419.907645494663
2.947832137324199e-05,6,8381.183139975012
2.9578247886371623e-05,6,8342.50518287921
2.967817439950126e-05,5,8303.874853192752
2.977810091263089e-05,2,8265.293222160508
2.9878027425760526e-05,5,8226.761353228407
2.9977953938890158e-05,6,8188.280302066214
3.0077880452019794e-05,9,8149.851116483815
3.0177806965149426e-05,1,8111.47483639724
3.027773347827906e-05,5,8073.152493839765
3.0377659991408697e-05,3,8034.885112904888
3.047758650453833e-05,4,7996.673709736258
3.057751301766796e-05,5,7958.519292425413
3.06774395307976e-05,4,7920.422861116081
3.077736604392723e-05,4,7882.385407848246
3.0877292557056864e-05,1,7844.407916616813
3.0977219070186496e-05,5,7806.491363282762
3.1077145583316135e-05,3,7768.6367156042115
3.117707209644577e-05,7,7730.844933192038
3.12769986095754e-05,2,7693.116967462086
3.137692512270503e-05,6,7655.453761667868
3.147685163583467e-05,8,7617.856250801917
3.15767781489643e-05,6,7580.325361661975
3.1676704662093934e-05,3,7542.862012768612
3.1776631175223566e-05,5,7505.4671143539
3.1876557688353205e-05,2,7468.141568386365
3.197648420148284e-05,3,7430.886268490463
3.207641071461247e-05,4,7393.702099991348
3.217633722774211e-05,2,7356.589939840298
3.227626374087174e-05,6,7319.550656661757
3.237619025400137e-05,5,7282.585110682294
3.2476116767131004e-05,3,7245.6941537591265
3.257604328026064e-05,9,7208.8786293351095
3.2675969793390275e-05,4,7172.1393724535865
3.277589630651991e-05,4,7135.477209740723
3.287582281964954e-05,5,7098.892959355522
3.297574933277918e-05,3,7062.387431066956
3.307567584590881e-05,5,7025.961426170089
3.317560235903844e-05,2,6989.615737481991
3.3275528872168074e-05,7,6953.351149395716
3.337545538529771e-05,3,6917.168437795294
3.3475381898427345e-05,5,6881.068370109245
3.357530841155698e-05,3,6845.051705268387
3.3675234924686616e-05,7,6809.119193751173
3.377516143781625e-05,2,6773.271577501109
3.387508795094588e-05,5,6737.509589990935
3.397501446407551e-05,6,6701.83395621703
3.407494097720515e-05,2,6666.245392650078
3.417486749033478e-05,4,6630.744607278576
3.4274794003464415e-05,3,6595.3322995969465
3.437472051659405e-05,4,6560.0091606024735
3.4474647029723686e-05,4,6524.775872808111
3.457457354285332e-05,3,6489.633110223445
3.467450005598295e-05,1,6454.581538371894
3.477442656911258e-05,2,6419.621814318374
3.487435308224222e-05,4,6384.754586614412
3.497427959537185e-05,1,6349.980495364481
3.5074206108501485e-05,4,6315.300172193202
3.5174132621631124e-05,3,6280.714240274352
3.5274059134760756e-05,3,6246.223314310713
3.537398564789039e-05,4,6211.828000568312
3.547391216102002e-05,5,6177.528896895886
3.557383867414966e-05,0,6143.326592692836
3.567376518727929e-05,2,6109.2216689393645
3.577369170040892e-05,4,6075.214698235489
3.5873618213538555e-05,6,6041.306244752578
3.5973544726668194e-05,5,6007.496864290195
3.6073471239797826e-05,8,5973.7871042990055
3.617339775292746e-05,5,5940.17750385046
3.627332426605709e-05,3,5906.668593673907
3.637325077918673e-05,1,5873.260896167105
3.647317729231636e-05,0,5839.954925437247
3.657310380544599e-05,1,5806.751187264511
3.6673030318575625e-05,6,5773.650179156202
3.6772956831705264e-05,6,5740.65239037665
3.6872883344834896e-05,3,5707.758301905514
3.697280985796453e-05,5,5674.968386532661
3.707273637109417e-05,3,5642.283108799227
3.71726628842238e-05,9,5609.702925090944
3.727258939735343e-05,3,5577.228283590906
3.737251591048306e-05,2,5544.859624366921
3.74724424236127e-05,5,5512.597379321385
3.7572368936742334e-05,4,5480.441972276513
3.7672295449871966e-05,4,5448.393818955376
3.77722219630016e-05,7,5416.453327020739
3.787214847613124e-05,3,5384.620896094773
3.797207498926087e-05,4,5352.89691777837
3.80720015023905e-05,2,5321.2817757060175
3.817192801552013e-05,3,5289.775845511361
3.827185452864977e-05,5,5258.3794949154035
3.8371781041779404e-05,1,5227.093083697835
3.8471707554909036e-05,2,5195.916963774094
3.8571634068038675e-05,2,5164.851479181174
3.867156058116831e-05,2,5133.896966127125
3.877148709429794e-05,2,5103.053753016499
3.887141360742757e-05,3,5072.322160466801
3.897134012055721e-05,0,5041.702501350897
3.907126663368684e-05,2,5011.195080825313
3.9171193146816474e-05,1,4980.800196350886
3.9271119659946106e-05,3,4950.518137728497
3.9371046173075745e-05,5,4920.349187131458
3.947097268620538e-05,2,4890.293619132191
3.957089919933501e-05,8,4860.351700740998
3.967082571246464e-05,3,4830.523691424172
3.977075222559428e-05,2,4800.809843161293
3.987067873872391e-05,7,4771.210400444435
3.9970605251853544e-05,3,4741.725600341805
4.007053176498318e-05,1,4712.355672515806
4.0170458278112815e-05,2,4683.1008392607555
4.027038479124245e-05,1,4653.961315528749
4.037031130437208e-05,0,4624.937308992037
4.047023781750172e-05,2,4596.029020039237
4.057016433063135e-05,2,4567.236641841758
4.067009084376098e-05,2,4538.560360371344
4.0770017356890614e-05,1,4510.0003544589035
4.086994387002025e-05,6,4481.556795794368
4.0969870383149885e-05,2,4453.229849013121
4.106979689627952e-05,1,4425.019671672867
4.116972340940915e-05,2,4396.9264143556875
4.126964992253879e-05,0,4368.95022065849
4.136957643566842e-05,6,4341.091227254961
4.146950294879805e-05,3,4313.34956391737
4.1569429461927685e-05,1,4285.725353574201
4.1669355975057323e-05,1,4258.218712348269
4.1769282488186955e-05,4,4230.829749571094
4.186920900131659e-05,1,4203.558567858758
4.1969135514446226e-05,2,4176.405263126634
4.206906202757586e-05,2,4149.3699246286
4.216898854070549e-05,2,4122.45263503013
4.226891505383512e-05,4,4095.6534704078167
4.236884156696476e-05,1,4068.972500310452
4.2468768080094393e-05,1,4042.409787812939
4.2568694593224026e-05,2,4015.965389530566
4.266862110635366e-05,3,3989.6393556901135
4.2768547619483296e-05,4,3963.431730138562
4.286847413261293e-05,3,3937.342550417625
4.296840064574256e-05,1,3911.371847801294
4.306832715887219e-05,6,3885.5196473159667
4.316825367200183e-05,1,3859.7859678080827
4.3268180185131464e-05,4,3834.170821976218
4.3368106698261096e-05,6,3808.6742164216867
4.3468033211390734e-05,1,3783.296151679212
4.3567959724520367e-05,0,3758.036622276752
4.366788623765e-05,3,3732.8956167820706
4.376781275077963e-05,3,3707.873117815427
4.386773926390927e-05,1,3682.969102143872
4.39676657770389e-05,1,3658.18354068487
4.4067592290168534e-05,1,3633.5163985571385
4.4167518803298166e-05,0,3608.9676351593494
4.4267445316427805e-05,3,3584.537204175873
4.4367371829557437e-05,3,3560.225053626377
4.446729834268707e-05,4,3536.0311259476503
4.45672248558167e-05,1,3511.9553579972735
4.466715136894634e-05,3,3487.997681119669
4.476707788207597e-05,0,3464.1580211863306
4.4867004395205604e-05,2,3440.4362986468545
4.496693090833524e-05,0,3416.832428575667
4.5066857421464875e-05,1,3393.346320710582
4.516678393459451e-05,0,3369.977879510155
4.526671044772414e-05,2,3346.7270041792917
4.536663696085378e-05,0,3323.593588752295
4.546656347398341e-05,4,3300.577522095298
4.556648998711304e-05,0,3277.6786879964147
4.5666416500242674e-05,0,3254.896965184778
4.576634301337231e-05,2,3232.232227370842
4.5866269526501945e-05,2,3209.6843433263107
4.596619603963158e-05,7,3187.2531769044
4.606612255276121e-05,0,3164.938587092336
4.616604906589085e-05,3,3142.740428070133
4.626597557902048e-05,3,3120.658549233119
4.636590209215011e-05,0,3098.692795268972
4.646582860527975e-05,1,3076.8430061815657
4.656575511840938e-05,3,3055.1090173574903
4.6665681631539015e-05,1,3033.4906595907405
4.676560814466865e-05,1,3011.9877591498657
4.6865534657798286e-05,2,2990.6001378169317
4.696546117092792e-05,2,2969.327612939502
4.706538768405755e-05,2,2948.1699974623025
4.716531419718718e-05,2,2927.1271000058027
4.726524071031682e-05,4,2906.1987248831383
4.736516722344645e-05,1,2885.3846721561968
4.7465093736576085e-05,5,2864.6847376891324
4.756502024970572e-05,3,2844.0987131989255
4.7664946762835356e-05,1,2823.6263862855913
4.776487327596499e-05,0,2803.2675404954784
4.786479978909462e-05,2,2783.0219553638954
4.796472630222426e-05,2,2762.8894064549377
4.806465281535389e-05,3,2742.8696654279515
4.816457932848352e-05,1,2722.962500054725
4.8264505841613155e-05,0,2703.1676743011703
4.8364432354742794e-05,3,2683.4849483408625
4.8464358867872426e-05,2,2663.914078626656
4.856428538100206e-05,1,2644.4548179254207
4.866421189413169e-05,0,2625.1069153735302
4.876413840726133e-05,0,2605.870116512006
4.886406492039096e-05,2,2586.744163338653
4.896399143352059e-05,1,2567.7287943599954
4.9063917946650225e-05,3,2548.823744632897
4.9163844459779864e-05,2,2530.028745806846
4.9263770972909496e-05,0,2511.3435261773916
4.936369748603913e-05,1,2492.7678107285224
4.946362399916876e-05,1,2474.301321177956
4.95635505122984e-05,1,2455.9437760304677
4.966347702542803e-05,0,2437.6948906090824
4.976340353855766e-05,0,2419.5543771174075
4.98633300516873e-05,1,2401.5219446763913
4.9963256564816934e-05,1,2383.597299367259
5.0063183077946566e-05,0,2365.7801442847685
5.01631095910762e-05,0,2348.0701795763466
5.026303610420584e-05,1,2330.467102486655
5.036296261733547e-05,2,2312.9706074133214
5.04628891304651e-05,4,2295.580385937363
5.056281564359473e-05,3,2278.2961268715894
5.066274215672437e-05,2,2261.117516314355
5.0762668669854004e-05,1,2244.044237686585
5.0862595182983636e-05,2,2227.075971772653
5.096252169611327e-05,1,2210.212396772955
5.106244820924291e-05,0,2193.453188338375
5.116237472237254e-05,0,2176.798019623343
5.126230123550217e-05,4,2160.246561326434
5.136222774863181e-05,0,2143.7984817302104
5.146215426176144e-05,3,2127.4534467473
5.1562080774891074e-05,0,2111.211119963845
5.1662007288020706e-05,3,2095.0711626822554
5.1761933801150345e-05,2,2079.0332339642296
5.186186031427998e-05,3,2063.0969906678365
5.196178682740961e-05,3,2047.2620874996262
5.206171334053924e-05,0,2031.5281770504569
5.216163985366888e-05,3,2015.894909840143
5.226156636679851e-05,2,2000.3619343550708
5.2361492879928144e-05,4,1984.9288970995278
5.2461419393057776e-05,1,1969.595442618309
5.2561345906187415e-05,1,1954.361213562635
5.266127241931705e-05,1,1939.2258507095517
5.276119893244668e-05,1,1924.1889930206148
5.286112544557632e-05,0,1909.2502776607814
5.296105195870595e-05,0,1894.4093400623506
5.306097847183558e-05,2,1879.66581395336
5.3160904984965214e-05,3,1865.0193313957743
5.326083149809485e-05,3,1850.4695228264932
5.3360758011224485e-05,1,1836.016017098715
5.346068452435412e-05,3,1821.6584415295215
5.356061103748375e-05,2,1807.3964219161155
5.366053755061339e-05,1,1793.229582602363
5.376046406374302e-05,4,1779.1575464958091
5.386039057687265e-05,1,1765.1799351124687
5.3960317090002284e-05,4,1751.2963686278592
5.406024360313192e-05,1,1737.5064658918488
5.4160170116261555e-05,0,1723.8098444851603
5.426009662939119e-05,2,1710.2061207492884
5.436002314252082e-05,3,1696.6949098197867
5.445994965565046e-05,0,1683.2758256760706
5.455987616878009e-05,0,1669.9484811618738
5.465980268190972e-05,1,1656.7124880366498
5.475972919503936e-05,2,1643.567457001291
5.485965570816899e-05,1,1630.512997736527
5.4959582221298625e-05,4,1617.5487189445494
5.505950873442826e-05,3,1604.6742283781061
5.5159435247557896e-05,1,1591.8891328776763
5.525936176068753e-05,4,1579.1930384070592
5.535928827381716e-05,2,1566.5855500846449
5.545921478694679e-05,6,1554.0662722250647
5.555914130007643e-05,2,1541.6348083696762
5.565906781320606e-05,1,1529.2907613145803
5.5758994326335695e-05,4,1517.033733158281
5.585892083946533e-05,4,1504.863325320391
5.5958847352594966e-05,3,1492.7791385848643
5.60587738657246e-05,2,1480.7807731270937
5.615870037885423e-05,1,1468.8678285509495
5.625862689198387e-05,0,1457.0399039199458
5.63585534051135e-05,1,1445.2965977864837
5.645847991824313e-05,0,1433.6375082264167
5.6558406431372765e-05,0,1422.0622328724753
5.6658332944502404e-05,1,1410.570368943906
5.6758259457632036e-05,2,1399.161513272291
5.685818597076167e-05,2,1387.835262345576
5.69581124838913e-05,0,1376.5912123230576
5.705803899702094e-05,0,1365.4289590792655
5.715796551015057e-05,0,1354.348098221607
5.7257892023280203e-05,2,1343.3482251318117
5.7357818536409835e-05,2,1332.428934990247
5.7457745049539474e-05,1,1321.5898228017006
5.7557671562669106e-05,1,1310.8304834290195
5.765759807579874e-05,1,1300.1505116222231
5.775752458892838e-05,2,1289.549502043833
5.785745110205801e-05,0,1279.0270493002647
5.795737761518764e-05,2,1268.582747965844
5.8057304128317273e-05,1,1258.2161926155413
5.815723064144691e-05,1,1247.9269778475498
5.8257157154576544e-05,2,1237.7146983112348
5.8357083667706176e-05,1,1227.5789487393274
5.845701018083581e-05,0,1217.5193239650139
5.855693669396545e-05,0,1207.5354189597958
5.865686320709508e-05,1,1197.6268288463955
5.875678972022471e-05,0,1187.7931489369464
5.8856716233354344e-05,2,1178.0339747488351
5.895664274648398e-05,0,1168.3489020352747
5.9056569259613614e-05,3,1158.7375268114363
5.9156495772743247e-05,2,1149.1994453734858
5.9256422285872885e-05,1,1139.7342543271484
5.935634879900252e-05,1,1130.341550611871
5.945627531213215e-05,1,1121.0209315211105
5.955620182526178e-05,1,1111.7719947300109
5.965612833839142e-05,2,1102.5943383180277
5.975605485152105e-05,0,1093.487560790271
5.9855981364650685e-05,0,1084.4512611010114
5.9955907877780317e-05,1,1075.4850386752655
6.0055834390909955e-05,0,1066.5884934339497
6.015576090403959e-05,3,1057.7612258139109
6.025568741716922e-05,0,1049.0028367891862
6.035561393029885e-05,1,1040.3129278915328
6.045554044342849e-05,1,1031.6911012360572
6.055546695655812e-05,0,1023.1369595361606
6.0655393469687755e-05,0,1014.6501061317372
6.0755319982817393e-05,1,1006.2301449994803
6.0855246495947026e-05,1,997.8766807814312
6.095517300907666e-05,0,989.5893188041271
6.105509952220629e-05,1,981.3676650901868
6.115502603533592e-05,2,973.211326390018
6.125495254846555e-05,5,965.1199101915164
6.13548790615952e-05,0,957.0930247399613
6.145480557472483e-05,2,949.1302790617855
6.155473208785446e-05,0,941.2312829785536
6.16546586009841e-05,1,933.3956471241748
6.175458511411373e-05,2,925.6229829651869
6.185451162724336e-05,0,917.9129028216929
6.195443814037299e-05,1,910.2650198728096
6.205436465350262e-05,4,902.6789481898709
6.215429116663227e-05,2,895.1543027383299
6.22542176797619e-05,1,887.6906994019665
6.235414419289153e-05,1,880.2877550029326
6.245407070602117e-05,1,872.9450873054813
6.25539972191508e-05,3,865.6623150441033
6.265392373228043e-05,2,858.4390579312628
6.275385024541006e-05,1,851.2749366782384
6.285377675853971e-05,1,844.1695730042844
6.295370327166934e-05,0,837.1225896568297
6.305362978479897e-05,2,830.1336104212112
6.31535562979286e-05,0,823.2022601387896
6.325348281105824e-05,0,816.3281647221033
6.335340932418787e-05,0,809.510951160613
6.34533358373175e-05,2,802.7502475450033
6.355326235044713e-05,2,796.0456830714859
6.365318886357678e-05,1,789.3968880639453
6.375311537670641e-05,0,782.8034939755288
6.385304188983604e-05,1,776.2651334113971
6.395296840296567e-05,0,769.7814401372996
6.40528949160953e-05,0,763.3520490900129
6.415282142922494e-05,0,756.9765963904216
6.425274794235457e-05,0,750.6547193584944
6.435267445548422e-05,1,744.3860565186644
