cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
0.073,0.073,1.43,1.44,0.013,0.013,1.39,1.38,0.214,0.214,1.54,1.55,0.125,0.125,1.3,1.31
0.168,0.168,3.21,3.26,0.001,0.001,0.11,0.11,0.067,0.067,0.49,0.49,0.138,0.138,1.54,1.52
0.026,0.026,0.53,0.52,0.148,0.148,12.88,13.77,0.013,0.013,0.09,0.09,0.965,0.965,10.6,10.07
0.072,0.072,1.43,1.42,0.029,0.029,2.89,2.93,0.107,0.107,0.77,0.77,0.069,0.069,0.75,0.74
0.017,0.017,0.32,0.32,0.073,0.073,6.49,6.71,0.064,0.064,0.47,0.47,0.183,0.183,2.03,2.01
0.023,0.023,0.45,0.46,0.124,0.124,12.92,12.14,0.03,0.03,0.22,0.22,0.946,0.946,9.86,10.37
0.077,0.077,1.48,1.49,0.037,0.037,3.56,3.5,0.159,0.159,1.16,1.15,0.009,0.009,0.09,0.09
0.075,0.075,1.45,1.46,0.041,0.041,3.71,3.78,0.11,0.11,0.8,0.8,0.723,0.723,7.95,7.64
0.112,0.112,2.24,2.22,0.06,0.06,5.5,5.65,0.033,0.033,0.24,0.24,0.093,0.093,1.01,1.0
0.0,0.0,0.0,0.0,0.088,0.088,8.8,8.43,0.122,0.122,0.89,0.89,0.325,0.325,3.61,3.54
0.077,0.077,1.51,1.52,0.127,0.127,13.4,12.56,0.078,0.078,0.56,0.56,0.445,0.445,4.54,4.65
0.156,0.156,3.0,3.04,0.116,0.116,12.23,11.53,0.094,0.094,0.69,0.68,0.003,0.003,0.03,0.03
0.166,0.166,3.18,3.23,0.009,0.009,0.92,0.91,0.143,0.143,1.04,1.03,0.977,0.977,10.74,10.19
0.077,0.077,1.52,1.5,0.004,0.004,0.38,0.38,0.029,0.029,0.21,0.21,0.061,0.061,0.66,0.66
0.027,0.027,0.52,0.52,0.008,0.008,0.85,0.86,0.063,0.063,0.46,0.46,0.315,0.315,3.46,3.4
0.009,0.009,0.18,0.18,0.029,0.029,3.09,3.04,0.049,0.049,0.35,0.35,0.576,0.576,6.4,6.2
0.073,0.073,1.4,1.4,0.023,0.023,2.36,2.39,0.156,0.156,1.13,1.12,0.102,0.102,1.12,1.12
0.013,0.013,0.25,0.25,0.047,0.047,4.65,4.76,0.1,0.1,0.73,0.72,0.012,0.012,0.13,0.13
0.053,0.053,1.05,1.04,0.014,0.014,1.47,1.48,0.011,0.011,0.08,0.08,0.01,0.01,0.1,0.1
0.098,0.098,1.86,1.88,0.011,0.011,1.12,1.12,0.029,0.029,0.21,0.21,0.338,0.338,3.76,3.83
0.158,0.158,3.04,3.09,0.023,0.023,2.42,2.39,0.091,0.091,0.65,0.65,0.248,0.248,2.76,2.8
0.009,0.009,0.18,0.18,0.005,0.005,0.48,0.48,0.003,0.003,0.02,0.02,0.014,0.014,0.15,0.15
0.007,0.007,0.14,0.14,0.118,0.118,10.89,11.51,0.053,0.053,0.38,0.39,0.333,0.333,3.58,3.65
0.038,0.038,0.74,0.74,0.01,0.01,0.97,0.98,0.088,0.088,0.63,0.63,0.5,0.5,5.32,5.46
0.002,0.002,0.03,0.03,0.125,0.125,12.72,11.96,0.015,0.015,0.11,0.11,0.118,0.118,1.31,1.32
0.034,0.034,0.66,0.65,0.108,0.108,11.66,11.02,0.085,0.085,0.61,0.61,0.146,0.146,1.63,1.64
0.044,0.044,0.85,0.86,0.03,0.03,3.16,3.11,0.078,0.078,0.57,0.56,0.299,0.299,3.28,3.23
0.022,0.022,0.43,0.42,0.114,0.114,10.39,10.96,0.194,0.194,1.41,1.4,0.144,0.144,1.59,1.6
0.119,0.119,2.36,2.33,0.089,0.089,8.6,8.98,0.013,0.013,0.1,0.1,0.35,0.35,3.76,3.84
0.015,0.015,0.29,0.29,0.004,0.004,0.37,0.37,0.048,0.048,0.35,0.35,0.271,0.271,3.01,3.05
0.067,0.067,1.3,1.31,0.16,0.16,16.62,15.34,0.005,0.005,0.03,0.03,1.016,1.016,10.47,11.05
0.094,0.094,1.81,1.83,0.028,0.028,2.73,2.69,0.078,0.078,0.57,0.57,0.127,0.127,1.41,1.4
0.123,0.123,2.32,2.34,0.049,0.049,5.25,5.11,0.05,0.05,0.36,0.36,0.052,0.052,0.58,0.58
0.073,0.073,1.43,1.42,0.057,0.057,6.08,5.91,0.166,0.166,1.19,1.2,0.136,0.136,1.48,1.46
0.038,0.038,0.72,0.72,0.077,0.077,8.42,8.08,0.05,0.05,0.36,0.37,0.13,0.13,1.42,1.43
0.16,0.16,3.17,3.12,0.033,0.033,3.35,3.4,0.047,0.047,0.34,0.33,0.037,0.037,0.39,0.39
0.046,0.046,0.89,0.88,0.186,0.186,16.62,18.12,0.154,0.154,1.12,1.11,0.114,0.114,1.27,1.26
0.108,0.108,2.08,2.1,0.011,0.011,1.16,1.16,0.042,0.042,0.31,0.31,0.644,0.644,7.15,6.91
0.103,0.103,2.03,2.01,0.065,0.065,7.0,6.76,0.057,0.057,0.41,0.41,0.009,0.009,0.09,0.09
0.005,0.005,0.1,0.09,0.036,0.036,3.34,3.39,0.074,0.074,0.54,0.54,0.225,0.225,2.5,2.47
0.06,0.06,1.18,1.17,0.163,0.163,18.36,16.81,0.022,0.022,0.16,0.16,0.24,0.24,2.47,2.5
0.033,0.033,0.63,0.63,0.001,0.001,0.1,0.1,0.092,0.092,0.67,0.67,0.002,0.002,0.03,0.03
0.094,0.094,1.79,1.8,0.114,0.114,10.5,11.08,0.21,0.21,1.54,1.52,0.01,0.01,0.11,0.11
0.091,0.091,1.8,1.78,0.052,0.052,5.23,5.37,0.026,0.026,0.19,0.19,0.023,0.023,0.24,0.24
1.138,1.138,17.94,19.71,0.149,0.149,12.33,13.14,0.306,0.306,2.18,2.2,0.77,0.77,8.95,8.57
3.253,3.253,173.03,92.77,0.741,0.741,246.84,110.48,2.099,2.099,13.14,14.07,1.177,1.177,14.01,13.09
4.114,4.114,345.72,126.7,0.597,0.597,114.74,72.91,4.146,4.146,22.72,25.63,0.6,0.6,7.14,6.9
2.204,2.204,158.56,88.44,0.53,0.53,103.95,68.4,1.749,1.749,9.89,10.4,0.296,0.296,3.52,3.46
1.415,1.415,157.2,200.0,0.111,0.111,20.89,23.32,0.832,0.832,4.51,4.41,0.022,0.022,0.26,0.26
0.377,0.377,22.58,25.46,0.217,0.217,31.85,37.88,1.297,1.297,7.48,7.21,0.202,0.202,2.41,2.44
0.01,0.01,1.03,1.03,0.009,0.009,1.82,1.8,0.032,0.032,0.17,0.17,0.335,0.335,3.99,4.07
0.416,0.416,26.14,30.07,0.077,0.077,12.04,12.82,0.727,0.727,4.18,4.1,0.344,0.344,4.09,4.18
0.302,0.302,31.1,26.91,0.002,0.002,0.38,0.38,0.174,0.174,0.94,0.95,0.352,0.352,4.2,4.29
0.453,0.453,26.66,30.76,0.057,0.057,11.03,10.46,0.776,0.776,4.48,4.38,0.361,0.361,4.3,4.4
0.383,0.383,37.94,31.89,0.004,0.004,0.8,0.8,0.827,0.827,4.49,4.6,0.371,0.371,4.41,4.51
0.293,0.293,19.3,21.36,0.117,0.117,17.71,19.43,0.059,0.059,0.34,0.34,0.341,0.341,4.06,4.14
0.375,0.375,39.52,33.0,0.045,0.045,8.99,8.6,0.953,0.953,5.16,5.3,0.35,0.35,4.16,4.25
0.244,0.244,15.57,16.88,0.019,0.019,3.23,3.29,0.11,0.11,0.63,0.63,0.359,0.359,4.27,4.37
0.385,0.385,39.67,33.1,0.084,0.084,17.21,15.84,0.559,0.559,3.02,3.07,0.368,0.368,4.38,4.48
0.569,0.569,35.32,42.9,0.057,0.057,8.98,9.4,0.764,0.764,4.4,4.31,0.339,0.339,4.03,4.11
0.496,0.496,55.7,43.57,0.214,0.214,69.16,51.39,0.754,0.754,4.09,4.17,0.347,0.347,4.13,4.22
0.136,0.136,8.76,9.16,0.201,0.201,27.97,32.51,0.238,0.238,1.37,1.36,0.356,0.356,4.24,4.33
0.11,0.11,11.42,10.8,0.156,0.156,50.19,40.12,0.828,0.828,4.49,4.59,0.365,0.365,4.35,4.45
0.072,0.072,4.24,4.34,0.43,0.43,45.25,58.48,0.057,0.057,0.33,0.33,0.336,0.336,4.0,4.08
0.296,0.296,32.58,28.02,0.161,0.161,47.47,38.36,0.167,0.167,0.91,0.91,0.345,0.345,4.1,4.19
