cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
4.115,4.115,457.27,139.14,0.72,0.72,224.89,105.86,4.539,4.539,24.6,28.05,0.508,0.508,5.78,5.61
0.216,0.216,13.77,12.88,0.022,0.022,4.06,3.98,0.278,0.278,1.61,1.6,0.044,0.044,0.49,0.49
0.003,0.003,0.28,0.28,0.312,0.312,48.7,64.38,0.07,0.07,0.38,0.38,0.003,0.003,0.03,0.03
0.542,0.542,47.17,38.17,0.041,0.041,7.02,7.28,1.238,1.238,6.72,6.95,0.053,0.053,0.61,0.6
0.546,0.546,32.33,38.56,0.303,0.303,34.78,42.09,1.02,1.02,5.87,5.7,0.041,0.041,0.46,0.46
0.408,0.408,46.91,37.99,0.144,0.144,35.15,29.89,0.123,0.123,0.67,0.66,0.003,0.003,0.03,0.03
0.085,0.085,5.46,5.62,0.217,0.217,34.96,29.76,0.465,0.465,2.68,2.64,0.0,0.0,0.0,0.0
0.298,0.298,35.04,29.82,0.074,0.074,19.08,17.42,0.343,0.343,1.86,1.88,0.0,0.0,0.0,0.0
0.359,0.359,22.75,25.67,0.179,0.179,34.41,29.36,0.21,0.21,1.21,1.2,0.0,0.0,0.0,0.0
0.45,0.45,56.95,44.33,0.194,0.194,77.55,55.88,0.306,0.306,1.66,1.67,0.0,0.0,0.0,0.0
0.474,0.474,52.62,41.66,0.083,0.083,17.3,15.92,0.578,0.578,3.13,3.18,0.0,0.0,0.0,0.0
0.776,0.776,48.49,64.01,0.438,0.438,55.41,76.65,1.092,1.092,6.29,6.1,0.0,0.0,0.0,0.0
0.018,0.018,1.65,1.64,0.017,0.017,3.05,3.0,0.212,0.212,1.15,1.14,0.0,0.0,0.0,0.0
0.413,0.413,22.56,25.43,0.452,0.452,46.16,60.01,0.311,0.311,1.8,1.79,0.0,0.0,0.0,0.0
0.196,0.196,20.24,18.38,0.317,0.317,102.2,67.64,0.011,0.011,0.06,0.06,0.0,0.0,0.0,0.0
0.185,0.185,11.03,11.67,0.089,0.089,11.53,10.9,0.104,0.104,0.6,0.6,0.0,0.0,0.0,0.0
0.129,0.129,14.29,13.33,0.373,0.373,124.24,76.64,0.067,0.067,0.36,0.37,0.0,0.0,0.0,0.0
0.268,0.268,15.97,14.79,0.276,0.276,51.11,40.71,0.01,0.01,0.06,0.06,0.0,0.0,0.0,0.0
0.05,0.05,5.07,5.2,0.017,0.017,5.09,5.22,0.01,0.01,0.05,0.05,0.1,0.1,1.12,1.13
0.067,0.067,4.08,4.17,0.055,0.055,11.13,10.54,0.577,0.577,3.33,3.27,0.0,0.0,0.0,0.0
0.342,0.342,33.9,28.98,0.059,0.059,20.34,18.46,0.021,0.021,0.12,0.12,0.053,0.053,0.61,0.6
0.252,0.252,16.58,15.31,0.054,0.054,10.96,10.39,0.499,0.499,2.88,2.84,0.038,0.038,0.44,0.43
0.416,0.416,44.71,36.54,0.203,0.203,37.62,46.33,0.065,0.065,0.35,0.35,0.016,0.016,0.18,0.18
0.353,0.353,21.03,23.5,0.355,0.355,47.91,63.01,0.446,0.446,2.57,2.54,0.0,0.0,0.0,0.0
0.087,0.087,8.9,8.52,0.434,0.434,52.97,72.06,0.001,0.001,0.01,0.01,0.0,0.0,0.0,0.0
0.265,0.265,14.46,15.59,0.222,0.222,25.19,28.82,0.728,0.728,4.25,4.16,0.1,0.1,1.12,1.13
0.007,0.007,0.69,0.69,0.337,0.337,76.52,55.34,0.116,0.116,0.63,0.63,0.1,0.1,1.12,1.13
0.367,0.367,36.33,30.74,0.548,0.548,152.34,86.47,0.823,0.823,4.47,4.57,0.047,0.047,0.53,0.53
0.559,0.559,31.39,37.24,0.24,0.24,28.52,33.26,1.105,1.105,6.37,6.17,0.109,0.109,1.23,1.23
0.337,0.337,38.35,32.18,0.369,0.369,92.22,63.11,0.234,0.234,1.27,1.26,0.1,0.1,1.14,1.13
