cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
5.068,5.068,12669.86,196.89,1.002,1.002,2504.17,185.21,6.139,6.139,30.79,36.39,1.107,1.107,12.58,11.84
0.056,0.056,92.74,63.36,0.006,0.006,9.36,9.82,0.002,0.002,0.01,0.01,0.0,0.0,0.0,0.0
0.016,0.016,22.39,20.13,0.003,0.003,5.47,5.62,0.082,0.082,0.41,0.41,0.0,0.0,0.0,0.0
0.097,0.097,194.44,98.59,0.012,0.012,24.96,22.19,0.046,0.046,0.23,0.23,0.0,0.0,0.0,0.0
0.009,0.009,23.47,21.0,0.014,0.014,35.95,30.47,0.084,0.084,0.42,0.42,0.0,0.0,0.0,0.0
0.012,0.012,20.41,22.73,0.024,0.024,33.77,40.63,0.029,0.029,0.15,0.15,0.0,0.0,0.0,0.0
0.019,0.019,63.73,48.33,0.005,0.005,11.93,12.68,0.027,0.027,0.14,0.14,0.0,0.0,0.0,0.0
0.017,0.017,33.09,28.39,0.044,0.044,63.19,48.02,0.011,0.011,0.06,0.06,0.0,0.0,0.0,0.0
0.03,0.03,49.44,65.67,0.018,0.018,29.7,34.88,0.054,0.054,0.27,0.27,0.0,0.0,0.0,0.0
0.016,0.016,52.23,41.42,0.032,0.032,79.83,57.05,0.037,0.037,0.19,0.19,0.0,0.0,0.0,0.0
0.003,0.003,5.0,5.13,0.001,0.001,1.64,1.65,0.026,0.026,0.13,0.13,0.0,0.0,0.0,0.0
0.191,0.191,86.77,153.26,0.006,0.006,9.22,8.81,0.269,0.269,1.36,1.36,0.0,0.0,0.0,0.0
0.006,0.006,14.18,13.24,0.04,0.04,134.71,80.49,0.022,0.022,0.11,0.11,0.0,0.0,0.0,0.0
0.007,0.007,11.09,11.74,0.001,0.001,1.64,1.65,0.074,0.074,0.37,0.37,0.0,0.0,0.0,0.0
0.022,0.022,74.6,54.33,0.026,0.026,64.69,48.88,0.026,0.026,0.13,0.13,0.0,0.0,0.0,0.0
0.042,0.042,83.88,59.1,0.016,0.016,22.76,25.68,0.035,0.035,0.17,0.17,0.0,0.0,0.0,0.0
0.05,0.05,62.07,90.01,0.031,0.031,38.34,47.44,0.093,0.093,0.47,0.47,0.0,0.0,0.0,0.0
0.016,0.016,52.23,41.42,0.029,0.029,73.03,53.5,0.012,0.012,0.06,0.06,0.0,0.0,0.0,0.0
0.005,0.005,9.34,9.8,0.023,0.023,28.87,33.73,0.075,0.075,0.38,0.38,0.0,0.0,0.0,0.0
0.01,0.01,25.13,28.74,0.007,0.007,16.56,18.05,0.003,0.003,0.02,0.02,0.0,0.0,0.0,0.0
0.009,0.009,15.42,16.71,0.031,0.031,44.72,57.59,0.048,0.048,0.24,0.24,0.0,0.0,0.0,0.0
0.025,0.025,124.25,76.64,0.007,0.007,17.87,16.41,0.008,0.008,0.04,0.04,0.0,0.0,0.0,0.0
0.017,0.017,33.94,29.01,0.02,0.02,22.59,25.47,0.042,0.042,0.21,0.21,0.0,0.0,0.0,0.0
0.24,0.24,85.82,150.31,0.018,0.018,29.7,34.88,0.284,0.284,1.44,1.43,0.0,0.0,0.0,0.0
0.012,0.012,38.48,32.27,0.013,0.013,32.2,27.73,0.023,0.023,0.11,0.11,0.0,0.0,0.0,0.0
0.055,0.055,68.14,103.36,0.016,0.016,22.6,25.48,0.073,0.073,0.37,0.37,0.0,0.0,0.0,0.0
