cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
0.014,0.014,0.27,0.27,0.022,0.022,2.25,2.22,0.081,0.081,0.58,0.59,0.009,0.009,0.1,0.1
0.059,0.059,1.14,1.15,0.013,0.013,1.31,1.3,0.029,0.029,0.21,0.21,0.006,0.006,0.06,0.06
0.013,0.013,0.25,0.25,0.073,0.073,6.77,7.0,0.047,0.047,0.34,0.34,0.052,0.052,0.57,0.57
0.095,0.095,1.86,1.84,0.045,0.045,4.3,4.39,0.043,0.043,0.31,0.31,0.067,0.067,0.73,0.72
0.013,0.013,0.25,0.25,0.022,0.022,2.04,2.02,0.063,0.063,0.46,0.46,0.107,0.107,1.18,1.18
0.031,0.031,0.61,0.6,0.038,0.038,3.73,3.66,0.073,0.073,0.52,0.53,0.11,0.11,1.18,1.18
0.037,0.037,0.71,0.72,0.022,0.022,2.19,2.17,0.029,0.029,0.21,0.21,0.068,0.068,0.74,0.74
0.044,0.044,0.85,0.86,0.04,0.04,3.78,3.85,0.064,0.064,0.47,0.47,0.021,0.021,0.23,0.23
0.038,0.038,0.75,0.75,0.064,0.064,5.96,6.14,0.021,0.021,0.15,0.15,0.024,0.024,0.27,0.27
0.045,0.045,0.88,0.88,0.003,0.003,0.31,0.31,0.098,0.098,0.71,0.71,0.091,0.091,1.0,0.99
0.07,0.07,1.37,1.36,0.082,0.082,8.26,7.93,0.081,0.081,0.58,0.59,0.145,0.145,1.53,1.54
0.005,0.005,0.09,0.09,0.079,0.079,8.15,7.83,0.01,0.01,0.07,0.07,0.107,0.107,1.15,1.16
0.091,0.091,1.75,1.76,0.047,0.047,4.77,4.66,0.015,0.015,0.11,0.11,0.082,0.082,0.89,0.9
0.013,0.013,0.25,0.25,0.058,0.058,6.01,5.84,0.023,0.023,0.16,0.16,0.052,0.052,0.56,0.56
0.007,0.007,0.13,0.13,0.021,0.021,2.12,2.14,0.058,0.058,0.42,0.42,0.103,0.103,1.13,1.12
0.0,0.0,0.0,0.0,0.012,0.012,1.2,1.19,0.062,0.062,0.45,0.45,0.306,0.306,3.36,3.31
0.041,0.041,0.8,0.8,0.003,0.003,0.28,0.28,0.008,0.008,0.06,0.06,0.106,0.106,1.17,1.16
0.038,0.038,0.74,0.74,0.023,0.023,2.32,2.34,0.054,0.054,0.39,0.39,0.03,0.03,0.33,0.33
0.019,0.019,0.38,0.38,0.028,0.028,2.85,2.89,0.04,0.04,0.29,0.29,0.035,0.035,0.38,0.38
0.046,0.046,0.88,0.88,0.005,0.005,0.55,0.55,0.011,0.011,0.08,0.08,0.017,0.017,0.18,0.18
0.067,0.067,1.28,1.29,0.018,0.018,1.9,1.88,0.046,0.046,0.34,0.34,0.145,0.145,1.6,1.62
0.014,0.014,0.26,0.26,0.003,0.003,0.35,0.35,0.003,0.003,0.02,0.02,0.018,0.018,0.2,0.2
0.025,0.025,0.49,0.49,0.056,0.056,5.38,5.53,0.028,0.028,0.21,0.21,0.097,0.097,1.05,1.06
0.006,0.006,0.11,0.11,0.03,0.03,2.95,3.0,0.019,0.019,0.14,0.14,0.087,0.087,0.94,0.94
0.009,0.009,0.17,0.17,0.0,0.0,0.03,0.03,0.035,0.035,0.25,0.26,0.207,0.207,2.26,2.29
0.029,0.029,0.56,0.56,0.041,0.041,4.28,4.19,0.032,0.032,0.23,0.23,0.171,0.171,1.88,1.9
0.019,0.019,0.36,0.36,0.075,0.075,7.83,7.54,0.029,0.029,0.21,0.21,0.067,0.067,0.74,0.74
0.001,0.001,0.03,0.03,0.042,0.042,4.03,4.11,0.077,0.077,0.56,0.56,0.062,0.062,0.68,0.67
0.039,0.039,0.76,0.75,0.04,0.04,3.9,3.97,0.001,0.001,0.0,0.0,0.061,0.061,0.66,0.66
0.005,0.005,0.09,0.09,0.069,0.069,6.72,6.95,0.046,0.046,0.33,0.33,0.037,0.037,0.41,0.41
0.016,0.016,0.31,0.31,0.034,0.034,3.41,3.47,0.008,0.008,0.06,0.06,0.5,0.5,5.32,5.47
0.063,0.063,1.21,1.22,0.016,0.016,1.57,1.56,0.013,0.013,0.1,0.1,0.087,0.087,0.94,0.95
0.096,0.096,1.82,1.84,0.043,0.043,4.4,4.31,0.008,0.008,0.06,0.06,0.087,0.087,0.96,0.96
0.021,0.021,0.4,0.4,0.052,0.052,5.39,5.25,0.057,0.057,0.41,0.41,0.061,0.061,0.67,0.66
0.01,0.01,0.18,0.18,0.05,0.05,5.39,5.25,0.045,0.045,0.33,0.33,0.137,0.137,1.5,1.49
0.068,0.068,1.32,1.31,0.004,0.004,0.38,0.38,0.09,0.09,0.65,0.65,0.028,0.028,0.3,0.3
0.08,0.08,1.56,1.55,0.068,0.068,6.54,6.76,0.016,0.016,0.11,0.11,0.04,0.04,0.44,0.44
0.041,0.041,0.79,0.8,0.043,0.043,4.32,4.42,0.057,0.057,0.41,0.41,0.082,0.082,0.9,0.9
0.034,0.034,0.66,0.66,0.053,0.053,5.54,5.39,0.044,0.044,0.31,0.31,0.061,0.061,0.67,0.66
0.004,0.004,0.08,0.08,0.017,0.017,1.7,1.71,0.053,0.053,0.38,0.38,0.095,0.095,1.04,1.04
0.009,0.009,0.17,0.17,0.035,0.035,3.66,3.59,0.017,0.017,0.12,0.12,0.109,0.109,1.17,1.17
0.002,0.002,0.04,0.04,0.011,0.011,1.18,1.17,0.018,0.018,0.13,0.13,0.158,0.158,1.71,1.73
0.067,0.067,1.3,1.3,0.052,0.052,5.0,5.13,0.129,0.129,0.93,0.93,0.014,0.014,0.15,0.15
0.021,0.021,0.4,0.4,0.017,0.017,1.66,1.67,0.039,0.039,0.28,0.28,0.062,0.062,0.68,0.68
0.568,0.568,9.91,10.43,0.111,0.111,10.0,10.53,0.153,0.153,1.1,1.11,0.272,0.272,3.05,3.0
1.358,1.358,35.67,30.27,0.302,0.302,42.74,35.22,1.162,1.162,7.77,8.08,0.715,0.715,8.26,7.93
3.123,3.123,124.98,76.92,0.413,0.413,67.39,50.41,2.701,2.701,16.27,17.71,0.631,0.631,7.4,7.14
3.055,3.055,157.12,87.99,0.341,0.341,60.8,46.62,3.326,3.326,19.4,21.48,0.471,0.471,5.56,5.41
1.239,1.239,87.1,60.68,0.227,0.227,41.55,34.4,1.007,1.007,5.66,5.82,0.482,0.482,5.72,5.56
1.319,1.319,85.33,59.81,0.019,0.019,3.13,3.18,0.2,0.2,1.14,1.13,0.066,0.066,0.79,0.78
0.607,0.607,49.03,39.38,0.006,0.006,1.03,1.02,0.109,0.109,0.6,0.61,0.072,0.072,0.86,0.86
0.05,0.05,3.53,3.47,0.034,0.034,5.69,5.86,0.059,0.059,0.33,0.33,0.061,0.061,0.72,0.72
0.064,0.064,5.38,5.24,0.009,0.009,1.61,1.63,0.077,0.077,0.43,0.43,0.051,0.051,0.61,0.61
0.052,0.052,3.59,3.66,0.05,0.05,9.04,8.65,0.079,0.079,0.45,0.45,0.039,0.039,0.47,0.46
0.111,0.111,9.0,8.62,0.042,0.042,7.85,7.55,0.376,0.376,2.08,2.1,0.014,0.014,0.17,0.17
0.015,0.015,1.06,1.07,0.007,0.007,1.16,1.16,0.173,0.173,0.97,0.97,0.008,0.008,0.09,0.09
0.179,0.179,15.38,14.28,0.008,0.008,1.38,1.37,0.103,0.103,0.57,0.57,0.005,0.005,0.06,0.06
0.016,0.016,1.16,1.15,0.006,0.006,1.15,1.14,0.176,0.176,0.99,0.99,0.002,0.002,0.02,0.02
0.221,0.221,18.96,17.32,0.039,0.039,7.38,7.11,0.028,0.028,0.15,0.15,0.001,0.001,0.01,0.01
0.051,0.051,3.7,3.77,0.039,0.039,6.68,6.92,0.154,0.154,0.87,0.87,0.0,0.0,0.0,0.0
0.09,0.09,7.92,7.62,0.094,0.094,21.13,19.11,0.076,0.076,0.42,0.42,0.0,0.0,0.0,0.0
0.059,0.059,4.36,4.46,0.082,0.082,14.09,15.16,0.309,0.309,1.74,1.73,0.0,0.0,0.0,0.0
0.085,0.085,7.41,7.14,0.045,0.045,10.14,9.65,0.132,0.132,0.73,0.73,0.0,0.0,0.0,0.0
0.183,0.183,12.86,13.74,0.171,0.171,24.44,27.84,0.214,0.214,1.21,1.2,0.0,0.0,0.0,0.0
0.022,0.022,1.85,1.84,0.022,0.022,4.24,4.33,0.126,0.126,0.7,0.7,0.0,0.0,0.0,0.0
0.088,0.088,6.22,6.42,0.199,0.199,32.93,39.42,0.246,0.246,1.39,1.38,0.0,0.0,0.0,0.0
0.059,0.059,5.08,4.95,0.075,0.075,12.93,13.83,0.031,0.031,0.17,0.17,0.0,0.0,0.0,0.0
0.29,0.29,28.19,24.71,0.115,0.115,23.75,21.23,0.492,0.492,2.69,2.73,0.0,0.0,0.0,0.0
0.141,0.141,10.38,10.95,0.027,0.027,4.95,4.83,0.212,0.212,1.19,1.19,0.0,0.0,0.0,0.0
0.005,0.005,0.4,0.4,0.029,0.029,5.16,5.03,0.166,0.166,0.92,0.91,0.0,0.0,0.0,0.0
0.215,0.215,15.23,16.49,0.071,0.071,12.27,13.08,0.208,0.208,1.17,1.16,0.0,0.0,0.0,0.0
0.366,0.366,23.47,26.59,0.098,0.098,15.39,16.67,0.381,0.381,2.18,2.15,0.0,0.0,0.0,0.0
0.09,0.09,7.25,7.0,0.095,0.095,14.14,15.21,0.108,0.108,0.6,0.6,0.0,0.0,0.0,0.0
0.012,0.012,0.85,0.85,0.032,0.032,5.3,5.17,0.3,0.3,1.7,1.71,0.0,0.0,0.0,0.0
0.248,0.248,21.46,19.38,0.228,0.228,53.36,42.12,0.163,0.163,0.9,0.91,0.0,0.0,0.0,0.0
0.186,0.186,12.83,13.71,0.016,0.016,2.5,2.53,0.065,0.065,0.37,0.37,0.0,0.0,0.0,0.0
0.052,0.052,4.27,4.36,0.058,0.058,9.99,9.51,0.099,0.099,0.55,0.55,0.0,0.0,0.0,0.0
0.014,0.014,1.0,1.0,0.029,0.029,4.71,4.6,0.178,0.178,1.01,1.0,0.0,0.0,0.0,0.0
0.036,0.036,3.03,2.98,0.176,0.176,38.3,32.14,0.094,0.094,0.52,0.52,0.0,0.0,0.0,0.0
0.163,0.163,11.21,11.87,0.096,0.096,14.03,15.09,0.234,0.234,1.32,1.31,0.0,0.0,0.0,0.0
0.081,0.081,6.84,6.62,0.017,0.017,3.1,3.14,0.095,0.095,0.52,0.53,0.0,0.0,0.0,0.0
0.028,0.028,2.08,2.06,0.0,0.0,0.02,0.02,0.185,0.185,1.04,1.04,0.0,0.0,0.0,0.0
0.112,0.112,10.04,9.56,0.062,0.062,14.32,13.36,0.066,0.066,0.37,0.37,0.0,0.0,0.0,0.0
0.134,0.134,9.5,9.98,0.088,0.088,13.79,14.81,0.029,0.029,0.17,0.17,0.0,0.0,0.0,0.0
0.04,0.04,3.37,3.31,0.178,0.178,26.0,29.89,0.095,0.095,0.52,0.52,0.0,0.0,0.0,0.0
0.167,0.167,11.81,12.56,0.031,0.031,5.42,5.57,0.162,0.162,0.91,0.91,0.0,0.0,0.0,0.0
0.021,0.021,1.84,1.82,0.076,0.076,17.08,15.74,0.121,0.121,0.67,0.66,0.0,0.0,0.0,0.0
0.169,0.169,11.83,12.57,0.056,0.056,9.85,10.37,0.208,0.208,1.18,1.17,0.0,0.0,0.0,0.0
0.033,0.033,2.68,2.64,0.049,0.049,9.07,9.5,0.097,0.097,0.54,0.54,0.0,0.0,0.0,0.0
0.197,0.197,13.8,14.82,0.028,0.028,4.89,5.01,0.147,0.147,0.83,0.82,0.0,0.0,0.0,0.0
0.037,0.037,3.09,3.04,0.106,0.106,23.95,21.39,0.141,0.141,0.78,0.77,0.0,0.0,0.0,0.0
0.054,0.054,4.0,4.08,0.035,0.035,6.61,6.4,0.217,0.217,1.22,1.22,0.0,0.0,0.0,0.0
0.163,0.163,14.46,13.49,0.117,0.117,28.62,25.04,0.062,0.062,0.34,0.34,0.0,0.0,0.0,0.0
0.012,0.012,0.86,0.86,0.134,0.134,20.06,22.3,0.122,0.122,0.69,0.69,0.0,0.0,0.0,0.0
