cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
5.055,5.055,5155.85,192.53,0.987,0.987,2144.65,182.94,6.07,6.07,30.55,36.06,1.053,1.053,11.97,11.29
0.003,0.003,3.63,3.57,0.0,0.0,0.18,0.18,0.007,0.007,0.04,0.04,0.057,0.057,0.65,0.65
0.017,0.017,23.12,20.72,0.001,0.001,1.38,1.39,0.002,0.002,0.01,0.01,0.053,0.053,0.61,0.61
0.023,0.023,36.25,30.69,0.004,0.004,7.84,7.54,0.003,0.003,0.01,0.01,0.05,0.05,0.57,0.56
0.015,0.015,29.04,25.36,0.006,0.006,13.96,13.05,0.003,0.003,0.02,0.02,0.048,0.048,0.55,0.55
0.009,0.009,16.49,15.23,0.006,0.006,10.36,10.93,0.006,0.006,0.03,0.03,0.045,0.045,0.51,0.51
0.0,0.0,0.68,0.68,0.003,0.003,6.88,7.12,0.021,0.021,0.1,0.1,0.042,0.042,0.48,0.48
0.011,0.011,23.52,21.04,0.025,0.025,41.69,34.5,0.005,0.005,0.02,0.02,0.049,0.049,0.55,0.55
0.002,0.002,3.85,3.77,0.013,0.013,21.32,23.86,0.025,0.025,0.13,0.13,0.056,0.056,0.64,0.64
0.013,0.013,31.35,27.1,0.008,0.008,15.16,14.09,0.032,0.032,0.16,0.16,0.052,0.052,0.59,0.59
0.001,0.001,2.63,2.6,0.015,0.015,25.75,29.55,0.002,0.002,0.01,0.01,0.041,0.041,0.46,0.46
0.083,0.083,62.14,90.14,0.009,0.009,15.05,16.27,0.192,0.192,0.97,0.96,0.047,0.047,0.54,0.54
0.039,0.039,44.59,57.39,0.012,0.012,26.86,23.68,0.542,0.542,2.73,2.69,0.044,0.044,0.5,0.5
0.005,0.005,6.25,6.45,0.008,0.008,13.83,14.85,0.547,0.547,2.75,2.72,0.041,0.041,0.47,0.47
0.046,0.046,89.97,62.05,0.009,0.009,18.05,19.84,0.486,0.486,2.44,2.41,0.048,0.048,0.54,0.54
0.005,0.005,8.91,8.53,0.009,0.009,14.59,15.74,0.453,0.453,2.28,2.25,0.055,0.055,0.62,0.62
0.007,0.007,10.96,11.59,0.023,0.023,32.97,39.47,0.775,0.775,3.9,3.83,0.051,0.051,0.58,0.58
0.004,0.004,7.39,7.13,0.0,0.0,0.07,0.07,0.643,0.643,3.23,3.18,0.048,0.048,0.54,0.54
0.005,0.005,10.89,10.33,0.003,0.003,4.06,4.15,0.57,0.57,2.87,2.83,0.055,0.055,0.63,0.63
0.001,0.001,1.28,1.27,0.021,0.021,38.94,48.35,0.473,0.473,2.37,2.35,0.043,0.043,0.49,0.49
0.005,0.005,8.65,9.05,0.001,0.001,1.85,1.87,0.811,0.811,4.08,4.0,0.04,0.04,0.46,0.46
0.016,0.016,43.3,35.59,0.022,0.022,43.02,54.8,0.681,0.681,3.42,3.36,0.056,0.056,0.63,0.63
0.007,0.007,16.02,14.83,0.018,0.018,25.26,28.91,0.611,0.611,3.07,3.03,0.043,0.043,0.49,0.49
0.101,0.101,62.83,91.6,0.03,0.03,46.27,60.19,0.654,0.654,3.31,3.25,0.05,0.05,0.57,0.57
0.048,0.048,50.45,67.48,0.033,0.033,63.23,92.46,0.889,0.889,4.47,4.38,0.047,0.047,0.53,0.53
0.01,0.01,11.63,12.35,0.0,0.0,0.26,0.26,0.505,0.505,2.54,2.51,0.054,0.054,0.62,0.61
0.017,0.017,24.27,21.64,0.005,0.005,7.55,7.85,0.48,0.48,2.41,2.39,0.042,0.042,0.48,0.48
0.022,0.022,33.42,28.64,0.007,0.007,10.18,10.72,0.808,0.808,4.07,3.99,0.039,0.039,0.45,0.45
0.008,0.008,15.15,14.08,0.011,0.011,20.17,18.32,0.663,0.663,3.33,3.28,0.054,0.054,0.62,0.62
0.006,0.006,10.82,10.27,0.005,0.005,8.78,8.41,0.591,0.591,2.97,2.93,0.043,0.043,0.48,0.48
0.004,0.004,8.2,7.87,0.02,0.02,43.84,35.96,0.489,0.489,2.46,2.43,0.049,0.049,0.56,0.56
0.004,0.004,7.24,7.52,0.007,0.007,12.24,11.54,0.829,0.829,4.17,4.08,0.046,0.046,0.52,0.52
0.003,0.003,5.49,5.34,0.01,0.01,21.87,24.56,0.697,0.697,3.5,3.44,0.043,0.043,0.49,0.49
