cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
3.962,3.962,347.19,126.9,0.671,0.671,168.78,91.53,4.234,4.234,23.41,26.51,0.599,0.599,6.79,6.57
0.307,0.307,22.63,25.51,0.112,0.112,23.7,21.19,0.081,0.081,0.46,0.46,0.021,0.021,0.24,0.24
0.081,0.081,6.56,6.79,0.142,0.142,25.48,29.21,0.097,0.097,0.54,0.54,0.054,0.054,0.61,0.61
0.141,0.141,11.85,11.18,0.087,0.087,15.26,16.52,0.58,0.58,3.18,3.23,0.013,0.013,0.15,0.15
0.252,0.252,17.51,19.19,0.2,0.2,27.74,32.21,0.321,0.321,1.8,1.79,0.044,0.044,0.5,0.5
0.11,0.11,9.5,9.07,0.019,0.019,3.32,3.38,0.142,0.142,0.78,0.78,0.002,0.002,0.03,0.03
0.005,0.005,0.34,0.34,0.039,0.039,6.54,6.33,0.249,0.249,1.41,1.4,0.002,0.002,0.02,0.02
0.132,0.132,11.99,11.31,0.125,0.125,25.4,22.54,0.164,0.164,0.91,0.9,0.002,0.002,0.02,0.02
0.081,0.081,6.06,5.89,0.182,0.182,36.03,30.53,0.113,0.113,0.64,0.64,0.001,0.001,0.01,0.01
0.184,0.184,17.25,15.88,0.155,0.155,41.02,34.04,0.027,0.027,0.15,0.15,0.0,0.0,0.0,0.0
0.253,0.253,25.79,22.84,0.125,0.125,29.09,25.39,0.674,0.674,3.69,3.76,0.0,0.0,0.0,0.0
0.235,0.235,18.21,20.03,0.213,0.213,35.0,42.42,0.308,0.308,1.73,1.71,0.0,0.0,0.0,0.0
0.124,0.124,10.42,10.99,0.143,0.143,24.38,27.77,0.106,0.106,0.58,0.58,0.0,0.0,0.0,0.0
0.32,0.32,21.24,23.76,0.314,0.314,40.08,50.12,0.433,0.433,2.45,2.42,0.0,0.0,0.0,0.0
0.037,0.037,2.99,3.03,0.01,0.01,1.76,1.77,0.13,0.13,0.72,0.72,0.0,0.0,0.0,0.0
0.133,0.133,9.12,9.56,0.068,0.068,10.4,9.89,0.101,0.101,0.57,0.57,0.0,0.0,0.0,0.0
0.14,0.14,11.9,11.23,0.086,0.086,17.85,16.39,0.019,0.019,0.11,0.1,0.0,0.0,0.0,0.0
0.068,0.068,4.78,4.67,0.158,0.158,31.08,26.9,0.077,0.077,0.43,0.43,0.0,0.0,0.0,0.0
0.036,0.036,2.96,3.01,0.111,0.111,26.41,23.33,0.012,0.012,0.07,0.07,0.05,0.05,0.56,0.57
0.066,0.066,4.62,4.73,0.165,0.165,36.25,30.69,0.179,0.179,1.01,1.01,0.025,0.025,0.28,0.28
0.046,0.046,3.74,3.67,0.057,0.057,15.32,14.23,0.071,0.071,0.39,0.4,0.05,0.05,0.57,0.57
0.001,0.001,0.1,0.1,0.033,0.033,7.62,7.34,0.113,0.113,0.64,0.64,0.055,0.055,0.63,0.63
0.058,0.058,5.09,4.96,0.042,0.042,8.67,9.06,0.052,0.052,0.29,0.28,0.002,0.002,0.02,0.02
0.01,0.01,0.68,0.68,0.184,0.184,30.0,35.3,0.12,0.12,0.68,0.68,0.002,0.002,0.02,0.02
0.091,0.091,7.58,7.31,0.218,0.218,30.46,35.93,0.052,0.052,0.29,0.29,0.002,0.002,0.02,0.02
0.165,0.165,10.89,11.52,0.293,0.293,36.67,44.9,0.044,0.044,0.25,0.25,0.049,0.049,0.56,0.56
0.061,0.061,4.81,4.93,0.055,0.055,8.87,8.49,0.068,0.068,0.38,0.38,0.075,0.075,0.85,0.85
0.277,0.277,24.39,21.74,0.332,0.332,67.72,50.59,0.665,0.665,3.64,3.71,0.038,0.038,0.42,0.43
0.135,0.135,9.24,9.69,0.031,0.031,4.6,4.5,0.332,0.332,1.86,1.85,0.064,0.064,0.72,0.72
0.06,0.06,5.11,4.98,0.225,0.225,42.24,34.88,0.208,0.208,1.15,1.14,0.039,0.039,0.44,0.43
0.198,0.198,13.76,14.77,0.056,0.056,8.95,8.57,0.305,0.305,1.72,1.71,0.059,0.059,0.66,0.66
0.116,0.116,10.17,9.68,0.008,0.008,1.59,1.57,0.075,0.075,0.41,0.41,0.076,0.076,0.86,0.85
0.076,0.076,5.55,5.4,0.005,0.005,0.82,0.82,0.005,0.005,0.03,0.03,0.003,0.003,0.04,0.04
0.012,0.012,0.99,0.99,0.054,0.054,11.13,10.54,0.105,0.105,0.58,0.58,0.004,0.004,0.05,0.05
0.021,0.021,1.46,1.45,0.091,0.091,13.0,13.9,0.154,0.154,0.87,0.86,0.003,0.003,0.03,0.03
0.047,0.047,4.05,3.97,0.015,0.015,2.87,2.91,0.192,0.192,1.06,1.07,0.001,0.001,0.01,0.01
0.111,0.111,7.59,7.89,0.044,0.044,6.4,6.61,0.215,0.215,1.21,1.21,0.0,0.0,0.0,0.0
0.018,0.018,1.4,1.41,0.006,0.006,1.09,1.08,0.116,0.116,0.64,0.65,0.0,0.0,0.0,0.0
0.054,0.054,3.78,3.85,0.075,0.075,12.13,11.44,0.105,0.105,0.59,0.59,0.0,0.0,0.0,0.0
0.184,0.184,15.87,14.7,0.065,0.065,14.11,13.18,0.115,0.115,0.64,0.64,0.0,0.0,0.0,0.0
0.086,0.086,6.4,6.2,0.079,0.079,14.16,13.23,0.176,0.176,0.99,1.0,0.0,0.0,0.0,0.0
0.157,0.157,14.14,13.21,0.025,0.025,5.51,5.37,0.017,0.017,0.09,0.09,0.0,0.0,0.0,0.0
0.05,0.05,3.66,3.6,0.052,0.052,9.79,9.33,0.083,0.083,0.47,0.47,0.0,0.0,0.0,0.0
0.379,0.379,25.23,28.87,0.093,0.093,17.22,18.84,0.596,0.596,3.4,3.35,0.0,0.0,0.0,0.0
0.007,0.007,0.57,0.57,0.11,0.11,27.08,23.85,0.314,0.314,1.74,1.76,0.0,0.0,0.0,0.0
0.256,0.256,18.04,19.83,0.023,0.023,4.5,4.4,0.035,0.035,0.2,0.2,0.0,0.0,0.0,0.0
0.058,0.058,4.87,4.75,0.06,0.06,14.29,13.34,0.42,0.42,2.33,2.35,0.0,0.0,0.0,0.0
0.139,0.139,10.33,9.82,0.005,0.005,0.93,0.93,0.076,0.076,0.43,0.43,0.0,0.0,0.0,0.0
0.045,0.045,3.95,3.88,0.024,0.024,6.29,6.1,0.029,0.029,0.16,0.16,0.0,0.0,0.0,0.0
0.021,0.021,1.5,1.51,0.022,0.022,4.24,4.15,0.079,0.079,0.45,0.45,0.05,0.05,0.56,0.57
0.053,0.053,4.51,4.41,0.036,0.036,9.47,9.04,0.061,0.061,0.34,0.34,0.075,0.075,0.85,0.85
0.001,0.001,0.11,0.11,0.045,0.045,9.42,9.0,0.044,0.044,0.25,0.25,0.038,0.038,0.43,0.43
0.025,0.025,2.12,2.15,0.012,0.012,3.31,3.25,0.077,0.077,0.43,0.42,0.006,0.006,0.06,0.06
0.009,0.009,0.65,0.65,0.006,0.006,1.49,1.48,0.042,0.042,0.24,0.24,0.059,0.059,0.67,0.67
0.02,0.02,1.73,1.71,0.03,0.03,8.47,8.12,0.049,0.049,0.27,0.27,0.069,0.069,0.78,0.78
0.004,0.004,0.29,0.29,0.023,0.023,5.1,4.98,0.045,0.045,0.25,0.25,0.053,0.053,0.6,0.6
0.158,0.158,13.65,12.77,0.019,0.019,5.59,5.44,0.001,0.001,0.01,0.01,0.021,0.021,0.24,0.24
0.079,0.079,5.72,5.89,0.028,0.028,6.12,6.32,0.133,0.133,0.75,0.76,0.025,0.025,0.29,0.28
0.07,0.07,6.08,5.9,0.046,0.046,12.0,12.77,0.027,0.027,0.15,0.15,0.023,0.023,0.26,0.26
0.11,0.11,7.98,8.31,0.067,0.067,13.1,14.01,0.057,0.057,0.32,0.32,0.002,0.002,0.02,0.02
0.28,0.28,18.45,20.33,0.162,0.162,29.6,34.74,0.626,0.626,3.57,3.51,0.003,0.003,0.04,0.04
0.054,0.054,4.26,4.17,0.04,0.04,9.27,8.86,0.135,0.135,0.75,0.75,0.001,0.001,0.02,0.02
0.128,0.128,9.02,9.45,0.023,0.023,4.55,4.45,0.181,0.181,1.02,1.02,0.0,0.0,0.0,0.0
0.122,0.122,10.56,10.03,0.107,0.107,24.95,22.19,0.135,0.135,0.75,0.75,0.0,0.0,0.0,0.0
0.125,0.125,9.12,8.73,0.023,0.023,4.48,4.59,0.068,0.068,0.39,0.39,0.0,0.0,0.0,0.0
0.093,0.093,8.02,7.71,0.025,0.025,6.07,5.89,0.158,0.158,0.87,0.88,0.0,0.0,0.0,0.0
0.034,0.034,2.5,2.47,0.031,0.031,6.42,6.22,0.15,0.15,0.84,0.84,0.0,0.0,0.0,0.0
0.007,0.007,0.57,0.57,0.021,0.021,5.04,4.92,0.092,0.092,0.51,0.51,0.0,0.0,0.0,0.0
0.027,0.027,1.95,1.97,0.105,0.105,18.62,20.53,0.166,0.166,0.94,0.93,0.0,0.0,0.0,0.0
0.031,0.031,2.62,2.66,0.046,0.046,10.49,11.07,0.093,0.093,0.51,0.51,0.0,0.0,0.0,0.0
0.137,0.137,9.42,9.89,0.023,0.023,4.3,4.39,0.061,0.061,0.35,0.35,0.05,0.05,0.56,0.57
0.028,0.028,2.34,2.31,0.008,0.008,1.89,1.91,0.061,0.061,0.34,0.34,0.025,0.025,0.28,0.28
0.045,0.045,3.15,3.2,0.052,0.052,8.96,9.38,0.054,0.054,0.3,0.3,0.001,0.001,0.01,0.01
0.054,0.054,4.46,4.36,0.004,0.004,0.94,0.94,0.116,0.116,0.64,0.64,0.015,0.015,0.18,0.18
0.032,0.032,2.26,2.28,0.071,0.071,11.09,11.74,0.081,0.081,0.46,0.45,0.002,0.002,0.03,0.03
0.1,0.1,8.52,8.17,0.029,0.029,6.07,6.26,0.025,0.025,0.14,0.14,0.002,0.002,0.02,0.02
0.171,0.171,11.48,12.18,0.026,0.026,4.08,4.17,0.087,0.087,0.49,0.49,0.001,0.001,0.02,0.02
0.161,0.161,13.42,12.57,0.057,0.057,10.63,11.23,0.03,0.03,0.17,0.17,0.001,0.001,0.01,0.01
0.184,0.184,12.28,13.08,0.037,0.037,5.44,5.59,0.07,0.07,0.4,0.4,0.0,0.0,0.0,0.0
0.113,0.113,9.32,8.91,0.026,0.026,4.84,4.96,0.056,0.056,0.31,0.31,0.0,0.0,0.0,0.0
0.016,0.016,1.05,1.06,0.082,0.082,11.1,11.75,0.163,0.163,0.92,0.91,0.0,0.0,0.0,0.0
0.067,0.067,5.5,5.36,0.069,0.069,11.25,11.92,0.189,0.189,1.04,1.05,0.0,0.0,0.0,0.0
0.002,0.002,0.11,0.11,0.058,0.058,7.7,8.0,0.11,0.11,0.62,0.62,0.0,0.0,0.0,0.0
