,cpu_user_time_diff_observations,cpu_user_time_diff_predicted_observations,cpu_user_time_diff_mae,cpu_user_time_diff_rmse,cpu_system_time_diff_observations,cpu_system_time_diff_predicted_observations,cpu_system_time_diff_mae,cpu_system_time_diff_rmse,cpu_idle_time_diff_observations,cpu_idle_time_diff_predicted_observations,cpu_idle_time_diff_mae,cpu_idle_time_diff_rmse,memory_observations,memory_predicted_observations,memory_mae,memory_rmse
10,[5.110000133514404],[4.990317344665527],0.11968278884887695,0.11968278884887695,[0.9500000476837158],[0.9082452654838562],0.04175478219985962,0.04175478219985962,[13.970000267028809],[14.1428861618042],0.17288589477539062,0.17288589477539062,[15.800000190734863],[17.259363174438477],1.4593629837036133,1.4593629837036133
11,[5.159999847412109],[4.918769359588623],0.24123048782348633,0.24123048782348633,[1.0299999713897705],[0.9120861291885376],0.11791384220123291,0.11791384220123291,[13.709999084472656],[14.163897514343262],0.45389842987060547,0.45389842987060547,[16.600000381469727],[17.18229103088379],0.5822906494140625,0.5822906494140625
12,[5.320000171661377],[4.989670753479004],0.33032941818237305,0.33032941818237305,[0.9700000286102295],[0.9175969958305359],0.052403032779693604,0.052403032779693604,[13.689998626708984],[14.148455619812012],0.45845699310302734,0.45845699310302734,[16.299999237060547],[17.53519058227539],1.2351913452148438,1.2351913452148438
13,[5.179999828338623],[5.052647113800049],0.12735271453857422,0.12735271453857422,[1.0499999523162842],[0.9230791926383972],0.12692075967788696,0.12692075967788696,[13.760000228881836],[14.016631126403809],0.25663089752197266,0.25663089752197266,[15.999999046325684],[17.603551864624023],1.6035528182983398,1.6035528182983398
14,[5.110000133514404],[5.304810047149658],0.1948099136352539,0.1948099136352539,[1.100000023841858],[0.9619349241256714],0.13806509971618652,0.13806509971618652,[13.779999732971191],[13.497039794921875],0.2829599380493164,0.2829599380493164,[16.299999237060547],[18.788171768188477],2.4881725311279297,2.4881725311279297
15,[5.139999866485596],[5.438121318817139],0.29812145233154297,0.29812145233154297,[1.0700000524520874],[0.9454544186592102],0.1245456337928772,0.1245456337928772,[13.750000953674316],[13.106797218322754],0.6432037353515625,0.6432037353515625,[15.800000190734863],[19.992746353149414],4.192746162414551,4.192746162414551
16,[5.139999866485596],[5.548800945281982],0.4088010787963867,0.4088010787963867,[1.0499999523162842],[0.8765294551849365],0.17347049713134766,0.17347049713134766,[13.770001411437988],[13.125635147094727],0.6443662643432617,0.6443662643432617,[16.399999618530273],[19.286182403564453],2.8861827850341797,2.8861827850341797
17,[5.210000038146973],[5.003847122192383],0.20615291595458984,0.20615291595458984,[1.059999942779541],[0.9259909987449646],0.13400894403457642,0.13400894403457642,[13.739999771118164],[14.140085220336914],0.40008544921875,0.40008544921875,[15.199999809265137],[17.639921188354492],2.4399213790893555,2.4399213790893555
18,[5.139999866485596],[5.04257869720459],0.09742116928100586,0.09742116928100586,[1.0199999809265137],[0.9263101816177368],0.09368979930877686,0.09368979930877686,[13.819998741149902],[14.099491119384766],0.2794923782348633,0.2794923782348633,[16.799999237060547],[17.285242080688477],0.4852428436279297,0.4852428436279297
19,[5.019999980926514],[5.3304548263549805],0.3104548454284668,0.3104548454284668,[1.0700000524520874],[0.9722055792808533],0.09779447317123413,0.09779447317123413,[13.880001068115234],[13.437224388122559],0.4427766799926758,0.4427766799926758,[16.799999237060547],[19.044523239135742],2.2445240020751953,2.2445240020751953
20,[5.169999599456787],[5.430447578430176],0.26044797897338867,0.26044797897338867,[1.0],[0.8867015242576599],0.11329847574234009,0.11329847574234009,[13.8100004196167],[13.282186508178711],0.5278139114379883,0.5278139114379883,[16.5],[19.599454879760742],3.099454879760742,3.099454879760742
21,[5.169999599456787],[4.928325176239014],0.24167442321777344,0.24167442321777344,[0.9600000381469727],[0.9323204755783081],0.02767956256866455,0.02767956256866455,[13.84000015258789],[14.133400917053223],0.29340076446533203,0.29340076446533203,[16.299999237060547],[17.911535263061523],1.6115360260009766,1.6115360260009766
22,[5.169999599456787],[4.978873252868652],0.19112634658813477,0.19112634658813477,[1.0099999904632568],[0.9203399419784546],0.08966004848480225,0.08966004848480225,[13.789999961853027],[14.115213394165039],0.3252134323120117,0.3252134323120117,[15.899999618530273],[17.58073616027832],1.6807365417480469,1.6807365417480469
23,[5.150000095367432],[5.0175628662109375],0.13243722915649414,0.13243722915649414,[1.0399999618530273],[0.9198966026306152],0.12010335922241211,0.12010335922241211,[13.8100004196167],[14.128933906555176],0.31893348693847656,0.31893348693847656,[16.399999618530273],[17.32534408569336],0.9253444671630859,0.9253444671630859
24,[5.169999599456787],[4.962568759918213],0.20743083953857422,0.20743083953857422,[1.0399999618530273],[0.921403169631958],0.11859679222106934,0.11859679222106934,[13.770001411437988],[14.163684844970703],0.39368343353271484,0.39368343353271484,[15.800000190734863],[17.601781845092773],1.8017816543579102,1.8017816543579102
25,[5.21999979019165],[4.97479248046875],0.2452073097229004,0.2452073097229004,[1.0],[0.9266239404678345],0.07337605953216553,0.07337605953216553,[13.779999732971191],[14.151172637939453],0.3711729049682617,0.3711729049682617,[16.399999618530273],[17.462417602539062],1.062417984008789,1.062417984008789
26,[5.139999866485596],[5.33553409576416],0.19553422927856445,0.19553422927856445,[0.9900000095367432],[0.9779056310653687],0.012094378471374512,0.012094378471374512,[13.860000610351562],[13.391008377075195],0.4689922332763672,0.4689922332763672,[14.699999809265137],[18.938291549682617],4.2382917404174805,4.2382917404174805
27,[5.010000228881836],[5.530227184295654],0.5202269554138184,0.5202269554138184,[0.9900000095367432],[0.9234800934791565],0.06651991605758667,0.06651991605758667,[13.99000072479248],[12.918707847595215],1.0712928771972656,1.0712928771972656,[16.799999237060547],[19.22368049621582],2.4236812591552734,2.4236812591552734
28,[5.190000534057617],[5.51120662689209],0.32120609283447266,0.32120609283447266,[0.9500000476837158],[0.8621647953987122],0.08783525228500366,0.08783525228500366,[13.850000381469727],[13.190674781799316],0.6593255996704102,0.6593255996704102,[16.399999618530273],[19.042221069335938],2.642221450805664,2.642221450805664
29,[5.169999599456787],[4.982182025909424],0.18781757354736328,0.18781757354736328,[1.059999942779541],[0.9184337854385376],0.14156615734100342,0.14156615734100342,[13.779999732971191],[14.104515075683594],0.32451534271240234,0.32451534271240234,[15.999999046325684],[17.64890480041504],1.6489057540893555,1.6489057540893555
30,[5.159999847412109],[5.00597620010376],0.1540236473083496,0.1540236473083496,[1.0700000524520874],[0.916755199432373],0.15324485301971436,0.15324485301971436,[13.760000228881836],[14.152820587158203],0.3928203582763672,0.3928203582763672,[16.399999618530273],[17.478132247924805],1.0781326293945312,1.0781326293945312
31,[5.179999828338623],[4.962931156158447],0.21706867218017578,0.21706867218017578,[0.9800000190734863],[0.9250473976135254],0.05495262145996094,0.05495262145996094,[13.829999923706055],[14.126874923706055],0.296875,0.296875,[15.800000190734863],[17.782997131347656],1.982996940612793,1.982996940612793
32,[5.230000019073486],[5.0253586769104],0.20464134216308594,0.20464134216308594,[0.940000057220459],[0.9253978133201599],0.014602243900299072,0.014602243900299072,[13.829999923706055],[14.081944465637207],0.25194454193115234,0.25194454193115234,[15.800000190734863],[17.43280601501465],1.6328058242797852,1.6328058242797852
33,[5.150000095367432],[5.0588908195495605],0.0911092758178711,0.0911092758178711,[0.9300000071525574],[0.9073137044906616],0.022686302661895752,0.022686302661895752,[13.930000305175781],[14.0680570602417],0.13805675506591797,0.13805675506591797,[15.800000190734863],[17.08609390258789],1.2860937118530273,1.2860937118530273
34,[5.139999866485596],[5.049744129180908],0.0902557373046875,0.0902557373046875,[0.9900000095367432],[0.9088584184646606],0.08114159107208252,0.08114159107208252,[13.84000015258789],[14.031217575073242],0.19121742248535156,0.19121742248535156,[16.600000381469727],[17.050613403320312],0.45061302185058594,0.45061302185058594
35,[5.179999828338623],[5.031615257263184],0.14838457107543945,0.14838457107543945,[1.0800000429153442],[0.910224974155426],0.1697750687599182,0.1697750687599182,[13.739999771118164],[14.110115051269531],0.3701152801513672,0.3701152801513672,[16.399999618530273],[17.569156646728516],1.1691570281982422,1.1691570281982422
36,[5.190000534057617],[4.98836612701416],0.20163440704345703,0.20163440704345703,[1.0299999713897705],[0.9239917397499084],0.10600823163986206,0.10600823163986206,[13.739999771118164],[14.143487930297852],0.4034881591796875,0.4034881591796875,[15.800000190734863],[17.819843292236328],2.019843101501465,2.019843101501465
37,[5.110000133514404],[5.0093674659729],0.1006326675415039,0.1006326675415039,[1.0700000524520874],[0.9213029146194458],0.1486971378326416,0.1486971378326416,[13.789999961853027],[14.12027359008789],0.3302736282348633,0.3302736282348633,[16.299999237060547],[17.448089599609375],1.1480903625488281,1.1480903625488281
38,[5.159999847412109],[4.950268268585205],0.2097315788269043,0.2097315788269043,[1.0399999618530273],[0.9222713112831116],0.11772865056991577,0.11772865056991577,[13.800000190734863],[14.16772174835205],0.3677215576171875,0.3677215576171875,[15.800000190734863],[17.551687240600586],1.7516870498657227,1.7516870498657227
39,[5.159999847412109],[5.015084743499756],0.14491510391235352,0.14491510391235352,[0.9900000095367432],[0.9285420179367065],0.06145799160003662,0.06145799160003662,[13.850000381469727],[14.120330810546875],0.27033042907714844,0.27033042907714844,[15.800000190734863],[17.431732177734375],1.6317319869995117,1.6317319869995117
40,[5.070000171661377],[4.955813884735107],0.11418628692626953,0.11418628692626953,[0.9800000190734863],[0.910854160785675],0.06914585828781128,0.06914585828781128,[13.930000305175781],[14.126250267028809],0.19624996185302734,0.19624996185302734,[15.800000190734863],[17.280498504638672],1.4804983139038086,1.4804983139038086
41,[5.210000038146973],[4.961816787719727],0.2481832504272461,0.2481832504272461,[0.8899999856948853],[0.9157217144966125],0.025721728801727295,0.025721728801727295,[13.869999885559082],[14.128536224365234],0.25853633880615234,0.25853633880615234,[16.600000381469727],[17.181564331054688],0.5815639495849609,0.5815639495849609
42,[5.179999828338623],[5.013951301574707],0.16604852676391602,0.16604852676391602,[1.0399999618530273],[0.9080560207366943],0.131943941116333,0.131943941116333,[13.760000228881836],[14.031621932983398],0.2716217041015625,0.2716217041015625,[16.399999618530273],[17.459489822387695],1.0594902038574219,1.0594902038574219
43,[5.179999828338623],[5.024520397186279],0.15547943115234375,0.15547943115234375,[1.0299999713897705],[0.9196093678474426],0.11039060354232788,0.11039060354232788,[13.770001411437988],[14.138484954833984],0.3684835433959961,0.3684835433959961,[15.800000190734863],[17.6412410736084],1.8412408828735352,1.8412408828735352
44,[5.190000534057617],[5.031843662261963],0.1581568717956543,0.1581568717956543,[1.0199999809265137],[0.9249345064163208],0.09506547451019287,0.09506547451019287,[13.770001411437988],[14.100058555603027],0.33005714416503906,0.33005714416503906,[16.299999237060547],[17.471630096435547],1.171630859375,1.171630859375
45,[5.130000114440918],[5.017301559448242],0.11269855499267578,0.11269855499267578,[1.0800000429153442],[0.9147709608078003],0.16522908210754395,0.16522908210754395,[13.770001411437988],[14.09473991394043],0.3247385025024414,0.3247385025024414,[15.800000190734863],[17.518762588500977],1.7187623977661133,1.7187623977661133
46,[5.139999866485596],[4.9667205810546875],0.1732792854309082,0.1732792854309082,[1.0099999904632568],[0.9209641814231873],0.08903580904006958,0.08903580904006958,[13.860000610351562],[14.191082954406738],0.3310823440551758,0.3310823440551758,[15.800000190734863],[17.469528198242188],1.6695280075073242,1.6695280075073242
47,[5.010000228881836],[4.9417572021484375],0.06824302673339844,0.06824302673339844,[1.0199999809265137],[0.9193620085716248],0.10063797235488892,0.10063797235488892,[13.880001068115234],[14.157539367675781],0.2775382995605469,0.2775382995605469,[15.699999809265137],[17.347259521484375],1.6472597122192383,1.6472597122192383
48,[5.269999980926514],[4.969520092010498],0.3004798889160156,0.3004798889160156,[0.8700000047683716],[0.9180635809898376],0.048063576221466064,0.048063576221466064,[13.850000381469727],[14.169428825378418],0.3194284439086914,0.3194284439086914,[16.5],[17.16440773010254],0.6644077301025391,0.6644077301025391
49,[5.210000038146973],[4.994541168212891],0.21545886993408203,0.21545886993408203,[0.9700000286102295],[0.9032663702964783],0.06673365831375122,0.06673365831375122,[13.789999961853027],[13.98300552368164],0.19300556182861328,0.19300556182861328,[16.399999618530273],[17.43341827392578],1.0334186553955078,1.0334186553955078
50,[5.259999752044678],[5.061929702758789],0.19807004928588867,0.19807004928588867,[0.9300000071525574],[0.9124011397361755],0.017598867416381836,0.017598867416381836,[13.800000190734863],[14.08217716217041],0.2821769714355469,0.2821769714355469,[15.800000190734863],[17.4946231842041],1.6946229934692383,1.6946229934692383
51,[5.230000019073486],[5.066074848175049],0.1639251708984375,0.1639251708984375,[0.9200000166893005],[0.9141412377357483],0.005858778953552246,0.005858778953552246,[13.829999923706055],[14.02882194519043],0.198822021484375,0.198822021484375,[16.399999618530273],[17.23386573791504],0.8338661193847656,0.8338661193847656
52,[5.190000534057617],[5.031338691711426],0.1586618423461914,0.1586618423461914,[1.0499999523162842],[0.9039394855499268],0.14606046676635742,0.14606046676635742,[13.770001411437988],[14.048108100891113],0.278106689453125,0.278106689453125,[15.800000190734863],[17.354331970214844],1.5543317794799805,1.5543317794799805
53,[5.199999809265137],[5.033949851989746],0.16604995727539062,0.16604995727539062,[1.0399999618530273],[0.9189785718917847],0.12102138996124268,0.12102138996124268,[13.8100004196167],[14.130463600158691],0.3204631805419922,0.3204631805419922,[15.800000190734863],[17.387649536132812],1.5876493453979492,1.5876493453979492
54,[5.050000190734863],[5.022434234619141],0.027565956115722656,0.027565956115722656,[0.940000057220459],[0.9220628142356873],0.01793724298477173,0.01793724298477173,[13.949999809265137],[14.102143287658691],0.1521434783935547,0.1521434783935547,[17.299999237060547],[17.39771842956543],0.09771919250488281,0.09771919250488281
55,[5.199999809265137],[4.966884136199951],0.23311567306518555,0.23311567306518555,[1.0199999809265137],[0.9206075668334961],0.09939241409301758,0.09939241409301758,[13.770001411437988],[14.122801780700684],0.3528003692626953,0.3528003692626953,[16.5],[17.85479164123535],1.3547916412353516,1.3547916412353516
56,[5.21999979019165],[4.99484920501709],0.22515058517456055,0.22515058517456055,[1.0],[0.9302962422370911],0.06970375776290894,0.06970375776290894,[13.770001411437988],[14.111937522888184],0.3419361114501953,0.3419361114501953,[16.399999618530273],[17.939783096313477],1.5397834777832031,1.5397834777832031
57,[5.179999828338623],[5.035742282867432],0.1442575454711914,0.1442575454711914,[1.0499999523162842],[0.9251081347465515],0.12489181756973267,0.12489181756973267,[13.760000228881836],[14.091628074645996],0.33162784576416016,0.33162784576416016,[15.899999618530273],[17.657432556152344],1.7574329376220703,1.7574329376220703
58,[5.159999847412109],[5.0009379386901855],0.15906190872192383,0.15906190872192383,[1.100000023841858],[0.9237232208251953],0.1762768030166626,0.1762768030166626,[13.770001411437988],[14.123703002929688],0.3537015914916992,0.3537015914916992,[16.399999618530273],[17.575788497924805],1.1757888793945312,1.1757888793945312
59,[5.169999599456787],[4.996066570281982],0.1739330291748047,0.1739330291748047,[1.0299999713897705],[0.9289125800132751],0.10108739137649536,0.10108739137649536,[13.760000228881836],[14.167510032653809],0.40750980377197266,0.40750980377197266,[15.600000381469727],[17.7154598236084],2.115459442138672,2.115459442138672
60,[5.150000095367432],[4.997920989990234],0.15207910537719727,0.15207910537719727,[1.059999942779541],[0.9290371537208557],0.1309627890586853,0.1309627890586853,[13.779999732971191],[14.113778114318848],0.33377838134765625,0.33377838134765625,[16.899999618530273],[17.47736930847168],0.5773696899414062,0.5773696899414062
61,[5.150000095367432],[4.916016578674316],0.23398351669311523,0.23398351669311523,[0.9700000286102295],[0.9178101420402527],0.05218988656997681,0.05218988656997681,[13.860000610351562],[14.233654975891113],0.3736543655395508,0.3736543655395508,[16.399999618530273],[17.807710647583008],1.4077110290527344,1.4077110290527344
62,[5.230000019073486],[4.948700428009033],0.2812995910644531,0.2812995910644531,[1.0],[0.9337064027786255],0.06629359722137451,0.06629359722137451,[13.770001411437988],[14.138026237487793],0.3680248260498047,0.3680248260498047,[16.299999237060547],[17.679279327392578],1.3792800903320312,1.3792800903320312
63,[5.159999847412109],[5.003279209136963],0.15672063827514648,0.15672063827514648,[1.059999942779541],[0.9204459190368652],0.13955402374267578,0.13955402374267578,[13.760000228881836],[14.109380722045898],0.3493804931640625,0.3493804931640625,[16.299999237060547],[17.5400390625],1.2400398254394531,1.2400398254394531
64,[5.199999809265137],[4.980589389801025],0.21941041946411133,0.21941041946411133,[1.0099999904632568],[0.9260932207107544],0.08390676975250244,0.08390676975250244,[13.779999732971191],[14.136335372924805],0.3563356399536133,0.3563356399536133,[15.800000190734863],[17.7235164642334],1.9235162734985352,1.9235162734985352
65,[5.199999809265137],[5.024511814117432],0.17548799514770508,0.17548799514770508,[1.0199999809265137],[0.9256480932235718],0.0943518877029419,0.0943518877029419,[13.770001411437988],[14.097402572631836],0.32740116119384766,0.32740116119384766,[16.399999618530273],[17.418373107910156],1.0183734893798828,1.0183734893798828
66,[5.239999294281006],[5.007811546325684],0.23218774795532227,0.23218774795532227,[1.0099999904632568],[0.9187909960746765],0.09120899438858032,0.09120899438858032,[13.750000953674316],[14.112515449523926],0.3625144958496094,0.3625144958496094,[15.300000190734863],[17.55204963684082],2.252049446105957,2.252049446105957
67,[5.079999923706055],[5.342350482940674],0.26235055923461914,0.26235055923461914,[0.9600000381469727],[0.9551954865455627],0.004804551601409912,0.004804551601409912,[13.949999809265137],[13.432658195495605],0.5173416137695312,0.5173416137695312,[16.899999618530273],[18.50893783569336],1.608938217163086,1.608938217163086
68,[5.119999885559082],[5.352756023406982],0.2327561378479004,0.2327561378479004,[1.0],[0.9247187376022339],0.07528126239776611,0.07528126239776611,[13.890000343322754],[13.219037055969238],0.6709632873535156,0.6709632873535156,[16.399999618530273],[19.585681915283203],3.1856822967529297,3.1856822967529297
69,[5.179999828338623],[5.423361778259277],0.2433619499206543,0.2433619499206543,[0.9700000286102295],[0.8848061561584473],0.08519387245178223,0.08519387245178223,[13.8100004196167],[13.33327579498291],0.47672462463378906,0.47672462463378906,[16.299999237060547],[19.220869064331055],2.920869827270508,2.920869827270508
70,[5.179999828338623],[5.006859302520752],0.1731405258178711,0.1731405258178711,[0.9600000381469727],[0.9203519821166992],0.03964805603027344,0.03964805603027344,[13.829999923706055],[14.11074447631836],0.2807445526123047,0.2807445526123047,[16.399999618530273],[17.560102462768555],1.1601028442382812,1.1601028442382812
71,[5.199999809265137],[4.974961280822754],0.2250385284423828,0.2250385284423828,[0.9600000381469727],[0.9154216647148132],0.044578373432159424,0.044578373432159424,[13.819998741149902],[14.116402626037598],0.2964038848876953,0.2964038848876953,[15.800000190734863],[17.571836471557617],1.771836280822754,1.771836280822754
72,[5.110000133514404],[5.041627407073975],0.06837272644042969,0.06837272644042969,[1.0800000429153442],[0.9146985411643982],0.16530150175094604,0.16530150175094604,[13.789999961853027],[14.102479934692383],0.31247997283935547,0.31247997283935547,[16.299999237060547],[17.213411331176758],0.9134120941162109,0.9134120941162109
73,[5.210000038146973],[4.950879096984863],0.2591209411621094,0.2591209411621094,[0.9600000381469727],[0.9158704280853271],0.04412961006164551,0.04412961006164551,[13.8100004196167],[14.191887855529785],0.38188743591308594,0.38188743591308594,[15.100000381469727],[17.539541244506836],2.4395408630371094,2.4395408630371094
74,[5.0],[5.025020122528076],0.025020122528076172,0.025020122528076172,[1.0099999904632568],[0.9213550686836243],0.08864492177963257,0.08864492177963257,[13.960000038146973],[14.065631866455078],0.10563182830810547,0.10563182830810547,[16.799999237060547],[17.03304672241211],0.2330474853515625,0.2330474853515625
75,[5.259999752044678],[4.8350114822387695],0.4249882698059082,0.4249882698059082,[0.9500000476837158],[0.9048970341682434],0.04510301351547241,0.04510301351547241,[13.789999961853027],[14.28209400177002],0.4920940399169922,0.4920940399169922,[16.399999618530273],[17.590173721313477],1.1901741027832031,1.1901741027832031
76,[5.150000095367432],[4.978172779083252],0.1718273162841797,0.1718273162841797,[1.100000023841858],[0.9276610612869263],0.17233896255493164,0.17233896255493164,[13.760000228881836],[14.098289489746094],0.3382892608642578,0.3382892608642578,[16.200000762939453],[17.568517684936523],1.3685169219970703,1.3685169219970703
77,[5.110000133514404],[5.009162425994873],0.10083770751953125,0.10083770751953125,[1.1299999952316284],[0.9255921244621277],0.20440787076950073,0.20440787076950073,[13.770001411437988],[14.164916038513184],0.3949146270751953,0.3949146270751953,[16.299999237060547],[17.666296005249023],1.3662967681884766,1.3662967681884766
78,[5.159999847412109],[4.960292339324951],0.1997075080871582,0.1997075080871582,[1.059999942779541],[0.9384610652923584],0.12153887748718262,0.12153887748718262,[13.760000228881836],[14.193809509277344],0.4338092803955078,0.4338092803955078,[15.800000190734863],[17.82966423034668],2.0296640396118164,2.0296640396118164
79,[5.159999847412109],[4.97499942779541],0.18500041961669922,0.18500041961669922,[1.059999942779541],[0.9343634843826294],0.12563645839691162,0.12563645839691162,[13.750000953674316],[14.132417678833008],0.3824167251586914,0.3824167251586914,[16.399999618530273],[17.59170913696289],1.1917095184326172,1.1917095184326172
80,[5.179999828338623],[4.995441913604736],0.18455791473388672,0.18455791473388672,[1.0499999523162842],[0.9231829047203064],0.12681704759597778,0.12681704759597778,[13.760000228881836],[14.148633003234863],0.38863277435302734,0.38863277435302734,[14.899999618530273],[17.630348205566406],2.730348587036133,2.730348587036133
81,[5.059999942779541],[5.036499500274658],0.023500442504882812,0.023500442504882812,[0.9800000190734863],[0.9198307394981384],0.0601692795753479,0.0601692795753479,[13.930000305175781],[14.100366592407227],0.1703662872314453,0.1703662872314453,[16.899999618530273],[17.122133255004883],0.22213363647460938,0.22213363647460938
82,[5.179999828338623],[4.948439598083496],0.23156023025512695,0.23156023025512695,[1.0199999809265137],[0.907363772392273],0.11263620853424072,0.11263620853424072,[13.770001411437988],[14.143699645996094],0.37369823455810547,0.37369823455810547,[16.299999237060547],[17.54366683959961],1.2436676025390625,1.2436676025390625
83,[5.199999809265137],[4.979234218597412],0.2207655906677246,0.2207655906677246,[1.0199999809265137],[0.9224244356155396],0.09757554531097412,0.09757554531097412,[13.750000953674316],[14.120906829833984],0.37090587615966797,0.37090587615966797,[15.899999618530273],[17.781137466430664],1.8811378479003906,1.8811378479003906
84,[5.190000534057617],[5.015086650848389],0.17491388320922852,0.17491388320922852,[1.1100000143051147],[0.9192669987678528],0.19073301553726196,0.19073301553726196,[13.680000305175781],[14.097016334533691],0.41701602935791016,0.41701602935791016,[16.299999237060547],[17.459609985351562],1.1596107482910156,1.1596107482910156
85,[5.159999847412109],[5.023318767547607],0.13668107986450195,0.13668107986450195,[1.0800000429153442],[0.925462543964386],0.15453749895095825,0.15453749895095825,[13.739999771118164],[14.149795532226562],0.40979576110839844,0.40979576110839844,[15.800000190734863],[17.653053283691406],1.853053092956543,1.853053092956543
86,[5.159999847412109],[4.995294570922852],0.1647052764892578,0.1647052764892578,[1.0499999523162842],[0.9332828521728516],0.11671710014343262,0.11671710014343262,[13.770001411437988],[14.153939247131348],0.3839378356933594,0.3839378356933594,[16.299999237060547],[17.522680282592773],1.2226810455322266,1.2226810455322266
87,[5.210000038146973],[4.958704471588135],0.2512955665588379,0.2512955665588379,[1.059999942779541],[0.9268462657928467],0.13315367698669434,0.13315367698669434,[13.789999961853027],[14.137130737304688],0.34713077545166016,0.34713077545166016,[14.699999809265137],[17.626094818115234],2.9260950088500977,2.9260950088500977
88,[4.980000019073486],[5.083021640777588],0.10302162170410156,0.10302162170410156,[0.9700000286102295],[0.9254204034805298],0.04457962512969971,0.04457962512969971,[13.979999542236328],[14.077054977416992],0.09705543518066406,0.09705543518066406,[16.700000762939453],[17.012802124023438],0.3128013610839844,0.3128013610839844
89,[5.21999979019165],[4.917734622955322],0.3022651672363281,0.3022651672363281,[1.0299999713897705],[0.9097719192504883],0.12022805213928223,0.12022805213928223,[13.739999771118164],[14.1705904006958],0.4305906295776367,0.4305906295776367,[16.299999237060547],[17.460773468017578],1.1607742309570312,1.1607742309570312
90,[5.159999847412109],[4.999491214752197],0.1605086326599121,0.1605086326599121,[1.059999942779541],[0.924381673336029],0.13561826944351196,0.13561826944351196,[13.779999732971191],[14.110547065734863],0.3305473327636719,0.3305473327636719,[15.699999809265137],[17.76427459716797],2.064274787902832,2.064274787902832
91,[5.25],[5.029322147369385],0.22067785263061523,0.22067785263061523,[0.9100000262260437],[0.9227370023727417],0.012736976146697998,0.012736976146697998,[13.800000190734863],[14.12523078918457],0.32523059844970703,0.32523059844970703,[16.299999237060547],[17.417451858520508],1.117452621459961,1.117452621459961
